Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Soul Hackers 2,74,191738,2022,16 year,NA,['Role-playing (RPG)'],0,20,5,"['Science fiction', 'Mystery']",Yes,8294400,['Sega'],['Atlus'],NA,Third person,"[1877, 25311, 27092, 55038, 80916, 105269, 107169, 107318, 111187, 116530]",Unity,"Soul Hackers 2 takes place in the 21st Century and is set during a war between the Yagaratsu and the Phantom Society, two opposing factions of Devil Summoners. The story follows two supernatural ""Aion"" beings named Ringo and Figue, who descend into the human world from their birthplace in the data stream of information, in order to avert a cataclysmic event that they predict will doom humanity","Amidst the glimmer of neon lights, technological advancement causes humans to be consumed by commercial convenience. In the shadows, a war between the Yatagarasu and the Phantom Society is brewing, Devil Summoners who harness the otherworldly powers of “Demons”.
Existing in the secret sea of humanity’s data, a digital hivemind has evolved into sentience: Aion. Observing humankind from afar, Aion calculates that a world-ending disaster is imminent and creates two agents to combat against it: Ringo and Figue.
Together, these agents of Aion must investigate and prevent a butterfly effect that will lead to the end of the world."
Brok the InvestiGator,79,141057,2022,16 year,NA,"['Point-and-click', 'Fighting', 'Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure']",1,24,8,"['Action', 'Fantasy', 'Science fiction', 'Mystery']",Yes,1190400,['COWCAT'],['COWCAT'],NA,Third person,"[236, 18011, 24426, 27092, 27725, 28070, 55038, 55984, 81275, 103168]",Game Maker Studio 2,"Brok is an innovative adventure mixed with beat 'em up and RPG elements. In a grim world where animals have replaced mankind, what kind of detective will you be?","In a futuristic ""light cyberpunk"" world where animals have replaced humans, privileged citizens live under a protective dome from the ambient air pollution while others struggle to make a living on the outside.

Brok, private detective and former boxer, lives with Graff, the son of his deceased wife. Although he could never elucidate the nature behind her accident, recent events may shed some light on an even more tragic outcome... one that may be linked to their own existence.

Will they be able to withstand the threats of this corrupted world and face their own destiny?"
The Company Man,68,150054,2021,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",0,27,6,"['Action', 'Comedy', 'Business']",Yes,1190400,['Forust'],['Forust'],NA,Side view,"[20342, 24426, 28070, 29032, 55173, 55190, 56033, 96217, 106987, 111130]",NA,A 2D action-adventure where you can hit your crazy co-workers with a keyboard and shoot your evil bosses with emails. Survive the struggles of working life and fulfill your lifelong quest to be CEO!,"Jim finally graduates from university, ready to launch his epic career in the Good Water Company. But things quickly spiral into insanity as he finds himself fighting to avoid getting fired.

Jim must learn the quirks of each department, from the air-conditioned ice lands of accounting to the mountains of paperwork in human resources, beating every floor on his journey to the top."
Fallen Legion Revenants,54,135342,2021,Tout Public,NA,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Adventure']",0,3,6,['Action'],Yes,1920000,['NIS America'],['YummyYummyTummy Inc.'],NA,Side view,"[24426, 25311, 26574, 27092, 28010, 28182, 35994, 96217, 106987, 115280]",NA,"Your choices will decide the fates of many in Fallen Legion Revenants! The world is covered in miasma, and the remnants of mankind have taken refuge in a floating castle ruled by a madman. Swap between manipulating events within Welkin Castle as the cunning Lucien and fighting off monsters in the wasteland below as the vengeful Rowena in this real-time action RPG.",
Fallen Legion: Rise to Glory,66,78128,2018,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Tactical']",0,12,5,"['Action', 'Fantasy']",Yes,2073600,['NIS America'],"['YummyYummyTummy Inc.', 'Mintsphere']",NA,Side view,"[13196, 19404, 27092, 54775, 55199, 81249, 96217, 106987, 113636, 119171]",NA,Fallen Legion is an intense action RPG where every battle is a heart-pounding fight and each gut-wrenching choice impacts the realm.,
Nexomon + Nexomon: Extinction: Complete Collection,N/A,203097,2022,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,1,4,['Action'],Yes,2073600,NA,NA,NA,NA,"[28309, 30245, 55199, 80916, 81249, 87622, 96217, 103303, 106987, 115280]",NA,Return once again to classic monster catching and experience the complete Nexomonstory with two epicadventures in one!,
Pac-Man World Re-Pac,71,206811,2022,Tout Public,NA,"['Platform', 'Adventure', 'Arcade']",0,20,6,"['Action', 'Fantasy']",Yes,2073600,['Bandai Namco Entertainment'],['NOW Production'],NA,Third person,"[24426, 28070, 29032, 55199, 56033, 81249, 96217, 103369, 106987, 110503]",Unity,"With polished graphics, enhanced gameplay, and updated features, Pac-Man World Re-Pac is action/platforming fun for both experienced Pac-fans and new Pac-thusiasts the world over!","In Pac-Man World Re-Pac, Pac-Man arrives home on his birthday to find the Ghosts have kidnapped Pac-Man's family & friends and ruined his party! Pac-Man must set out to adventure through the six areas of Ghost Island to rescue his family and friends, and face-off against the Ghosts’ boss, Toc-Man!"
Soul Hackers 2,74,191738,2022,16 year,NA,['Role-playing (RPG)'],0,20,5,"['Science fiction', 'Mystery']",Yes,8294400,['Sega'],['Atlus'],NA,Third person,"[1877, 25311, 27092, 55038, 80916, 105269, 107169, 107318, 111187, 116530]",Unity,"Soul Hackers 2 takes place in the 21st Century and is set during a war between the Yagaratsu and the Phantom Society, two opposing factions of Devil Summoners. The story follows two supernatural ""Aion"" beings named Ringo and Figue, who descend into the human world from their birthplace in the data stream of information, in order to avert a cataclysmic event that they predict will doom humanity","Amidst the glimmer of neon lights, technological advancement causes humans to be consumed by commercial convenience. In the shadows, a war between the Yatagarasu and the Phantom Society is brewing, Devil Summoners who harness the otherworldly powers of “Demons”.
Existing in the secret sea of humanity’s data, a digital hivemind has evolved into sentience: Aion. Observing humankind from afar, Aion calculates that a world-ending disaster is imminent and creates two agents to combat against it: Ringo and Figue.
Together, these agents of Aion must investigate and prevent a butterfly effect that will lead to the end of the world."
Dusk Diver 2,60,171860,2022,16 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,16,4,"['Action', 'Fantasy']",Yes,1190400,"['Justdan International', 'Idea Factory International, Inc.', 'Reef Entertainment']",['WANIN Games'],NA,Third person,"[54775, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,Dragon Vein is a type of special energy that spans throughout all dimensions. Kunlun is the homeland of the higher dimensional beings who have developed advanced Dragon Vein technologies. The story begins with a girl named Yang Yumo and her classmate Liu Yusha when they accidentally trespassed Youshanding and started an adventure.,
F1 Manager 2022,79,193538,2022,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Strategy']",2,42,5,['Business'],Yes,3686400,['Frontier Developments'],['Frontier Developments'],NA,Text,"[17613, 29173, 35463, 36346, 55888, 113105, 116667, 117717, 118871, 120126]",Unreal Engine,Make your mark on Formula 1 in the officially licensed F1 Manager 2022. Choose your team and be the boss with the full 2022 roster of staff and drivers. Featuring full F1 licensing and true-to-life presentation.,
Immortality,87,152288,2022,18 year,NA,"['Point-and-click', 'Simulator', 'Indie']",3,30,5,"['Horror', 'Thriller', 'Mystery']",Yes,1190400,['Half Mermaid'],"['Half Mermaid', 'Sam Barlow']",NA,NA,"[236, 13189, 18011, 51528, 54678, 75240, 79994, 81275, 110737, 111130]",NA,"Marissa Marcel was a film star. She made three movies. But none of the movies was ever released. And Marissa Marcel disappeared. The new game from Sam Barlow, creator of Her Story.","Discover the lost movies of Marissa Marcel!

1968
Alan Fischer directs Ambrosio his adaptation of M. G. Lewis’s notorious Gothic novel The Monk. He casts unknown Marissa Marcel as the infamous Matilda.

1970
John Durick writes his thriller Minsky with Marcel in mind. Set in New York City, the movie concerns the death of a famous artist and Marissa stars as the muse suspected of murdering him.

1999
For his swansong, Durick teams up with Marcel again as she returns from a lengthy hiatus. The movie Two of Everything is a subversive thriller which explores the duality between a successful pop star and her body double.

None of these movies is ever released. They are thought to be lost or destroyed."
Inscryption,85,139090,2021,18 year,NA,"['Puzzle', 'Strategy', 'Adventure', 'Indie', 'Card & Board Game']",1,37,8,"['Horror', 'Mystery']",Yes,1184000,"['Devolver Digital', 'Daniel Mullins Games']",['Daniel Mullins Games'],NA,First person,"[236, 18011, 25646, 26223, 27266, 54678, 56033, 81275, 109129, 111130]",NA,"Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie. Darker still are the secrets inscrybed upon the cards...","From the creator of Pony Island and The Hex comes the latest mind melting, self-destructing love letter to video games. Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie. Darker still are the secrets inscrybed upon the cards...
In Inscryption you will...

Acquire a deck of woodland creature cards by draft, surgery, and self mutilation
Unlock the secrets lurking behind the walls of Leshy's cabin
Embark on an unexpected and deeply disturbing odyssey"
Teenage Mutant Ninja Turtles: The Cowabunga Collection,79,194206,2022,16 year,NA,"['Fighting', 'Platform', ""Hack and slash/Beat 'em up"", 'Adventure', 'Arcade']",0,7,6,"['Action', 'Science fiction']",Yes,1190400,['Konami'],['Digital Eclipse'],NA,Bird view / Isometric,"[25311, 28070, 55038, 55190, 56033, 89550, 103369, 105269, 115283, 117533]",NA,"Teenage Mutant Ninja Turtles: The Cowabunga Collection contains thirteen previously released video games from the Arcade, Nintendo Entertainment System, Super NES, Sega Genesis, and the Game Boy. This collection is a great place for gamers to experience these popular titles on Steam.",
Tinykin,78,152267,2022,Tout Public,NA,"['Platform', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Arcade']",1,18,6,"['Action', 'Comedy', 'Open world']",Yes,1190400,['tinyBuild'],['Splashteam'],NA,Third person,"[20342, 24426, 26574, 28070, 55190, 56033, 77529, 89597, 96217, 110503]",NA,Catch hundreds of tinykin and use their unique powers to bring Milo back to his home planet- and back to normal size!,"Milo arrives on Earth to find that he's way too small, everybody's gone and a day hasn't passed since 1991!
Catch hundreds of mysterious tinykin and use their unique powers to create ladders, bridges, explosions and a lot more!"
Zero Escape: Zero Time Dilemma,83,11549,2016,18 year,NA,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Adventure', 'Visual Novel']",6,6,5,"['Action', 'Science fiction', 'Horror', 'Thriller', 'Mystery']",Yes,25056177,"['Aksys Games', 'Spike ChunSoft']",['Spike ChunSoft'],NA,Text,"[533, 2939, 3188, 6707, 7342, 9727, 11118, 11270, 19531, 19562]",NA,Zero Time Dilemma is the third and final entry in the Zero Escape series. It is a story focused mystery/thriller visual novel with multiple endings that involves player choices and puzzle rooms.,"The experiment wasn’t supposed to be like this.

Nine participants awaken in an underground facility, imprisoned with a strange black bracelet on their wrists. To escape, they must play a game with deadly consequences. The rules are simple--after six people are killed, the escape hatch will open. Who will live, and who will die? The choice is yours. Let the Decision Game begin…"
Call of the Wild: The Angler,63,205775,2022,16 year,NA,"['Simulator', 'Sport', 'Adventure']",0,17,5,"['Sandbox', 'Open world']",Yes,3686400,['Expansive Worlds'],['Expansive Worlds'],NA,First person,"[1877, 9243, 17548, 26574, 37419, 79134, 90558, 105011, 106279, 115653]",NA,From the creators of theHunter: Call of the Wild comes a genre-defying fishing experience! Explore a vast and atmospheric open world in search of the perfect fishing spot. Ride the open waters alone or with friends and embark on your journey to become a master angler.,
Phantasy Star Online 2,N/A,513,2012,16 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,0,4,"['Action', 'Fantasy', 'Science fiction', 'Sandbox']",Yes,NA,"['Sega', 'AsiaSoft']",['Online Entertainment R&D'],Yes,First person,"[660, 1593, 1877, 1939, 2155, 7129, 7533, 19133, 36198, 55038]",NA,"Embark on a never-ending assortment of missions with fellow operatives and experience unparalleled character customization and action RPG combat, completely free to play. Explore numerous worlds with a party of up to four friends or exclusive multiparty areas where up to twelve players can play simultaneously!

Originally released in Japan and Asia in 2012 and 2014 respectively, The game makes its Global debut in 2020 with a North American launch on Xbox One and Windows 10 before eventually releasing on Steam and across 33 countries. The Global version features the latest balances and patches from the Japanese version while also slowly unlocking new content and features; starting out with the game's first three Episodes, Nine classes and several features introduced in latter major updates.

Aside from that, the game supports cross-platform multiplayer and uses a Free-to-Play model with in-game purchases; players can experience a lot of what the game has to offer with no upfront fee.","Home to four species - Humans, Newman, CAST and Deuman -the fleet known as ""Oracle"" has traversed numerous galaxies and discovered countless worlds. To further their purpose, groups known as ARKS were set up to explore and research newly discovered planets.

However deep in space, a deadly threat would surface: the Falspawn. Spreading like a virus, Falspawn have infected inhabitants of various worlds. With the discovery of their weakness, Photons, ARKS gained a new purpose- to protect the universe from the Falspawn."
Phantasy Star Online 2: New Genesis,N/A,136042,2021,16 year,NA,"['Shooter', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",2,6,5,"['Action', 'Fantasy', 'Science fiction', 'Drama']",Yes,1190400,['Sega'],['Online Entertainment R&D'],Yes,First person,"[19164, 54775, 55038, 55199, 96217, 103168, 105269, 106987, 107318, 114009]",NA,"Commemorating Phantasy Star Online 2's 20th Anniversary, Phantasy Star Online 2 New Genesis is a major update to Phantasy Star Online 2 and the next installment in the Phantasy Star Online series.

With an overhaul on game systems and graphics, New Genesis offers an enhanced character creator, combat system, and a new seamless open-world experience.","1,000 years have passed since the events depicted in Phantasy Star Online 2. A new generation of ARKS settled on Planet Halpha. For decades, ARKS has been dealing with a new threat known as the DOLLS, creatures whose origin and purpose is unknown. Joining ARKS are also Meteorn, individuals arriving from outer space through pods. Meteorn possess no memory of their life prior to arriving but regardless possess skills that make them effective against the DOLLS and join sides with ARKS to fight against the DOLLS."
Scathe,61,123955,2022,16 year,NA,['Shooter'],0,17,5,"['Action', 'Science fiction', 'Horror']",Yes,1190400,['Kwalee Gaming'],['DAMAGE STATE'],Yes,First person,"[520, 55038, 57187, 68286, 103298, 103301, 105269, 107318, 111130, 113362]",NA,"Scathe is an intense, blood-soaked FPS where quick reflexes are the key to surviving the bullet Hell labyrinth that stands between you and your ascension. Rip through the underworld's deadliest demons and collect the Hellstones with drop-in/drop-out online co-op gameplay.","Scathe is an intense, classic FPS with big guns and even bigger demons. You are Scathe, Enforcer of the Legions of Hell, forged from the earth by the Divine Creator himself. And you, like your fallen kin before you, must prove your worth by navigating a deviously crafted maze, entangled with demonic evil at every twist and turn. So, grab your Hell Hammer and get ready to unleash your almighty fury!

Your task is simple; collect the Hellstones and escape the maze. Choose your own path by navigating expertly handcrafted zones - each filled with danger around every corner. Collect runes, uncover secrets, and smite all that stand in your way."
ANNO: Mutationem,71,106980,2022,16 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",7,23,5,"['Action', 'Fantasy']",Yes,1190400,['Lightning Games'],['ThinkingStars'],NA,Side view,"[24426, 28010, 36198, 47823, 54775, 55199, 96217, 103168, 106987, 113360]",NA,"Anno: Mutationem set up a near future Metropolis after the catastrophy. Moreover, they’ve introduced the famous open-sourced work series “SCP Foundation” in to the world of Anno: Mutationem, to mix the creative ideas of authors from all over the world.","Welcome to the neon-covered, 2D-meets-3D Cyberpunk world of ANNO: Mutationem. In this Action-Adventure game with RPG elements, you become Ann: a highly-skilled combat-trained lone wolf on a personal mission in a giant Metropolis, full of sinister mega-corporations, mysterious fringe groups and creatures more bizarre than words can express. Featuring a grand story befitting a rich and dark cyberpunk décor, featuring our main hero Ann and her trusty hacker side-kick Ayane."
Chenso Club,N/A,144895,2022,16 year,NA,"['Shooter', 'Platform', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie', 'Arcade']",1,20,5,"['Action', 'Comedy']",Yes,1190400,['Aurora Punks'],['Pixadome'],NA,Side view,"[19002, 19150, 25901, 43367, 55190, 56033, 81183, 105269, 107318, 110503]",NA,"It's raining aliens! When killed, they leave behind a life force that brings inanimate objects to life. Only the Chenso Club can stop them in this chainsaw-splitting, side-scrolling, brawler/roguelike/platform fighter.","The alien invaders are everywhere, attacking everything and everyone! And when they die, the life-force they leave behind is an ultra-incredible energy source! Is there any hope?

Meet the Chenso Club: a growing group of fighters here to save the world. They’re using the aliens’ life-force to power up and beat them at their own game. Don’t let their adorable nature fool you - they will happily and brutally obliterate any threat that gets in their way."
Gerda: A Flame in Winter,84,185776,2022,16 year,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",0,18,2,"['Historical', 'Drama']",Yes,1190400,"[""DON'T NOD""]",['PortaPlay'],NA,Bird view / Isometric,"[25311, 28309, 29348, 36044, 79134, 80916, 96217, 105269, 106987, 113360]",NA,"When the snow stops falling, the small Danish village of Tinglev will no longer be the same. Walk the path of Gerda as her quiet life is turned upside down during the World War 2 occupation of her home. Choose where to go, how to act, and who to trust in this intimate narrative RPG-lite experience inspired by real life events. How far would you go to protect your loved ones?","In this poignant story-driven game, you play as Gerda, a nurse whose life is turned upside down overnight. A tale told not on the front line, but in the intimate setting of the small Danish village she has lived her whole life. Armed only with her wits and knowledge of her people, Gerda must try to save her loved ones while staying true to herself.

Every dilemma is challenging and every decision critical in times of turmoil such as war. Make your choices through a mix of exploration, dialog, and resource and relationship management. Your personality traits are your skills in this unique narrative RPG-lite experience and your connection with others also determines how the story unfolds."
Made in Abyss: Binary Star Falling into Darkness,64,146711,2022,18 year,NA,"['Role-playing (RPG)', 'Adventure']",3,10,3,"['Action', 'Fantasy', 'Science fiction', 'Survival', 'Mystery']",Yes,8294400,['Spike ChunSoft'],"['Spike ChunSoft', 'Chime']",NA,Third person,"[17548, 24426, 27092, 28010, 55038, 55199, 96217, 105049, 106987, 116530]",NA,A 3D action-RPG based on the popular manga Made in Abyss.,"The world’s sole remaining, unconquered chasm,
the Abyss, is the stage where many adventures are born...and disappear.

Those who appear in these stories are mesmerized by the
power of the Abyss and aim for the bottom of the netherworld.

The story about to be told is that of a nameless Cave Raider
that begins their adventure many days after
Riko and Reg depart for the Abyss."
Ooblets,74,27366,2020,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",8,11,4,[],Yes,2073600,"['Double Fine Productions', 'Glumberland']",['Glumberland'],NA,Third person,"[22387, 25311, 26574, 29348, 35994, 36198, 79134, 96217, 106987, 109339]",Unity,"Ooblets is a farming, creature collection, and town life game where you build up your farm, befriend townsfolk, grow ooblets, and have dance-offs.",
JoJo's Bizarre Adventure: All Star Battle R,73,194208,2022,16 year,NA,"['Fighting', 'Adventure']",0,19,6,['Action'],Yes,8294400,['Bandai Namco Entertainment'],['CyberConnect2'],NA,Third person,"[76253, 87622, 89550, 96217, 101608, 103292, 103369, 109277, 111130, 114145]",NA,"A remaster of the fighting game ""JoJo's Bizarre Adventure: All-Star Battle"" with over 50 playable characters.",
The Last of Us Part I,88,204350,2022,18 year,NA,"['Shooter', 'Adventure']",7,57,2,"['Action', 'Horror', 'Survival', 'Stealth']",Yes,8294400,['Sony Interactive Entertainment'],['Naughty Dog'],NA,Third person,"[13210, 17379, 19561, 19564, 26192, 37016, 44076, 102584, 105049, 111130]",NA,"Experience the emotional storytelling and unforgettable characters of Joel and Ellie in The Last of Us, winner of over 200 Game of the Year awards and now rebuilt for PlayStation 5.

Enjoy a total overhaul of the original experience, faithfully reproduced but incorporating modernized gameplay, improved controls and expanded accessibility options. Plus, feel immersed with improved effects and enhanced exploration and combat.

It also includes the Left Behind story DLC.","Twenty years after a mutated fungus started turning people all over the world into deadly zombies, humans become an endangered species. Joel, a Texan in his forties with the ""emotional range of a teaspoon"" (to quote Hermione from Harry Potter), finds himself responsible with the safety of a fourteen year old girl named Ellie whom he must smuggle to a militia group called the Fireflies. And as if the infected aren't enough of a hassle, they also have to deal with the authorities who wouldn't let them leave the quarantine zone, as well as other survivors capable of killing anyone who might have something useful in their backpacks."
Lego Brawls,46,117006,2019,Tout Public,NA,"['Fighting', 'Platform', ""Hack and slash/Beat 'em up"", 'Arcade']",0,16,8,"['Action', 'Comedy', 'Kids']",Yes,2073600,['LEGO'],['Red Games'],Yes,Side view,"[19164, 54775, 56033, 77529, 81183, 90011, 103369, 114145, 116685, 117533]",NA,"Build your way to the top in this lighthearted, team action brawler where anything can happen.",
Lunistice,82,139168,1970,Tout Public,NA,"['Shooter', 'Adventure', 'Indie', 'Arcade']",1,6,1,"['Action', 'Science fiction']",Yes,1184000,['Deck13 Interactive'],['A Grumpy Fox'],NA,Third person,"[25311, 28070, 43367, 55038, 56033, 96217, 103301, 105269, 107318, 111130]",Godot Engine,Lunistice is a game in the veins of StarFox. The player slips into the role of Veri to get on board of a Regulia - a spaceship with an advanced AI.,
Made in Abyss: Binary Star Falling into Darkness,64,146711,2022,18 year,NA,"['Role-playing (RPG)', 'Adventure']",3,10,3,"['Action', 'Fantasy', 'Science fiction', 'Survival', 'Mystery']",Yes,8294400,['Spike ChunSoft'],"['Spike ChunSoft', 'Chime']",NA,Third person,"[17548, 24426, 27092, 28010, 55038, 55199, 96217, 105049, 106987, 116530]",NA,A 3D action-RPG based on the popular manga Made in Abyss.,"The world’s sole remaining, unconquered chasm,
the Abyss, is the stage where many adventures are born...and disappear.

Those who appear in these stories are mesmerized by the
power of the Abyss and aim for the bottom of the netherworld.

The story about to be told is that of a nameless Cave Raider
that begins their adventure many days after
Riko and Reg depart for the Abyss."
Biomutant,66,54842,2021,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",180,37,6,"['Action', 'Science fiction', 'Open world']",Yes,75000000,['THQ Nordic'],['Experiment 101'],NA,Third person,"[1877, 19564, 25300, 25311, 27092, 28168, 55038, 81249, 90099, 103303]",Unreal Engine 4,"Biomutant is an open-world, post-apocalyptic Kung-Fu fable RPG, with a unique martial arts styled combat system allowing you to mix melee, shooting and mutant ability action. A plague is ruining the land and the Tree-of-Life is bleeding death from its roots. The Tribes stand divided. Explore a world in turmoil and define its fate, will you be its savior or lead it to an even darker destiny?","""A plague is ruining the land and the Tree-of-Life is bleeding death from its roots. The Tribes stand divided, in need of someone strong enough to unite them or bring them all down…"""
Circus Electrique,70,185757,2022,16 year,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",0,17,6,['Historical'],Yes,3686400,['Saber Interactive'],['Zen Studios'],NA,Third person,"[9472, 13196, 14394, 19404, 23345, 26268, 26940, 28182, 36258, 79134]",NA,"Circus Electrique is part story-driven RPG, part tactics, part circus management, and completely enthralling - all with a steampunk twist. When everyday Londoners mysteriously turn into vicious killers, only the show's talented performers possess the skills necessary to save the city.","Named for the greatest show in Victorian steampunk London, Circus Electrique is part story-driven RPG, part tactics, part circus management, and completely enthralling – all with a steampunk twist.

When everyday Londoners mysteriously turn into vicious killers, only the circus’ lineup of Strongmen, Fire Blowers, Clowns and other performers possess the unique talents necessary to save the city. Through tactical turn-based battles, these unlikely heroes face Bobbies, British Sailors gone bad, aggressive Posh Girls, and other Victorian-era archetypes stand in their way – not to mention the occasional menacing Mime or Robobear. The game’s innovative Devotion morale system affects characters’ performance not only in battles, but also for actual circus shows, dutifully managed between heroic jaunts through six sprawling districts."
Horizon Chase 2,85,215062,2022,Tout Public,NA,"['Racing', 'Sport', 'Indie', 'Arcade']",0,1,7,['Action'],Yes,1280000,['Aquiris Game Studio'],['Aquiris Game Studio'],NA,Third person,"[15851, 22690, 43367, 56033, 111130, 113895, 118871, 119207, 120795, 121036]",NA,"Horizon Chase 2 is a classic fast-paced and accessible arcade racing game with a unique art style, thrilling soundtrack, and online multiplayer for all game modes.",
Railbound,81,198623,2022,Tout Public,NA,"['Puzzle', 'Simulator', 'Strategy', 'Indie', 'Arcade', 'Card & Board Game']",1,23,7,"['Educational', 'Kids']",Yes,1190400,['Afterburn'],['Afterburn'],NA,Bird view / Isometric,"[17130, 18623, 23345, 29173, 31515, 38967, 55590, 65827, 78550, 79134]",NA,A relaxing puzzle game about fixing train connections from the makers of Golf Peaks and inbento!,
Temtem,73,100357,2020,16 year,NA,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",3,20,6,"['Action', 'Fantasy']",Yes,1190400,['Humble Bundle'],['CremaGames'],NA,Bird view / Isometric,"[24426, 28182, 36198, 47823, 55199, 80916, 96217, 106987, 113360, 115653]",NA,"Temtem is a massively multiplayer creature collection adventure inspired by Pokémon. Seek adventure at the lovely Airborne Archipelago along your Temtem squad. Catch every Temtem, battle other trainers, customize your house, join a friend's adventure or explore the online living-world.","Every kid dreams about becoming a Temtem tamer; exploring the six islands of the Airborne Archipelago, discovering new species, and making good friends along the way. Now it’s your turn to embark on an epic adventure and make those dreams come true."
The Tomorrow Children: Phoenix Edition,62,205261,2022,Tout Public,NA,['Strategy'],0,15,2,"['Action', 'Science fiction', 'Sandbox']",Yes,2073600,['Sony Interactive Entertainment'],['Q-Games Ltd.'],NA,Third person,"[1877, 17130, 24620, 25311, 26574, 34823, 37419, 89550, 95340, 111187]",NA,"When an experiment to unite the minds of all humanity goes horribly awry, mankind is left on the brink of extinction and the planet is enveloped in “the Void”, a viscous abyss that stretches for as far as the eye can see.

In a last-ditch attempt to rebuild civilization and restore life to the Void, the few remaining survivors develop “Projection Clones”, new life forms capable of venturing deep into the unknown in search of essential resources. Tasked with exploring the mysterious islands that periodically rise from the Void and retrieving preserved human survivors, these Projection Clones are the last remaining hope for humanity. However, the monstrous Izverg, colossal beasts forged from the residue of negativity congealing in the Void, pose an ever-looming threat to mankind’s survival.",
Train Sim World 3,74,213113,2022,Tout Public,NA,"['Racing', 'Simulator']",1,19,5,"['Business', 'Sandbox', 'Open world']",Yes,3686400,['Dovetail Games'],['Dovetail Games'],NA,First person,"[17131, 26574, 29173, 37419, 44242, 51577, 78511, 105011, 107196, 117717]",NA,"Conquer American mountains as you haul incredible tonnage with the workhorses of industry, get the British capital’s commuters to work in record time and race state-to-state aboard German high-speed traction, with Train Sim World 3: Standard Edition.",
Adventure Academia: The Fractured Continent,58,203499,2022,Tout Public,NA,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Adventure']",0,11,3,['Fantasy'],Yes,1190400,"['PQube', 'ACQUIRE Corp.']",['ACQUIRE Corp.'],NA,Bird view / Isometric,"[13196, 19404, 27092, 55199, 81249, 96217, 103232, 106987, 113402, 115653]",NA,Adventure Academia: The Fractured Continent is a fully-fledged strategy RPG set in the world of Class of Heroes! Create your own party of students in a fantasy realm! Pick them up and guide them to victory against the monster hordes!,"The Continent of Pedra, home to four nations, is in the midst of a serious crisis. The entire island is slowly transforming into a labyrinthine dungeon, and monsters are roaming the lands…

Cue our charming protagonist, Alex, who sets out on a journey in search of his missing father. Using the Ruler Orb, a tactical artifact passed down in his family for generations, Alex has the ability to command others on the battlefield.

With his childhood friend Citrin in tow, along with his dorky advisor Lazuli, he seeks to find the truth behind the anomalies that threaten all the people of Pedra."
Alice Gear Aegis CS: Concerto of Simulatrix,N/A,198385,2022,16 year,NA,"['Fighting', ""Hack and slash/Beat 'em up"", 'Arcade']",0,3,3,"['Action', 'Science fiction']",Yes,2073600,"['PQube', 'MAGES.']",['Pyramid'],NA,Third person,"[4052, 14704, 57296, 76852, 89550, 90011, 103369, 114009, 115283, 117533]",NA,"At the end of the 21st century, humanity was forced to escape the planet that was under attack by the mysterious mechanical lifeforms called Weiss. Half a century to the galaxy, the omnipotent artificial intelligence ""Alice"" discover emissions. Young women who are able to use it are called ""Actresses"". The battle against Weiss changed completely and brought peace again. One day, the organization Aegis requested a combat simulation system for a demonstrative test between ""CS"" and Actresses.","At the end of the 21st century, humanity was forced to escape the planet that was under attack by the mysterious mechanical lifeforms called Weiss. Half a century to the galaxy, the omnipotent artificial intelligence ""ALICE"" discover emissions. Young women who are able to use it are called ""Actresses"". The battle against Weiss changed completely and brought peace again. One day, the organization AEGIS requested a combat simulation system for a demonstrative test between ""CS"" and Actresses."
