Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
The Solus Project,68,11221,2016,Tout Public,,"['Simulator', 'Adventure', 'Indie']",3,21,5,"['Action', 'Science fiction', 'Survival']",Yes,NA,['Grip Games'],['Teotl Studios'],NA,First person,"[17130, 19301, 21564, 25300, 25311, 26574, 35994, 55190, 105269, 109339]",Unreal Engine,"A single player exploration and survival experience, played in first person and developed in Unreal Engine 4. Set on a mysterious and uninhabited alien planet.

With Earth on the brink of destruction, as mankind's last hope, and stranded on a deserted alien planet, the player has to survive the harsh environment and find a way to send a signal back home.

Confronted with merciless weather, and danger lurking around every corner, the player must save the human race while unraveling the deep secrets of the seemingly deserted alien civilization. Is he truly alone?",
Kirby: Planet Robobot,81,18221,2016,Tout Public,,"['Platform', 'Adventure']",0,5,1,"['Action', 'Kids']",Yes,1280000,"['Nintendo', 'Nintendo of Europe']",['HAL Laboratory'],NA,Side view,"[19150, 19241, 20342, 24426, 28070, 55173, 55190, 56033, 77529, 103329]",NA,"""Harness the power of a mysterious mech to stop ruthless invaders from mechanizing Kirby's home world. Smash through tough obstacles, lift heavy objects with ease, and scan enemies to shape-shift into new Modes with powerful abilities in this supercharged action-platformer!

That's right—Kirby's Robobot Armor can shape-shift into different modes by scanning enemies to copy their moves—like the new Jet Mode. Not to mention, Kirby can copy abilities the old-fashioned way too—by inhaling them! After saving the world, team up with three friends to defeat foes in Team Kirby Clash, an RPG-styled 4-player brawl where you choose from varied roles and level them up.""",
Sherlock Holmes: The Devil's Daughter,71,11563,2016,16 year,,"['Puzzle', 'Adventure']",6,36,4,"['Action', 'Thriller', 'Open world', 'Mystery']",Yes,1190400,['Bigben Interactive'],['Frogwares'],NA,First person,"[11423, 17548, 18225, 55173, 55190, 55984, 56033, 75242, 80916, 107614]",Unreal Engine,"Sherlock Holmes: The Devil’s Daughter is a fantastic adventure with unique gameplay that blends investigation, action and exploration for an extraordinary experience that will test the limits of your nerves and intelligence.

Track down evil in the darkest corners of London and the human soul while playing as the great detective, as you untangle a web of intrigue leading to the final stunning revelation.

Each of your deductions and actions affects the rest of the story, for better or for worse…","What could have led Katelyn, Sherlock Holmes’s adoptive daughter, to 221B Baker Street? Did she uncover the dark truth about her father? And who is the charming clairvoyant who has moved in to 221C? Will Holmes’s implacable logic calm a whirlwind tearing at his emotions as he is confronted by fatherly love, occult rituals and a desire for vengeance?
For the first time in his prestigious career, the most illustrious of detectives must fight not to reveal a secret, but to keep one…

Play as the master detective himself, plunged into a fantastic adventure brimming with intense action sequences.
Track down evil in the darkest corners of London and the depths of the human soul, freely explore several of the city’s districts in search of clues and untangle the threads of multiple intrigues.
Interrogate suspects, gather testimony, collect evidence… Make your own deductions and live with the consequences of your choices."
Trials of the Blood Dragon,55,19553,2016,16 year,,"['Shooter', 'Platform', 'Racing', 'Arcade']",0,21,3,"['Action', 'Fantasy', 'Comedy', 'Sandbox']",Yes,2073600,[],"['RedLynx', 'Ubisoft Kyiv']",NA,Side view,"[19164, 24426, 43367, 47823, 55038, 56033, 105011, 110503, 113360, 121440]",NA,"Trials with a storyline gives you 30 missions across 7 different worlds in a full narrative-driven adventure, a cast of colourful characters and a self-contained story set 12 years on from the events of Far Cry 3: Blood Dragon.","2019 - NOW
In a world where Blood Dragons, beasts of unknown origin, roam free.
In a time where the future is not what it used to be, there's a man.
No, wait..
There's a boy.. and a girl.. Yes, a boy and a girl.
They are Roxanne and Slayter, the offspring of the legendary Rex Power Colt. They‘re as tough as their father, as smart as their mother and the best there ever was at being the best. 12 years on from Vietnam War 2, they're going to Vietnam War 4 to save the day, save freedom, and save the world."
Dead by Daylight,64,18866,2016,18 year,,['Strategy'],0,35,7,"['Action', 'Horror', 'Survival', 'Stealth']",Yes,2073600,"['Behaviour Interactive', 'Starbreeze Publishing']",['Behaviour Interactive'],Yes,First person,"[17379, 19817, 24765, 26192, 26574, 26658, 68287, 111130, 114455, 115304]",Unreal Engine,"Dead by Daylight is an asymmetrical multiplayer (4vs1) horror game where one player takes on the role of the savage Killer, and the other four players play as Survivors, trying to escape the Killer and avoid being caught and killed.","Survivors play in third-person and have the advantage of better situational awareness. The Killer plays in first-person and is more focused on their prey.

The Survivors' goal in each encounter is to escape the Killing Ground without getting caught by the Killer - something that sounds easier than it is, especially when the environment changes every time you play."
Asemblance,61,19167,2016,Tout Public,,"['Puzzle', 'Simulator', 'Adventure', 'Indie']",0,2,4,"['Science fiction', 'Horror', 'Thriller', 'Mystery']",Yes,2073600,['Nilo Studios'],[],NA,First person,"[11737, 18011, 20342, 25311, 25646, 26223, 27266, 54678, 81275, 110807]",Unreal Engine,"You wake to find yourself trapped inside an experimental machine. A machine built to simulate memories. You have no idea how you got here ... But to break the cycle, you must look into a past that you may not want to remember.

​ Asemblance is a single-player, first-person psychological thriller.",
Deadlight: Director's Cut,70,19454,2016,18 year,,"['Platform', 'Adventure']",1,12,3,"['Action', 'Horror']",Yes,2073600,['Deep Silver'],"['Abstraction Games', 'Tequila Works']",NA,NA,"[25646, 26658, 29032, 55190, 56033, 68271, 87622, 103295, 111130, 116530]",NA,"A zombie outbreak eradicated all hope of returning life back to normal, now only survival lives on. Run, hide and fight your way through the undead as Randall searches for his family in this gorgeous, gritty, destroyed world.","Set in an apocalyptic 1986, a zombie outbreak has brought humanity to its knees. You play Randall Wayne, a father searching the destroyed streets of Seattle for his family. You’ll encounter many life-threatening situations, but combat isn’t always the answer against the undead, fight back using scarce resources or hide and sneak past them utilizing the environment. Deadlight: Director’s Cut is the ultimate Deadlight experience, now with improved gameplay, controls, and extra game modes. Features: • Fight or run from zombie encounters in tense combat and platforming • Uncover the fate of Randall’s family as he searches Seattle • Full 1080p with enhanced controls and improved animations • Survive the ‘Nightmare’ difficulty mode, on console for the first time • Fight for your life in the new ‘Survival Arena’ mode. Use new weapons and tactics to overcome waves of zombies, scoring in online-leaderboards"
Mighty No. 9,52,5327,2016,Tout Public,,"['Shooter', 'Platform', 'Adventure', 'Arcade']",17,26,10,"['Action', 'Science fiction']",Yes,1158400,['Deep Silver'],"['Inti Creates', 'Abstraction Games', 'Comcept']",Yes,Side view,"[3222, 7350, 9806, 10388, 11646, 14593, 16992, 32969, 55038, 56033]",Unreal Engine 3,"Mighty No. 9 is a Japanese 2D Side-scrolling Action game that takes the best elements from 8 and 16-bit classics that you know and love and transforms them with modern tech, fresh mechanics, and fan input into something fresh and amazing!

You play as Beck, the 9th in a line of powerful robots, and the only one not infected by a mysterious computer virus that has caused mechanized creatures the world over to go berserk. Run, jump, blast, and transform your way through twelve stages using weapons and abilities stolen from your enemies to take down your fellow Mighty Number robots and confront the final evil that threatens the planet!","""In the year 20XX ---- breakthroughs in robotic technology have ushered in a new era of peace & prosperity.

Violence is confined to the Battle Coliseum, where robot combatants face off in spectacular duels.

Dr. White created 9 robot siblings known as the “Mighty Numbers”, who were the most popular and powerful team of robots in the Battle Coliseum and always in the top ranks.

But, during one competition there was a cyber attack, infecting them with a computer virus causing them to become crazed and rampant."""
Pac-Man 256,79,14701,2015,Tout Public,,"['Puzzle', 'Strategy', 'Arcade']",0,11,8,['Action'],Yes,2073600,['Bandai Namco Entertainment'],['Hipster Whale'],Yes,Bird view / Isometric,"[5589, 11423, 11544, 20342, 26841, 55173, 55190, 56033, 78550, 119207]",Unity,"Pac-Man 256 is a 2015 Android and iOS video game in the Pac-Man series. It is inspired by the glitched 256th level of Pac-Man. In the game, the player must continuously navigate an endless maze while avoiding ghosts and using power-ups and power pellets to combat them. Fruits grant a temporary multiplier, and as Pac-Man eats dots, it is up to the player to try to top their high score.

This game was co-developed by Hipster Whale, the creators of the hit Crossy Road video game, also on Android & iOS and 3 Sprockets, the creators of the Cubemen series on Android & iOS.","""On PAC-MAN's 35th anniversary, we are collaborating with Hipster Whale (the makers of Crossy Road) to bring you a hilariously addictive endless maze chase inspired by the infamous level 256 glitch from the original PAC-MAN! The free-to-play game will be available for smartphones and tablets in summer 2015."""
Umbrella Corps,38,12530,2016,18 year,,"['Shooter', 'Strategy']",3,25,2,"['Action', 'Science fiction', 'Horror']",Yes,1190400,['Capcom'],"['Capcom', 'K2']",NA,First person,"[353, 3227, 7350, 9278, 9509, 11544, 11646, 28751, 33153, 68286]",Unity,"Umbrella Corps is an online multiplayer game set in the Resident Evil universe. This fast-paced third-person shooter features quick and intense matches in compact battle zones themed from historic Resident Evil environments, such as an Umbrella Facility map.","Umbrella Corporation, a ruthless international pharmaceutical company, had been known for its genetic experiments and biological weaponry that led to worldwide devastation, including the infamous Raccoon City incident. Although the organization was brought down in 2003, its legacy of bioterrorism continued. In the present day, corporations with nebulous interests in bio-weaponry have hired squads of special forces for experimental battles in restricted virus-infected areas against other mercenaries."
Mario & Sonic at the Rio 2016 Olympic Games,60,11258,2016,Tout Public,,['Sport'],0,1,1,"['Action', 'Party']",Yes,1280000,['Nintendo'],['Sega Sports R&D'],NA,NA,"[15851, 96452, 103218, 113149, 113895, 114285, 116353, 116795, 118871, 119422]",NA,"Mario & Sonic at the Rio 2016 Olympic Games is the fifth installment of the Mario & Sonic series. Unlike previous games, this game was officially licensed by the International Olympic Committee for the 31st Summer Olympic Games and taking place in the host city Rio de Janeiro in Brazil. The game contains two new game modes, Golf and Rugby along with twenty new characters, ten from the Mario series, ten from the Sonic the Hedgehog series.",
7 Days to Die,35,5574,2013,18 year,,"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,13,5,"['Action', 'Horror', 'Survival', 'Sandbox', 'Open world']",Yes,2073600,"['The Fun Pimps Entertainment LLC', 'Telltale Games']","['The Fun Pimps Entertainment LLC', 'Iron Galaxy Studios']",Yes,First person,"[9243, 10776, 17379, 19249, 19561, 24765, 26574, 35994, 44076, 81680]",Unity,"Set in a brutally unforgiving post-apocalyptic world overrun by the undead, 7 Days to Die is an open-world game that is a unique combination of first person shooter, survival horror, tower defense, and role-playing games. It presents combat, crafting, looting, mining, exploration, and character growth, in a way that has seen a rapturous response from fans worldwide. Play the definitive zombie survival sandbox RPG that came first. Navezgane awaits!","You awaken with only a bare minimum of clothes on you, some canned food, glass of water and only your bare knuckles to defend yourself - time to get creative by scavenging for rocks, wood, plant fiber and bones, to make primitive tools (stone axe, stone shovel, shiv), basic weapons (wooden club, bow and arrows) and simple clothing made from plants and a sleeping bag. Venture the lands to find weapons, building resources and cooking tools, hunt and gather for food, process down hide into leather and start making a forge and start crafting metal objects.

How this will play out in the long run is up to you - survive and even thrive, or perish at the infested claws and teeth of the undead, but also harsh environment can be your demise.

Beware of the 7th night though, with the blood moon shining the undead will rise in masses and will be stronger, faster and more aggressive. Make haste, prepare for this event so you can survive, rebuild, expand and survive another week!"
God Eater: Resurrection,70,11858,2015,Tout Public,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",1,0,3,"['Action', 'Fantasy', 'Science fiction']",Yes,2073600,"['Bandai Namco Holdings', 'Bandai Namco Entertainment Europe', 'Bandai Namco Entertainment America', 'Bandai Namco Entertainment']","['Shift', 'Bandai Namco Studios']",Yes,Third person,"[19164, 24426, 28010, 28168, 54775, 55038, 96217, 103168, 105049, 114009]",NA,"God Eater Resurrection is an upcoming action roleplaying game and a remake of the 2010 game God Eater Burst, which in turn was an enhanced version of the original God Eater game. The game will feature further balancing and new gameplay elements. All elements from God Eater 2 and God Eater 2 Rage Burst will be featured, and an all new ""Predator Style"" will be added. It will also add another story that will tie the stories of God Eater Burst and God Eater 2.","""In the early 2050s, unknown life forms called “Oracle Cells” began their uncontrolled consumption of all life on Earth. Their violent nature and god-like adaptability earned them the name “Aragami”. Facing an enemy completely immune to conventional weapons, modern society collapses as humanity is driven to the point of extinction.
One last hope remains. Following the Fenrir Organization’s development of “God Arcs”, Oracle Cell based living weapons, their wielders are organized into an elite force of “God Eaters”. Your mission is to defeat the Aragami and gather material from them for research, but you come to realize that you are being drawn in to a giant conspiracy that will irreversibly alter the fate of humanity…"""
Grand Kingdom,78,19163,2015,Tout Public,,"['Role-playing (RPG)', 'Strategy', 'Tactical']",0,0,2,"['Fantasy', 'Warfare']",Yes,8294400,"['Spike ChunSoft', 'NIS America']",['Monochrome'],NA,Side view,"[7615, 13196, 14394, 19404, 22387, 24426, 26845, 27092, 111187, 119171]",NA,"After the fall of the once-prosperous Uldein Empire over one hundred years ago, the Four Great Nations now wage war to claim dominion over the Resonail continent. Battles are no longer fought by honorable knights loyal to a nation, but by mercenaries who sell their services to the highest bidder.

As the leader of a mercenary squad, the player will lead their troops across a battle-scarred continent, overcoming obstacles and adversaries as they complete quests doled out by each nation. In doing so, they will unravel the mystery behind the downfall of a mighty empire.

With an impressive battle system that combines fast-paced action with strategic planning, and featuring robust character creation and customization options, Grand Kingdom is a Tactical RPG the likes of which has never been seen before. Assemble a squad of mercenaries, form an exclusive contract with one of the Four Great Nations, and participate in war with other players online for the future of Resonail.

But remember- in this new age of war, there is only room for one Grand Kingdom.",
JoJo's Bizarre Adventure: Eyes of Heaven,61,11565,2015,16 year,,"['Fighting', 'Arcade']",0,0,2,['Action'],Yes,2073600,['Bandai Namco Entertainment'],['CyberConnect2'],NA,Third person,"[4052, 10605, 27419, 43367, 87728, 89550, 101608, 103369, 109277, 117533]",NA,"JoJo’s Bizarre Adventure: Eyes of Heaven is an upcoming Japanese fighting game based on the long-running JoJo's Bizarre Adventure manga franchise. Eyes of Heaven is designed to be a 3D action brawler with tag-team elements set in large arenas based on locations in the manga. Players may pick a single character to control in a large environment, as well as a second character that may be controlled by either a CPU or second human player to fight the enemy team for a 2v2 battle. Like in All-Star Battle characters are categorized by fighting styles, which currently includes Hamon, Ogre Street Techniques, Vampiric, German Science, Mode, Stand and Mounted.",
Lego Star Wars: The Force Awakens,78,17030,2016,Tout Public,,"['Platform', 'Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure']",6,39,11,"['Action', 'Science fiction', 'Comedy']",Yes,1190400,['WB Games'],"[""Traveller's Tales""]",Yes,Third person,"[1877, 4755, 19564, 19565, 20329, 24426, 28070, 55173, 55190, 56033]",NA,"LEGO Star Wars: The Force Awakens takes players deeper into the new film than any other game with all of the heroic characters from the movie, including Rey, Finn, Poe Dameron, Han Solo, Chewbacca, C-3PO, and BB-8, as well as Kylo Ren, General Hux and Captain Phasma, while also exploring iconic Star Wars locales, such as Jakku and Starkiller Base.

This game introduces new gameplay features, including the enhanced “Multi-Builds” system, where players can choose from multiple building options to advance the game. Gamers will be able to engage in intense new Blaster Battles for the first time, utilizing surrounding environments to drive back the First Order. Fans can also experience the thrill of high-speed flight gameplay through arena-based battles and dogfights in space, while utilizing a multitude of vehicles along the way, including the legendary Millennium Falcon.",
Prison Architect,83,1338,2015,16 year,,"['Simulator', 'Strategy', 'Adventure', 'Indie']",8,23,9,"['Action', 'Business', 'Non-fiction', 'Sandbox']",Yes,2073600,['Paradox Interactive'],['Introversion Software'],Yes,Bird view / Isometric,"[9789, 25311, 26574, 29173, 35371, 35994, 44242, 55689, 79134, 81680]",NA,"The game is a top-down 2D construction and management simulation where the player takes control of building and running a prison. The player is responsible for managing various aspects of their prison including building cells and facilities, planning and connecting utilities, hiring and assigning staff, including a warden, guards, workers, and more. The player needs to recruit staff to unlock more aspects of the game. The player is also responsible for the finance, and keeping their inmates content.",
Resident Evil 5,83,847,2009,18 year,"id: 29
","['Shooter', 'Adventure']",0,22,3,"['Action', 'Horror', 'Survival']",Yes,1288224,['Capcom'],['Capcom'],Yes,Third person,"[494, 539, 564, 1006, 1020, 1082, 1164, 1377, 2031, 7020]",MT Framework,"Resident Evil 5 is the seventh video game in the Resident Evil series. It features similar gameplay to Resident Evil 4 utilizing the same over the shoulder view, but this time the environment plays a significant role. The player is now dependent on his partner more than in older games. When the partner's health bar drop down to 0, he will enter the dying stage where the health bar will flash red and gradually lower as he stays like this. Resident Evil 5 also features new types of enemies called Majini and mostly are of African descent.","The Umbrella Corporation and its crop of lethal viruses have been destroyed and contained. But a new, more dangerous threat has emerged. Years after surviving the events in Raccoon City, Chris Redfield has been fighting the scourge of bio-organic weapons all over the world. Now a member of the Bioterrorism Security Assessment Alliance (BSAA), Chris is sent to Africa to investigate a biological agent that is transforming the populace into aggressive and disturbing creatures. Joined by another local BSAA agent, Sheva Alomar, the two must work together to solve the truth behind the disturbing turn of events."
Star Ocean: Integrity and Faithlessness,58,11213,2016,16 year,,"['Role-playing (RPG)', 'Adventure']",2,0,2,"['Action', 'Fantasy', 'Science fiction']",Yes,30118231,['Square Enix'],['tri-Ace'],NA,Third person,"[22387, 28168, 28309, 36198, 47823, 55038, 55199, 80916, 96217, 106987]",ASKA,"STAR OCEAN, the epic, sci-fi RPG saga that takes players to the stars and beyond, makes its triumphant return with its forthcoming fifth installment in the series. The title is developed by tri-Ace, the celebrated studio behind each of the previous iterations, with character designs by akiman (Akira Yasuda).",
Terraria,81,1879,2011,16 year,,"['Platform', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,11,15,"['Action', 'Fantasy', 'Science fiction', 'Horror', 'Survival', 'Sandbox', 'Open world']",Yes,2073600,"['Headup Games', 'Re-Logic', '505 Games']",['Re-Logic'],No,Side view,"[121, 533, 1991, 3019, 3025, 3225, 7346, 9938, 17000, 81680]",NA,"Dig, Fight, Explore, Build: The very world is at your fingertips as you fight for survival, fortune, and glory. Will you delve deep into cavernous expanses in search of treasure and raw materials with which to craft ever-evolving gear, machinery, and aesthetics? Perhaps you will choose instead to seek out ever-greater foes to test your mettle in combat? Maybe you will decide to construct your own city to house the host of mysterious allies you may encounter along your travels? In the World of Terraria, the choice is yours!",
The Technomancer,60,9919,2016,16 year,,"['Role-playing (RPG)', 'Adventure']",11,13,3,"['Action', 'Science fiction']",Yes,1190400,['Focus Entertainment'],['Spiders'],No,Third person,"[1877, 19564, 25311, 55038, 55199, 96217, 105269, 106987, 107169, 107318]",Silk Engine,"The Technomancer is a Sci-fi RPG set on Mars during the War of Water, where an aspiring Technomancer faces a myriad of questions as his future grows threatened by the secrets of his past. 
 
An RPG, The Technomancer will offer players action-oriented combat gameplay along four different skill trees, focusing on 3 different fighting styles and the destructive electric-focused powers of the Technomancers. But all situations aren't necessarily to be dealt with brute strength, with dynamic conversation dialogue playing a deep role in quests, changing the story depending on the decisions you make. Craft equipment, weapons and armor for yourself and for the companions you'll recruit along your adventure, nurturing relationships with them.","On the run from the Secret Police and confronted by the harsh realities of the Red Planet, you must undertake a quest that takes you through tribal communities, cities lost under the ice, and dystopian shanties sprawled across Mars' dusty embrace.

Faced with the cruelty of Mars' iron-fist enforcers and wild-life, can you survive long enough to uncover the truth behind The Technomancer?"
Inside,93,7342,2016,18 year,,"['Platform', 'Puzzle', 'Adventure', 'Indie']",11,14,6,"['Action', 'Science fiction', 'Horror', 'Stealth', 'Drama']",Yes,2073600,['Playdead'],['Playdead'],NA,Side view,"[1331, 1334, 1882, 2939, 5601, 7351, 9727, 9730, 11156, 19531]",Unity,"An atmospheric 2D side-scroller in which, hunted and alone, a boy finds himself drawn into the center of a dark project and struggles to preserve his identity.",
Lost Sea,59,19708,2016,Tout Public,,"['Strategy', 'Adventure', 'Indie']",0,12,6,['Action'],Yes,2073600,['EastAsiaSoft'],['EastAsiaSoft'],NA,Bird view / Isometric,"[25311, 26574, 28182, 35994, 79134, 80916, 96217, 106987, 111130, 114455]",Unity,"Lost Sea is an explorative action-adventure game set inside the perilous environment of the Bermuda Triangle. Select your hero and recruit a ragtag crew of survivors who can help you navigate the hazardous island chain. Scour each island for the mysterious tablets you need to navigate the waters of the Lost Sea and venture closer to the mysterious portal, that you hope, will transport you home.",
Hawken,73,1405,2012,Tout Public,,['Shooter'],0,0,3,"['Action', 'Science fiction']",Yes,2073600,"['Meteor Entertainment', 'Reloaded Games', '505 Games']","['Adhesive Games', 'Reloaded Games']",Yes,First person,"[353, 3201, 7843, 8422, 8559, 8744, 10964, 15536, 28751, 68286]",Unreal Engine,"War is a Machine Pilot hulking death machines and use massive weaponry to destroy your foes in fast-paced FPS gameplay.

Hawken is a multiplayer first person shooter that places you inside a mechanized war machine on the battlefield of a dystopian world. With tactical, fast-paced gameplay in customizable and upgradable mechs across multiple competitive modes, Hawken is explosively fun.",
The Banner Saga 2,82,8288,2016,16 year,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Tactical', 'Adventure', 'Indie']",4,21,7,"['Fantasy', 'Historical']",Yes,3667968,['Versus Evil'],['Stoic'],NA,Side view,"[1334, 1942, 5508, 9278, 9806, 9938, 10297, 10388, 11646, 14394]",NA,The award winning and BAFTA nominated saga continues in The Banner Saga 2. Continue your journey soon after the climactic events of The Banner Saga. The choices you made in the first game will affect who is alive and who is dead in this exciting sequel.,
Lost Sea,59,19708,2016,Tout Public,,"['Strategy', 'Adventure', 'Indie']",0,12,6,['Action'],Yes,2073600,['EastAsiaSoft'],['EastAsiaSoft'],NA,Bird view / Isometric,"[25311, 26574, 28182, 35994, 79134, 80916, 96217, 106987, 111130, 114455]",Unity,"Lost Sea is an explorative action-adventure game set inside the perilous environment of the Bermuda Triangle. Select your hero and recruit a ragtag crew of survivors who can help you navigate the hazardous island chain. Scour each island for the mysterious tablets you need to navigate the waters of the Lost Sea and venture closer to the mysterious portal, that you hope, will transport you home.",
Furi,77,17026,2016,16 year,,"['Shooter', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",2,26,5,"['Action', 'Science fiction']",Yes,2073600,['The Game Bakers'],['The Game Bakers'],NA,Third person,"[1877, 19301, 19564, 21564, 25311, 36198, 55038, 55190, 105269, 107318]",Unity,"Fight your way free in our frenzied all-boss fighter, and discover what’s waiting behind the last gate. Furi is all about the tension of one-on-one fights against deadly adversaries. It’s an intense, ultra-responsive hack-and-slash with a unique mix of fast-paced sword fighting and dual-stick shooting. Each of the formidable guardians —designed by Afro Samurai creator Takashi Okazaki— has a unique and surprising combat style that requires focus and skill to defeat. The high-energy action gets a boost from an explosive soundtrack composed by electro musicians including Carpenter Brut, who created the trailer’s theme.",
Megadimension Neptunia VII,71,9620,2015,16 year,,"['Role-playing (RPG)', 'Strategy']",1,4,3,"['Fantasy', 'Science fiction', 'Comedy']",Yes,2073600,"['Compile Heart', 'Idea Factory']","['Compile Heart', 'Idea Factory']",NA,Third person,"[7615, 13196, 19164, 19404, 25311, 25921, 27092, 55038, 111187, 114009]",NA,"Hyperdimension Neptunia Victory II is a Japanese role-playing game in the Hyperdimension Neptunia series of role-playing games, developed exclusively for the PlayStation 4, a first in the Hyperdimension Neptunia series. The game is separated into three different dimensions with different stories for each dimension.",
The Banner Saga 2,82,8288,2016,16 year,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Tactical', 'Adventure', 'Indie']",4,21,7,"['Fantasy', 'Historical']",Yes,3667968,['Versus Evil'],['Stoic'],NA,Side view,"[1334, 1942, 5508, 9278, 9806, 9938, 10297, 10388, 11646, 14394]",NA,The award winning and BAFTA nominated saga continues in The Banner Saga 2. Continue your journey soon after the climactic events of The Banner Saga. The choices you made in the first game will affect who is alive and who is dead in this exciting sequel.,
Inside,93,7342,2016,18 year,,"['Platform', 'Puzzle', 'Adventure', 'Indie']",11,14,6,"['Action', 'Science fiction', 'Horror', 'Stealth', 'Drama']",Yes,2073600,['Playdead'],['Playdead'],NA,Side view,"[1331, 1334, 1882, 2939, 5601, 7351, 9727, 9730, 11156, 19531]",Unity,"An atmospheric 2D side-scroller in which, hunted and alone, a boy finds himself drawn into the center of a dark project and struggles to preserve his identity.",
Carmageddon: Max Damage,51,18075,2016,16 year,,['Racing'],1,7,3,"['Action', 'Horror']",Yes,2073600,['Sold Out Software'],['Stainless Games Ltd.'],No,Third person,"[626, 3772, 25646, 56033, 63232, 68271, 82090, 111130, 116530, 118871]",NA,"In Carmageddon, the player races a vehicle against a number of other computer controlled competitors in various settings, including city, mine and industrial areas. The player has a certain amount of time to complete each race, but more time may be gained by collecting bonuses, damaging the competitors' cars or by running over pedestrians.

Races are completed by either completing the course as one would a normal racing game, ""wasting"" (wrecking) all other race cars, or killing all pedestrians on the level.

The game was notable for its realistic and ground-breaking physics and for its in-game movie making features. It was also one of the earliest examples of sandbox 3D driving games, and may have influenced other later games including Driver and the Grand Theft Auto series.",
Hawken,73,1405,2012,Tout Public,,['Shooter'],0,0,3,"['Action', 'Science fiction']",Yes,2073600,"['Meteor Entertainment', 'Reloaded Games', '505 Games']","['Adhesive Games', 'Reloaded Games']",Yes,First person,"[353, 3201, 7843, 8422, 8559, 8744, 10964, 15536, 28751, 68286]",Unreal Engine,"War is a Machine Pilot hulking death machines and use massive weaponry to destroy your foes in fast-paced FPS gameplay.

Hawken is a multiplayer first person shooter that places you inside a mechanized war machine on the battlefield of a dystopian world. With tactical, fast-paced gameplay in customizable and upgradable mechs across multiple competitive modes, Hawken is explosively fun.",
7th Dragon III Code: VFD,76,11828,2015,Tout Public,,"['Role-playing (RPG)', 'Adventure']",0,1,1,"['Fantasy', 'Science fiction']",Yes,1280000,"['Sega of America', 'Sega Games']",['Sega Games'],NA,Third person,"[55038, 55199, 81249, 96217, 103303, 105269, 106987, 113360, 115280, 115653]",NA,"7th Dragon III Code: VFD is an upcoming game in the 7th Dragon series of Japanese role-playing games. It will allow players to choose from eight jobs and 32 appearances for their party members, and 40 battle voices. 7th Dragon III Code: VFD is set in three time periods: the past, the present, and the future.","""In 7th Dragon III Code: VFD, the world is engulfed in a time of darkness and great peril. In the year 2100, dragons have descended upon earth and humanity is at the mercy of these terrifying beasts. However, not all is lost. As the protagonist, the player will team up with Nodens Enterprises—a video game company dedicated to stopping the dragon menace—to become a dragon hunter and eventual savior of the universe. Although times are bleak, Nodens Enterprises has found a way to tip the scales in favor of mankind: By traveling through time to three different eras, the protagonist can upset the balance of the dragons’ power. This will give them the edge to defeat the True Dragons, and stand a chance against the most powerful one of them all… the 7th Dragon: VFD."""
Anarcute,74,20471,2016,Tout Public,,"['Fighting', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,20,4,['Action'],Yes,2073600,"['Plug In Digital', 'H2 Interactive Co., Ltd.']",['Anarteam'],NA,Bird view / Isometric,"[25311, 26574, 35371, 35994, 36553, 51945, 78550, 79134, 109339, 111130]",NA,"Anarcute is both the cutest and the ultimate riot simulator. In Anarcute, the player gets to lead more than seventy cute rioters that are determined to relieve the world from the rule of evil and sad forces who enforce their authority through the very very mean Brainwash Patrol. Our rioters are ready to do anything, even if it means destroying whole cities to rebuild later. In order to recognize themselves, the rioters wear adorable little animal heads, hence the cuteness.",
Assault Suit Leynos,67,18655,2015,Tout Public,,"['Shooter', 'Arcade']",0,11,2,"['Action', 'Science fiction']",Yes,2073600,['Rising Star Games'],"['Dracue, Co. ltd']",NA,Side view,"[43367, 55038, 57187, 68286, 68287, 103301, 105269, 107318, 111846, 113362]",NA,A classic reawakens – Assault Suit Leynos is back and in high definition! Get ready for all-out robotic war as the fan-favourite Mega Drive classic is reworked with all new HD visuals for the ultimate alien-blasting experience!,
