Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Gunman Clive 2,80.0,8605,2015,Tout Public,,"['Shooter', 'Music', 'Platform', 'Adventure', 'Indie']",0,1,2,"['Action', 'Science fiction']",Yes,1280000.0,['Horberg Productions'],['Horberg Productions'],,Side view,"[19150, 20342, 25311, 28070, 55038, 55173, 55190, 56033, 105269, 107318]",,Gunman Clive returns in an all new adventure. Now in Color!,
Super Toy Cars,56.0,9548,2014,Tout Public,,"['Racing', 'Sport', 'Indie', 'Arcade']",0,2,6,"['Action', 'Comedy', 'Kids']",Yes,2073600.0,['Eclipse Games'],['Eclipse Games'],No,Third person,"[3277, 9278, 11646, 16992, 19082, 26855, 27419, 33153, 56033, 119207]",,"Super Toy Cars is a tabletop arcade combat racing game featuring fast and cool looking cars, impressive tracks made of everyday objects and a bunch of power-ups that will let you destroy your opposition. Collect all cars and upgrades to keep up with competition while you progress in career mode or have a quick race either against AI opponents or against friends. You can play up to 4 players locally and up to 8 players online. Go and build your own tracks, share them with friends or play with them in your tracks. Super Toy Cars is big and with lots of options for you to tinkle and play with, but most importantly this game has been carefully crafted to be fun play and fun to race, either alone or with friends.

There are 16 different cars in the game each one with its unique handling model. You can experiment with them and play the ones that best suite your driving style and the different situations you'll find in our 12 tracks. Oh, and maybe you'll want to use different cars depending on which type of event you're playing, because we have 48 events in career mode, but not all of them are races! And if you grow tired of the tracks in the game you can always check what other tracks have the community built or even build your own and share it with our in-game track editor.

Features:

16 different cars with unique handling models
12 different tracks in 4 different locations which can be played in 5 different event types
Career mode comprising 48 events
Up to 4 player local multiplayer
Up to 8 player online multiplayer
Track editor to build and share your own tracks",
Broken Sword 5: The Serpent's Curse,69.0,2924,2013,16 year,,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure']",4,19,7,"['Fantasy', 'Historical']",Yes,2073600.0,"['Ravenscourt', 'Revolution Software', 'Deep Silver']",['Revolution Software'],,Third person,"[3222, 8746, 9112, 9278, 9938, 10388, 11646, 18182, 24426, 36198]",Virtual Theatre,"Broken Sword 5: The Serpent's Curse is a classical point & click adventure. It abandons 3D graphics and direct control which were used in the two predecessors and returns to the style of the first two games. The only major technical differences are a higher resolution and that the characters are modelled instead of drawn. The game uses an intelligent mouse cursor: a right click on a hotspot results in looking at the item and a left click triggers an item-specific action. Of course this is the main ingredient of the puzzles: collecting items and using them on other items in order to solve problems. On some occasions there are also logic puzzles from a zoomed-in view on an object, e.g. connecting cables of an engine in order to repair the car's horn. Another important part of the game are conversations with the various characters, some of them known from previous instalments. During the course of the game the controlled character switches between George and Nico. A help function supports players who are stuck.","The story plot centers around the painting La Maledicció. George Stobbart and Nicole Collard witness as a masked man steals La Maledicció and kills the gallery owner. Both have their motivations to solve the crime, George works for the painting's insurer, Nico is a reporter and the police are incompetent, and so they unravel a conspiracy which is somehow connected to the Gnostic Gospels."
Hatsune Miku: Project Mirai DX,80.0,10091,2015,Tout Public,,['Music'],0,1,1,[],Yes,1280000.0,['Sega Games'],['Sega Games'],No,Third person,"[11711, 11767, 11769, 11770, 11771, 18981, 63793, 63933, 77720, 78969]",,"Hatsune Miku: Project Mirai DX is a rhythm game and the sequel to Hatsune Miku and Future Stars: Project Mirai. The game is also a spin-off of the Hatsune Miku: Project DIVA series of Vocaloid rhythm games. Like the original, the game primarily makes use of Vocaloids, a series of singing synthesizer software and the songs created using these vocaloids, most notably the virtual-diva Vocaloid Hatsune Miku. While Project Mirai only had button controls, Project Mirai 2 adds the use of touch screen controls where players tap the bottom screen. An increased sense of speed and additional gimmicks have also been added.

The ""PuyoPuyo 39"" mini-game can be played by two people through a local wireless connection.",
Tearaway Unfolded,81.0,7606,2015,Tout Public,,"['Platform', 'Adventure']",4,0,1,"['Action', 'Comedy', 'Kids']",Yes,8294400.0,['Sony Computer Entertainment'],['Media Molecule'],,Third person,"[19241, 20329, 20342, 24426, 28309, 30245, 36198, 55190, 77529, 80916]",,"Journey through a vibrant, living papery world, with a plucky messenger who has a unique message to deliver - to you! Choose to guide either atoi or iota on this adventure, each a bold courier with an expressive personality and a unique message for you locked away inside their envelope head. In order to read it though, they're going to need your help to deliver it!","While following a similar story of the messenger taking daring quest to reach ""You"" to deliver their message, Tearaway Unfolded features familiar & new content exclusive to the PlayStation 4 that utilises the PS4's features.

Atoi is created from an envelope and some paper. Now she's on an adventure to reach the Face in The Sun to deliver her message!

Oh, wait, she's being attacked by Scraps, and You need to help her! After you help her, she has to find hidden Scraps that are shadowing the sky.

She finds a Guide that is asking Atoi to move into Wassail Orchard to reach the Sun."
Castle Crashers Remastered,83.0,20880,2015,16 year,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie', 'Arcade']",0,25,3,"['Action', 'Comedy']",Yes,2073600.0,['The Behemoth'],['The Behemoth'],Yes,Side view,"[25311, 28309, 30245, 35994, 80916, 96217, 103168, 105269, 106987, 113360]",,"Hack, slash, and smash your way to victory in this Remastered edition of the popular 2D arcade adventure Castle Crashers! At 60FPS, Castle Crashers Remastered delivers hi-res visuals like nothing you've ever seen before. Up to four friends can play locally or online to save your princess, defend your kingdom, and crash some castles!",
Lovers in a Dangerous Spacetime,82.0,12520,2015,Tout Public,,"['Shooter', 'Simulator', 'Adventure', 'Indie', 'Arcade']",0,13,6,"['Action', 'Science fiction', 'Kids', 'Party']",Yes,2073600.0,['Asteroid Base'],['Asteroid Base'],Yes,Side view,"[17130, 19150, 19301, 21564, 25311, 31194, 55038, 56033, 105269, 107318]",Unity,"Lovers in a Dangerous Spacetime is a frantic 1- or 4-player couch co-op action space shooter set in a massive neon battleship. Only through teamwork can you triumph over the evil forces of Anti-Love, rescue kidnapped space-bunnies, and avoid a vacuumy demise. Deep space is a dangerous place, but you don’t have to face it alone!",
Star Wars: Uprising,65.0,25304,2015,,,['Role-playing (RPG)'],0,0,2,"['Action', 'Science fiction']",Yes,,[],['Kabam'],,Bird view / Isometric,"[1877, 19301, 21564, 25311, 26950, 36198, 55038, 96217, 105269, 107318]",,"In the days following the Battle of Endor and the fall of the Emperor, The Anoat sector has been locked down by the Empire. With the Rebel Alliance on the other side of the Iron Blockade, it falls to the sector's smugglers, freedom fighters, bounty hunters and gangsters to join forces and form an uprising.

The Galaxy needs a new hero. What kind will you be?
Decide and become a part of Star Wars history.",
Cross of the Dutchman,59.0,7285,2015,,,"['Role-playing (RPG)', 'Adventure', 'Indie']",2,14,5,['Action'],Yes,,['Triangle Studios'],['Triangle Studios'],,,"[25300, 28309, 30245, 36198, 47823, 80916, 96217, 105269, 106987, 113360]",,"Cross of the Dutchman is an action adventure game based on the true story of the folk legend 'Pier Gerlofs Donia'. The story takes place in medieval Western Europe, in the province of Frisia, near the turn of the 16th century.",
Super Mario Maker,88.0,7339,2015,Tout Public,,['Platform'],16,8,1,"['Action', 'Kids']",Yes,1280000.0,['Nintendo'],"['Nintendo EAD Software Development Group No.4', 'Nintendo']",,Side view,"[1942, 2350, 3222, 7331, 7335, 16992, 19150, 20342, 21062, 77529]",,"Super Mario Maker lets people’s imaginations run wild. For the first time ever, friends can have fun playing through levels they create for one another. The Wii U GamePad controller makes it so easy for anyone to create levels; it may feel like simply sketching out ideas on paper. Players can enjoy a seemingly endless supply of inventive Mario levels from players around the world.

The game includes a book totaling about 100 pages that illustrates the boundless possibilities in Super Mario Maker. Nintendo will also release two special Mario amiibo figures to celebrate the 30th anniversary of the original Super Mario Bros. game. Tapping these amiibo in Super Mario Maker adds a Big Mushroom power-up to your course, allowing Mario to grow big and bust blocks from any direction, as well as adding a retro visual filter to the game, reminiscent of older cathode ray tube televisions. In addition, many other amiibo will also be compatible with Super Mario Maker through the use of a new item called the Mystery Mushroom. This item allows Mario to take the appearance of many other characters, such as Link, Kirby or Wii Fit Trainer, complete with character-specific animations and sound effects. These character costumes can be unlocked by completing the 100 Mario Challenge mode and many can also be unlocked if the player taps the amiibo of the character to the Wii U GamePad.",
Leo's Fortune,84.0,19489,2014,Tout Public,,"['Platform', 'Puzzle', 'Adventure', 'Indie']",0,24,6,['Action'],Yes,1190400.0,"['Tilting Point', '1337 & Senri AB']",['1337 & Senri AB'],,Side view,"[19150, 20342, 24426, 25646, 28070, 55173, 55190, 56033, 89597, 110503]",,Leo’s Fortune is an award-winning platform adventure game where you hunt down the cunning and mysterious thief that stole your gold. Beautifully hand-crafted levels bring the story of Leo to life in this epic adventure.,
Forza Motorsport 6,87.0,8558,2015,Tout Public,,"['Racing', 'Simulator', 'Sport']",3,0,1,['Action'],Yes,,['Microsoft Studios'],['Turn 10 Studios'],No,First person,"[97, 100, 3047, 3068, 3772, 7331, 10965, 16992, 21564, 78511]",,"Experience unrelenting action in the most beautiful and comprehensive racing game of this generation. Collect, customize, and race over 450 Forzavista cars, all with working cockpits, opening doors and full damage. Compete in epic 24-player races across 26 world-famous locales. Master wet weather and night racing on your road to victory.",
Pro Evolution Soccer 2016,87.0,11185,2015,Tout Public,,"['Simulator', 'Sport']",0,0,5,[],Yes,,['Konami'],['Konami'],,Bird view / Isometric,"[701, 15851, 18681, 30830, 54662, 96209, 100359, 106814, 114287, 119422]",Fox Engine,"Pro Evolution Soccer 2016 is a football simulation game. It is the fifteenth edition of the Pro Evolution Soccer series. The game features improved artificial intelligence, dynamic match weather, larger set of player animations, new night time lightning and a revamped Master League.",
NHL 16,78.0,11075,2015,Tout Public,,['Sport'],1,0,2,['Non-fiction'],Yes,,['EA Sports'],['EA Canada'],,First person,"[701, 7324, 96209, 102122, 102805, 103218, 103500, 114286, 114287, 116353]",Ignite Engine,"NHL 16 is a hockey video game developed by EA Canada and published by EA Sports. It is the 25th installment of the NHL series and was released on September 15, 2015 in North America and September 17 and 18 in Europe, Australia and New Zealand. The game was released on PlayStation 4 and Xbox One, with a separate release for PlayStation 3 and Xbox 360 titled NHL: Legacy Edition. Jonathan Toews of the Chicago Blackhawks is the official cover athlete, marking his second appearance on an NHL cover, following NHL 11. Upon release, NHL 16 received positive reviews and was declared an improvement over NHL 15 by critics.",
NHL Legacy Edition,,36848,2015,Tout Public,,['Sport'],0,0,2,[],Yes,,['EA Sports'],['EA Canada'],,Bird view / Isometric,"[74536, 103500, 109606, 114286, 116343, 116349, 116350, 116351, 116352, 116353]",,"EA SPORTS NHL Legacy Edition brings together the most popular modes and award-winning gameplay features from nine years of NHL hockey. Featuring updated rosters and authentic schedules, it’s the perfect experience for fans looking to get that complete hockey fix on Xbox 360 or PlayStation 3.",
Senran Kagura 2: Deep Crimson,58.0,11079,2014,16 year,,"['Fighting', ""Hack and slash/Beat 'em up""]",0,1,1,['Action'],Yes,1280000.0,"['Marvelous AQL', 'XSEED Games', 'Marvelous AQL Europe', 'CyberFront']",['Tamsoft'],,Third person,"[4052, 8537, 54775, 76253, 89550, 103168, 103269, 109277, 113109, 117533]",,"Senran Kagura 2: Deep Crimson is a 3D side-scrolling action game made for the 3DS, and was developed by the same team which created Senran Kagura Burst. New gameplay is included in the form of pair battles, which allows a second character, to which the player can give commands, to fight alongside the player's character. The playable characters in the game are customizable. Outfits, accessory size and position, and hair color can be changed to the player's liking. Augmented reality functionality was also included in the game. The playable characters could be posed against a real-life background in a variety of poses.",
Undertale,92.0,12517,2015,16 year,,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",0,2,7,"['Fantasy', 'Horror', 'Comedy', 'Drama']",Yes,2289600.0,"['8-4', 'tobyfox']",['tobyfox'],,Bird view / Isometric,"[3222, 18182, 22387, 23733, 26226, 26845, 105447, 111253, 221667, 235682]",GameMaker: Studio,"A small child falls into the Underground, where monsters have long been banished by humans and are hunting every human that they find. The player controls the child as they try to make it back to the Surface through hostile environments, all the while engaging with a turn-based combat system with puzzle-solving and bullet hell elements, as well as other unconventional game mechanics.","""A long time ago, two races ruled peacefully over the Earth: HUMANS and MONSTERS. One day, a terrible war broke out between the two races. After a long battle, the humans were victorious. They sealed the monsters underground with a magical spell.

In the year 201X, a small child scales Mt. Ebott. It is said that those who climb the mountain never return.

Seeking refuge from the rainy weather, the child enters a cave and discovers an enormous hole.

Moving closer to get a better look... the child falls in.

Now, our story begins."""
World of Warships,81.0,5587,2015,Tout Public,,"['Shooter', 'Real Time Strategy (RTS)', 'Simulator', 'Tactical']",10,30,1,"['Action', 'Historical', 'Warfare']",Yes,2291400.0,['Wargaming.net'],"['Lesta Studio', 'Wargaming.net']",Yes,First person,"[8422, 9477, 15536, 15894, 17446, 19085, 26431, 31480, 78550, 106112]",BigWorld,"World of Warships is a free to play online naval combat game by Wargaming. Players compete in a variety of historic warships from numerous national origins. Take control of Destroyers, Cruisers, Battleships and Aircraft Carriers in competitive game modes, or cooperatively sail into historic operations.",
Year Walk,87.0,6171,2013,Tout Public,,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",0,5,3,"['Action', 'Horror', 'Survival']",Yes,1190400.0,['Simogo'],['Simogo'],,First person,"[7350, 13210, 18225, 24426, 25646, 26574, 33153, 36198, 55190, 56033]",,"In the old days man tried to catch a glimpse of the future in the strangest of ways. Experience the ancient Swedish phenomena of year walking through a different kind of first person adventure that blurs the line between two and three dimensions, as well as reality and the supernatural.",
Skylanders: SuperChargers,81.0,11058,2015,Tout Public,,"['Platform', 'Racing', 'Adventure']",0,6,5,['Action'],Yes,2286000.0,['Activision'],[],Yes,,"[20329, 20342, 24426, 28070, 28309, 30245, 36198, 55190, 56033, 80916]",,"The next game in the Skylanders franchises adds air, sea, and land vehicles to the mix.",
Blood Bowl 2,76.0,6059,2015,16 year,"id: 6
","['Role-playing (RPG)', 'Simulator', 'Sport', 'Strategy', 'Turn-based strategy (TBS)']",2,14,4,"['Fantasy', 'Comedy']",Yes,1190400.0,['Focus Entertainment'],['Cyanide Studio'],No,Bird view / Isometric,"[2365, 7615, 13196, 24765, 26845, 40477, 111187, 112191, 115653, 119422]",,"Blood Bowl 2 smashes Warhammer and American football together, in an explosive cocktail of turn-based strategy, humor and brutality, adapted from Games Workshop’s famous board game.",
FIFA 16,84.0,11071,2015,Tout Public,,['Sport'],0,2,3,['Non-fiction'],Yes,2073600.0,['EA Sports'],['EA Canada'],Yes,Third person,"[701, 4642, 15851, 18681, 96209, 100359, 106814, 114286, 114287, 119422]",Ignite Engine,"FIFA 16 innovates across the entire pitch to deliver a balanced, authentic, and exciting football experience that lets you play your way, and compete at a higher level. You'll have Confidence in Defending, take Control in Midfield, and you'll produce more Moments of Magic than ever before. FIFA 16 - Play Beautiful.

With innovative gameplay features, FIFA 16 brings Confidence in Defending, Control in Midfield, and gives you the tools to create more Moments of Magic than ever before. Fans new to the franchise, or skilled players looking to improve their game will have a chance to Compete at a Higher Level using the all new FIFA Trainer. Innovation Across the Entire Pitch. New Ways to Play. Compete at a Higher Level.",
Laserlife,65.0,12885,2015,Tout Public,,"['Music', 'Indie']",0,12,4,"['Action', 'Science fiction']",Yes,2073600.0,['Choice Provisions'],['Choice Provisions'],,First person,"[18981, 20342, 25311, 28070, 96217, 105269, 106987, 107318, 111130, 113895]",,"Remember what it means to be a human in this interactive biography of a dead astronaut found in deep space by future intelligences who have no concept of humankind.

With technology far beyond human comprehension, the discoverers of the astronaut use lasers to build physical replicas of the astronaut’s long-dead memories in hopes to understand what this strange creature was and why they are floating through space alone.

By controlling dual lasers with both analog sticks, players will:
-Collect Memory molecules scattered around the mysterious space ship
-Harmonize the Astronaut’s memories within the Astronaut’s metaphysical plane
-Warp back to reality through the Astronaut’s subconscious, avoiding mental blocks
-Energize the dead Astronaut so it can create physical manifestations of its memories
Laserlife is meant to be played in one sitting, so turn down the lights, turn up the volume, and get lost in this existential adventure about what it means to be a human.

*Laserlife requires either an Intel RealSense Camera or a controller in order to play*",
Soma,84.0,9727,2015,16 year,,"['Puzzle', 'Adventure', 'Indie']",5,20,5,"['Action', 'Science fiction', 'Horror', 'Stealth', 'Mystery']",Yes,2073600.0,['Frictional Games'],['Frictional Games'],,First person,"[571, 1882, 1910, 2939, 3188, 5601, 7386, 9498, 11270, 19531]",HPL Engine,"Soma is a sci-fi horror game from Frictional Games, creators of the groundbreaking Amnesia and Penumbra series.

The radio is dead, food is running out, and the machines have started to think they are people. Underwater facility Pathos-II has suffered an intolerable isolation and we’re going to have to make some tough decisions. What can be done? What makes sense? What is left to fight for? Soma is a sci-fi horror game from Frictional Games, the creators of Amnesia: The Dark Descent. It is an unsettling story about identity, consciousness, and what it means to be human.","The radio has gone silent on PATHOS-2. As isolation bears down on the staff of the remote research facility, strange things are happening.

Machines are taking on human traits and alien constructions have started to interfere with routine. The world around them is turning into a nightmare.

The only way out is to do something unimaginable."
Assault Android Cactus,85.0,8644,2015,Tout Public,,"['Shooter', 'Indie', 'Arcade']",0,13,7,"['Action', 'Science fiction', 'Kids']",Yes,1190400.0,['Witch Beam'],['Witch Beam'],Yes,Bird view / Isometric,"[3222, 3227, 5973, 9806, 11182, 11646, 22799, 27419, 56033, 105269]",Unity,"""Assault Android Cactus is a manic twin stick arena shooter for the PC with screens full of enemies, buckets of bullets and high scoring combo chains! Take on the role of Cactus, an enthusiastic police android, who responds to a stranded space freighter only to discover it under siege by its malfunctioning robot workers. Cut off from the outside and in over her head, Cactus and the androids she recruits along the way battle through the crippled Genki Star to reach the brain of the ship and put things right before it's too late.""",
A Fistful of Gun,60.0,14396,2016,Tout Public,,['Indie'],0,3,1,['Action'],Yes,,['Devolver Digital'],['FarmerGnome'],Yes,,"[17130, 36198, 55173, 55190, 56033, 76110, 96217, 106987, 111130, 113895]",Multimedia Fusion,"When the evil railroad baron Clayton Boon decided to build a track to Hell, he didn’t reckon on a crazed shaman raising a posse of embittered psychopaths from the dead to stop him. Now they’ll pursue him across the whole Wild West, fighting their way through hordes of bandits, bears, braves and boogeymen just to find Boon and repay their debt with… A FISTFUL OF GUN!

Select one of eleven unique playable gunslingers and seek revenge as a lone wolf or with up to eight other bandits in local and online co-op. Master the specialized controls of each character, collect gold from fallen foes to purchase upgrades, and imbibe a bit of liquid courage and unleash a tornado of lead across the dusty plains.",
PewDiePie: Legend of the Brofist,77.0,15182,2015,,,"['Shooter', 'Platform', 'Adventure', 'Indie']",0,37,4,"['Action', 'Comedy']",Yes,,['Outerminds'],['Outerminds'],,Side view,"[20342, 22387, 24426, 28070, 47823, 55173, 55190, 56033, 105269, 107318]",,Join your favorite YouTubers on an Epic Quest in PewDiePie: Legend of the Brofist.,
Animal Crossing: Happy Home Designer,66.0,10143,2015,Tout Public,,['Simulator'],1,5,1,[],Yes,1280000.0,['Nintendo'],['Nintendo EAD Software Development Group No.2'],,Third person,"[3700, 17130, 17906, 19376, 21564, 33153, 51945, 101573, 105011, 109462]",,"Show off your style by designing homes for all of your favorite Animal Crossing villagers! Use your creativity to design the perfect houses—inside and out—for both old and new friends. With the new amiibo cards, you can call your favorite villagers into the game.",
Grand Ages: Medieval,63.0,11814,2015,Tout Public,,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Simulator', 'Strategy']",1,28,4,"['Survival', 'Historical', 'Business', 'Non-fiction', 'Educational', 'Warfare', '4X (explore, expand, exploit, and exterminate)']",Yes,1715200.0,['Kalypso Media Digital'],['Gaming Minds Studios'],,Bird view / Isometric,"[3700, 17111, 18623, 23345, 29173, 30229, 31480, 36553, 55029, 55036]",,"Strategic economical trading and war game with a very detailed map of Europe, Nord Africa, and the west part of the middle East. The sea can also be used for transportation and war. Building city's from scratch and gain diplomatic trust from npc's or actual online players using chatrooms or audiopartys.
In overall a heavily complex game to play.
This game was created for the ones who have absolutely no life whatsoever

Peace",
Lego Dimensions,80.0,11077,2015,Tout Public,,"['Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure']",2,0,5,"['Action', 'Science fiction', 'Comedy', 'Kids']",Yes,,['WB Games'],"[""Traveller's Tales""]",Yes,Third person,"[7599, 7685, 11156, 17447, 19564, 19565, 20329, 25300, 26950, 28070]",,"For the first time in any LEGO videogame, characters from iconic entertainment franchises join forces and battle in worlds outside of their own. In addition to the game, the LEGO Dimensions Starter Pack will include the LEGO Toy Pad, which allows players to transport special LEGO minifigures and other LEGO objects into the game",
NBA Live 16,59.0,11074,2015,Tout Public,,['Sport'],0,0,2,[],Yes,,,,Yes,,"[4551, 103218, 103275, 109606, 114285, 114286, 116349, 116350, 116352, 116353]",,"Elevate your game to the highest level with NBA LIVE 16, the most complete NBA basketball experience. With enhanced user control that increases the realism of gameplay on both ends of the court, utilize the fundamentals of basketball to dominate the boards, fill the lane, and run the point as the most dominant player in the league.",
80 Days,88.0,9053,2014,Tout Public,,"['Point-and-click', 'Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']",0,3,5,"['Fantasy', 'Historical', 'Educational']",Yes,2073600.0,['inkle'],"['Cape Guy', 'inkle']",,Text,"[236, 14394, 19404, 25311, 26845, 27092, 36198, 79134, 96217, 106987]",,"The year is 1872. Welcome to the future. Phileas Fogg has wagered he can circumnavigate the globe. Hundreds of journeys, thousands of routes. Travel by steamer, express train, airship, hover-car, hydrofoil, gyrocopter, camel, horse-back, hot-air balloon... Can you make it in 80 Days?

From inkle studios, writer Meg Jayanth, and independent publishers Profile Books comes a new globe-trotting interactive adventure created using the same inklewriter technology as Sorcery.",
Jotun,79.0,14147,2015,Tout Public,,"['Adventure', 'Indie']",0,20,3,"['Action', 'Fantasy']",Yes,1190400.0,['Thunder Lotus Games'],['Thunder Lotus Games'],,Bird view / Isometric,"[18869, 24426, 28309, 30245, 36198, 47823, 80916, 96217, 106987, 113360]",,"Jotun is a hand-drawn action-exploration game set in Norse mythology. In Jotun, you play Thora, a Norse warrior who has died an inglorious death and must prove herself to the Gods to enter Valhalla.",
NBA 2K16,87.0,11525,2015,Tout Public,,['Sport'],0,10,5,['Non-fiction'],Yes,1190400.0,['2K Sports'],['Visual Concepts'],Yes,Third person,"[3554, 5329, 5330, 21895, 46067, 49904, 72053, 103218, 114286, 114287]",,"The NBA 2K franchise is back with the most true-to-life NBA experience to date with NBA 2K16. Guide your MyPLAYER through the complete NBA journey, take control of an entire NBA franchise, or hone your skills online competing against gamers from around the world. With animations that provide smoother movement and more realistic articulation, it’s certain to be the most authentic NBA gaming experience yet.",
Persona 4: Dancing All Night,76.0,11056,2015,Tout Public,,['Music'],0,0,2,['Action'],Yes,,"['Atlus', 'NIS America', 'Bandai Namco Entertainment']",['Atlus'],,Third person,"[501, 6602, 7842, 9927, 11423, 20329, 36198, 55190, 77720, 86316]",,"Persona 4: Dancing All Night is a story-driven music game of the cult hit RPG Persona 4, developed by ATLUS. Replacing the RPG elements are dance battles that challenge players' dexterity and accuracy, as they tap out re-mixes of fan-favorite themes and brand new music tracks. The storyline continues from after the events of Persona 4, when the teenage mega-idol, Rise Kujikawa, returns to the city to re-take her show biz career. During that time, a strange video appears on the internet and the unfortunate people who watched it have gone missing! Members of Kanamin Kitchen, Rise's junior idol group, have disappeared and it's up to the Investigation team to mount a rescue mission - only they discover the same monstrous Shadows from the Midnight Channel. To make matters even worse, their Persona abilities are rendered ineffective, and the Shadows in P4D can only be defeated by dance, so bust out powerful dance moves to save the day!",
Samurai Warriors 4-II,73.0,12279,2015,16 year,,"[""Hack and slash/Beat 'em up""]",0,3,4,"['Action', 'Fantasy', 'Historical']",Yes,2073600.0,['Koei Tecmo'],['Omega Force'],,Third person,"[19150, 19164, 36198, 54775, 55199, 76882, 96217, 103168, 106987, 118490]",,"Samurai Warriors 4-II is a hack and slash game and the enhanced version of the original Samurai Warriors 4. It is described as neither a continuation nor an Xtreme Legends expansion like previous games; instead, it provides a ""different"" focus of the same game. Players choose a character as their protagonist for a selected scenario, which has a different progression depending on the character selected. Dream Castle Mode, first introduced in Samurai Warriors: Chronicles 3 is also present in the game. The game adds one new character, Naomasa Ii, to the character roster.",
Tony Hawk's Pro Skater 5,32.0,10090,2015,Tout Public,,"['Sport', 'Arcade']",9,0,4,['Action'],Yes,,['Activision'],"['Robomodo', 'Disruptive Games']",,Third person,"[15851, 22690, 43367, 56033, 113175, 114285, 118871, 119207, 119422, 121036]",,"Tony Hawk's Pro Skater 5 offers a fresh take on combo-driven skateboarding, the most advanced Pro Skater online multiplayer experience in a Tony Hawk game, and a state-of-the-art skatepark builder.",
Toto Temple Deluxe,74.0,20963,2014,Tout Public,,"['Platform', 'Indie', 'Arcade']",0,2,5,"['Action', 'Comedy', 'Party']",Yes,1190400.0,['Juicy Beast'],['Juicy Beast'],Yes,,"[19150, 20329, 27419, 28113, 55173, 55190, 56033, 76110, 81183, 119207]",,"Toto Temple Deluxe is a fast-paced, local-multiplayer king-of-the-hill style game in which players must steal an egg-laying goat from their friends and try to keep it on their own head for as long as possible. You know, normal stuff.",
Armikrog,57.0,11093,2015,Tout Public,,"['Point-and-click', 'Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",1,14,6,"['Science fiction', 'Comedy', 'Kids']",Yes,2073600.0,['Versus Evil'],['Pencil Test Studios'],No,Side view,"[236, 20342, 24426, 25222, 25311, 28070, 55190, 56033, 77529, 89597]",Unity,"Armikrog is a unique stop motion clay animated point and click adventure game from the creators of Earthworm Jim and the Neverhood. Follow the adventures of space explorer Tommynaut and his blind alien talking dog Beak-Beak, as they unravel the mysteries of the fortress that holds them captive through exploration and puzzle solving.",
Need for Speed: No Limits,67.0,26297,2015,,,"['Racing', 'Simulator']",2,1,2,[],Yes,2073600.0,['Electronic Arts'],['Firemonkeys Studios'],,Third person,"[27378, 40470, 44178, 80382, 101573, 109292, 116667, 117855, 118871, 120126]",,"A racing game for iOS and Android where players bring their driving fantasies to life, building a fleet of the world's hottest street racing cars.",
Lost Horizon 2,58.0,7312,2015,16 year,,"['Point-and-click', 'Puzzle', 'Adventure']",0,6,4,['Kids'],Yes,2073600.0,"['Deep Silver', 'Koch Media']",['Animation Arts'],,,"[236, 7311, 11367, 18011, 25222, 27725, 54678, 77529, 81275, 106992]",,"In the shadow of the Cold War, Fenton Paddock is facing the hardest fight of his life. While the tensions between the superpowers threaten to tear the world apart, the British soldier has to save his family that has been caught by powerful enemies.",
The Beginner's Guide,76.0,13212,2015,,,"['Adventure', 'Indie']",0,11,3,"['Comedy', 'Drama']",Yes,1190400.0,['Everything Unlimited Ltd.'],['Everything Unlimited Ltd.'],,First person,"[11367, 25222, 36044, 79134, 96217, 105011, 105196, 106987, 106992, 111130]",Source,"A metafictional account of Davey Wreden, creator of the Stanley Parable (2013), who takes the player through the games of his old friend, Coda, while giving his commentary and interpretations of them, in order to understand why he makes the bizarre, often melancholic games that he makes, and decipher Coda's personality and inner struggles.",
2064: Read Only Memories,76.0,13171,2014,16 year,,"['Point-and-click', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']",0,5,7,"['Science fiction', 'Thriller']",Yes,3686400.0,['MidBoss'],['MidBoss'],,Side view,"[1877, 3222, 18869, 19301, 22387, 25311, 26870, 36198, 105269, 107169]",Unity,"In Neo-San Francisco, a vibrant city of low life and high tech, you will witness the world’s first sapient robot learning to grow and live as you become embroiled in the darkest scandal of 2064.",
Dengeki Bunko: Fighting Climax,66.0,11448,2014,Tout Public,,['Fighting'],0,0,3,['Action'],Yes,,['Sega'],"['Ecole Software', 'French Bread']",,Side view,"[4052, 11231, 14704, 24426, 36732, 57296, 57372, 76852, 89550, 101608]",,"Dengeki Bunko: Fighting Climax is a 2D arcade fighting game developed to celebrate the 20th anniversary of ASCII Media Works' Dengeki Bunko imprint, featuring various characters from light novels published under the imprint. The game was initially launched in Japanese arcades and was later ported to home consoles.",
