Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Stardew Valley,89,17000,2016,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",1,15,10,"['Fantasy', 'Business', 'Sandbox', 'Romance']",Yes,2073600,"['ConcernedApe', 'Chucklefish Games']",['ConcernedApe'],Yes,Bird view / Isometric,"[9243, 17379, 19404, 25311, 26574, 29173, 36198, 44242, 81680, 111187]",Microsoft XNA,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!","You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!"
Akiba's Beat,55,19465,2016,Tout Public,NA,['Role-playing (RPG)'],2,0,2,"['Action', 'Fantasy', 'Science fiction']",Yes,1159200,"['ACQUIRE Corp.', 'Digital Touch', 'XSEED Games', 'PQube']",['ACQUIRE Corp.'],NA,Third person,"[19164, 54775, 55038, 55199, 81249, 96217, 103303, 106987, 113636, 115280]",NA,"Akiba's Beat is an action RPG developed by Acquire and is the sequel to Akiba's Trip.
The game takes place in Akihabara where the party getting stuck in a world of delusions, trapped in a repeating day-long cycle on a Sunday.",
Botolo,N/A,26572,2016,NA,NA,"['Fighting', 'Sport', 'Indie']",0,1,2,['Action'],Yes,240000,[],['Auren Snyder'],NA,NA,"[37419, 59858, 76263, 89550, 96217, 106987, 111130, 113895, 121036, 121542]",NA,BOTOLO is a hybrid game of keepaway and king-of-the-hill. BOTOLO is a fast paced mindreading competition. BOTOLO is a dance inside the negative space between your opponent's thoughts.,
SaGa: Scarlet Grace,N/A,23981,2016,Tout Public,NA,['Role-playing (RPG)'],0,6,2,"['Fantasy', 'Open world']",Yes,1190400,['Square Enix'],['Square Enix'],NA,Bird view / Isometric,"[19164, 19404, 26765, 37382, 49414, 81249, 99118, 103303, 115308, 115653]",NA,"SaGa Scarlet Grace is an open world style RPG with turn-based combat. The world map is full of events that will affect the story. There are no dungeons.
There are 4 protagonists to choose from and the story will change in a large way based of the character being played. A single playthrough could take from 30-60 hours. 
Every character you meet in the story can be an ally and you have 6 allies at the start but you can only have a party of 5 people at one time. There are 9 weapon types that can be used by any character.","From Gematsu:
""Firebringer—an evil god, banished by the star gods for his betrayal. He is turned into a comet and sent away. Other dark demons that have been suppressed begin to become violent and the world falls into chaos.

The star gods grant power to one man. He leads the people in a war against Firebringer and establishes an empire.

The dark demons are pushed underground, and the evil god’s star leaves. After that, the evil god’s star returns every 150 years. For ages and ages, they meet Firebringer and his demons in battle.

Over time there are emperors who prepare diligently and defeat the evil god easily, but there are also emperors who are careless and drive the world into ruin.

Finally, after a seventh invasion, the evil god’s star was decimated. The war that lasted 1,000 years is brought to an abrupt stop. The people rejoiced to usher in peace.

Fragments of Firebringer rain down onto the earth, like fireworks celebrating the victory of the humans and star gods. If Firebringer is extinguished, even the empire would become unnecessary.

The empire continues to rule, and many places react with rebellion. This ties into a civil war by the emperor’s son and company. Amidst the chaos, a hero brings down Firebringer, the emperor is assassinated, and the empire collapses.

70 years later.

Hardly anyone who remembers the era of the empire is around anymore. The world remains in chaos. No one notices a new danger approaching. However, a new hero arises for the new era."""
Super Mario Run,76,23796,2016,Tout Public,NA,"['Platform', 'Adventure', 'Arcade']",4,11,2,"['Action', 'Kids']",Yes,2073600,['Nintendo'],['Nintendo EPD'],NA,Side view,"[6166, 20342, 24426, 26192, 28070, 55173, 55190, 56033, 77529, 110503]",Unity,"Super Mario goes mobile!

Unlike other games in the franchise, Mario will run on his own. All you do is tap the screen to jump. The longer you tap, the higher the jump meaning that you can play the game with one hand.

In this game, Mario constantly moves forward through the courses while you use a variety of jumps to navigate. Mario will behave differently depending on the timing of your taps, so it's up to you to show off particularly smooth moves, gather coins, and reach the goal.

There are three different game modes to play. The first mode features challenging courses for you to complete while collecting coins. The second mode has you challenge the play data of other players to show who can beat a course with the most style to impress Toads into joining you. In the third mode, you get to create your own Mushroom Kingdom using the coins and Toads collected by playing the first two game modes.",
Perfect,N/A,30958,2016,Tout Public,NA,['Simulator'],0,22,3,[],Yes,1190400,['nDreams'],[],NA,NA,"[17613, 24620, 31515, 36346, 55590, 65827, 87485, 101573, 105264, 112754]",NA,"Perfect is virtual reality escapism at its purest. Leave behind the daily grind & slip away to beautiful relaxing locations, made possible through VR. Visit several stunning & interactive destinations, from sun-drenched beaches & peaceful mountains to the spectacular northern lights.",
Eagle Flight,73,14765,2016,Tout Public,NA,"['Shooter', 'Simulator']",3,26,5,['Action'],Yes,2073600,[],['Ubisoft Montreal'],NA,First person,"[17379, 19164, 19541, 19561, 19564, 35994, 44076, 76263, 103302, 105049]",NA,"50 years after humans vanished from the face of the Earth, nature reclaimed the city of Paris, leaving a breathtaking playground. As an eagle, you soar past iconic landmarks, dive through narrow streets, and engage in heart-pounding aerial dog fights to protect your territory from opponents.

With innovated and intuitive controls, you quickly learn to perform impressive aerial maneuvers in the blink of an eye. Eagle Flight sends you to the skies to experience the freedom of flying and explore Paris from a never-before seen perspective.",
Halo Wars: Definitive Edition,81,26183,2016,16 year,NA,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Simulator', 'Strategy']",0,36,2,"['Science fiction', 'Warfare']",Yes,2073600,['Microsoft Studios'],['Ensemble Studios'],Yes,Bird view / Isometric,"[11666, 16806, 17111, 17130, 24620, 25311, 31480, 55029, 103232, 111187]",NA,"Halo Wars: Definitive Edition is an enhanced version of the real-time strategy classic, Halo Wars, updated to run natively on Xbox One and Windows 10. Set early in the iconic war between the Covenant and UNSC - made famous by the Halo FPS games - Halo Wars: Definitive Edition provides a unique angle on the war while bringing new heroes to the battlefield. Control large Halo armies and direct them in action-packed warfare. Halo Wars: Definitive Edition includes improved graphics, new achievements and all the DLC from the landmark game. Re-live the epic campaign or compete in online multiplayer battles with armies of powerful Halo forces at your command.","The Covenant has declared war on humanity, and Harvest is the first battleground. Set 21 years before the events of Halo: Combat Evolved, Halo Wars is an exciting real-time strategy game set in the legendary Halo universe. In this unique installment in the Halo franchise, players experience the epic battles that marked the beginning of the Covenant War. With the UNSC Spirit of Fire at their disposal, players fight in the intense and enormous conflicts that would define humanity's relentless heroism in its darkest hour."
Shantae: Half-Genie Hero,81,11078,2016,16 year,NA,"['Platform', 'Adventure', 'Indie']",2,6,6,"['Action', 'Fantasy', 'Comedy']",Yes,2073600,"['XSEED Games', 'WayForward']",['WayForward'],NA,Side view,"[3222, 18182, 19150, 20329, 22387, 24426, 36198, 55173, 55190, 56033]",NA,"Shantae embarks on her first full HD adventure! After three highly successful outings with Shantae, Shantae: Risky's Revenge, and Shantae and the Pirate's Curse, Shantae and her friends finally get a full HD console-based sequel! Boasting vivid, detailed high-definition graphics that retain the 2D hand-drawn sprites the series is known for, this newest entry in the Shantae series almost looks like a playable TV show! Presented as a stage-based 2.5D platformer with heavy exploration elements, Shantae uses her trademark Hair-Whip Attack to dispatch enemies, then takes advantage of her Belly Dance Magic to transform into 8 different forms that each have their own unique abilities and move sets. As new forms are mastered, old stages can be re-explored to unearth new items and secrets, ensuring there's plenty of content on offer for novices and platforming gurus alike. Topple the villainous Baron behind each criminal caper afflicting Sequin Land, and prepare for the ultimate showdown against Shantae's arch-nemesis: that bodacious buccaneer, Risky Boots!","""Shantae is roused from a deep sleep, suddenly alert. She plunges into the moonlit forest in search of answers. In nearby Scuttle Town she discovers a mysterious trapdoor, and beyond that, a luminous subterranean cavern. A familiar voice calls out, drawing Shantae to a beautiful fountain. Touching its waters she is immediately spirited away to the fabled Genie Realm. At her feet a magical seal swells as some powerful evil seeks escape. The chamber trembles with a deep, bellowing roar and everything goes white. Shantae sits upright, back in her bed. Was it just a dream? Or a vision of things to come?"""
Wild Guns Reloaded,74,25675,2016,Tout Public,NA,"['Shooter', 'Arcade']",0,4,3,"['Action', 'Science fiction']",Yes,2073600,"['Natsume Inc.', 'Natsume Atari']",['Natsume Atari'],Yes,Side view,"[1877, 19564, 36950, 43367, 55038, 57187, 68286, 103301, 105269, 107318]",NA,"Wild Guns Reloaded is an enhanced remaster of Wild Guns. It introduces two new characters, Doris and Bullet the dog, along with his sentry drone. The update also includes extra stages and modes, along with improved visuals and audio.","""Annie has tracked down the famed bounty hunter Clint to get revenge on the Kid gang."""
Don Bradman Cricket 17,83,26748,2016,Tout Public,NA,"['Simulator', 'Sport']",0,2,3,[],Yes,2073600,['Tru Blu Entertainment'],['Big Ant Studios'],Yes,Third person,"[17130, 19376, 112846, 114285, 115869, 116353, 116667, 118871, 119422, 120126]",NA,"Don Bradman Cricket 17 brings a new revolutionary control system delivering the best batting, bowling and fielding experience by providing you an even greater level of variety and precision of play. 
 
You Are Invincible!",
Rollercoaster Dreams,N/A,26784,2016,Tout Public,NA,"['Simulator', 'Strategy']",0,0,2,[],Yes,2073600,['Bimboosoft'],['Bimboosoft'],NA,First person,"[17130, 17613, 24620, 31515, 36269, 36346, 55590, 65827, 79134, 112754]",NA,Visit the amusement parks which are created by the players from all over the world. The players from all over the world will visit the amusement parks which are created by you.,
Ratchet & Clank,88,11065,2016,Tout Public,NA,"['Shooter', 'Platform', 'Adventure']",16,0,1,"['Action', 'Science fiction', 'Comedy']",Yes,8294400,['Sony Interactive Entertainment'],['Insomniac Games'],NA,Third person,"[1006, 1289, 1528, 1773, 1791, 7331, 9806, 11156, 17447, 19441]",NA,"Ratchet & Clank is a new game based on elements from the original Ratchet & Clank (PS2), featuring more than an hour of new cinematics (including footage from the film) in vibrant 1080p, new locations, weapons, bosses and more. Join Ratchet, Clank, Captain Qwark and new friends as they embark on an intergalactic adventure, and experience the start of an epic friendship (again) on PlayStation 4.",
Milkmaid of the Milky Way,74,26732,2017,Tout Public,NA,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0,6,6,"['Fantasy', 'Science fiction']",Yes,2073600,['Machineboy'],['Machineboy'],NA,Side view,"[236, 11367, 18011, 24426, 25222, 28070, 81275, 96200, 96217, 106992]",NA,"Milkmaid of the Milky Way is a classic puzzle adventure game where you play Ruth, a young woman living alone on a remote farm in a faraway fjord in 1920's Norway.

Life is hard, work is tough, and Ruth wonders; Is this the life I want?

Then one day a huge spaceship arrives, turning her world upside-down.

Milkmaid is a game with a heartfelt story of a young woman breaking free and finding her own place in the universe, all wrapped up in lovely 90s style handcrafted graphics.

It's also written completely in rhyme!",
Hatsune Miku: Project DIVA Future Tone,N/A,25821,2016,Tout Public,NA,['Music'],0,5,1,['Action'],Yes,2073600,['Sega Games'],"['Crypton Future Media', 'Sega Games']",NA,Third person,"[4052, 11711, 18981, 28010, 57296, 57372, 63793, 63933, 77720, 78969]",NA,"Hatsune Miku: Project Diva Future Tone is a home console port of Hatsune Miku: Project Diva Arcade Future Tone for the PlayStation 4, containing over 200 songs and 300 modules to collect.","August 31, 2007 marks the 10th anniversary of the birth of Hatsune Miku. It starts here again."
Criminal Girls: Invite Only,55,11746,2013,18 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy']",0,5,2,"['Action', 'Erotic']",Yes,1190400,"['Nippon Ichi Software', 'NIS America']",['Imageepoch'],NA,Bird view / Isometric,"[22472, 25311, 28465, 35994, 41895, 43097, 43130, 51991, 54815, 67166]",NA,"Criminal Girls: Invite Only a Japanese role-playing game and the enhanced version of the original Criminal Girls game. The game follows a group of girls in Hell who have to climb a tower to be reincarnated. The battle system is unique since you give the characters, each representing a different vice, orders in battle and sometimes they won’t listen to you because they haven’t been trained.",
Rise & Shine,66,6732,2017,16 year,NA,"['Shooter', 'Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",2,12,6,"['Action', 'Fantasy']",Yes,2073600,['Adult Swim Games'],['Super Awesome Hyper Dimensional Mega Team'],NA,Side view,"[7350, 11646, 16992, 24426, 28070, 36198, 55173, 55190, 56033, 110503]",Unity,"The game mixes pure shooting arcade with the use of different bullets to solve all the situations Rise will find on his path. Think of a more arcadey Another World, also with a very tight relationship between gameplay and story.","Rise is a small kid of Gamearth, the world where the classic videogame characters live. He finds himself lost in the middle of a war against the Space Grunts, the bald muscular soldiers with big guns that just invaded his world. Only with the help of the legendary gun, Shine, he’ll be able to stay alive and just maybe, incredibly, save his planet from the invaders."
Atelier Shallie Plus: Alchemists of the Dusk Sea,78,25699,2016,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,0,1,['Fantasy'],Yes,1143000,"['Gust', 'Koei Tecmo Europe', 'Koei Tecmo America Corporation']",['Gust'],NA,Third person,"[7276, 24426, 25921, 28010, 55199, 96217, 103334, 106987, 115653, 119061]",NA,"""Atelier Shallie Plus -Alchemists of the Dusk Sea-! is based on the third game in the ""Dusk"" series from 2014, ""Atelier Shallie,"" and contains many new features requested by players.

This new story is centered around the mystery of the ""Dusk,"" presented through the series. Fans have long awaited the past ""Dusk"" series characters to all appear in the same game. These new episodes include both Shallies, as well as added characters.

This game aims to become the grand culmination of the ""Dusk"" series. Of course, it also includes familiar Plus series features such as costumes and various download contents!",
Birthdays the Beginning,65,26611,2017,Tout Public,NA,"['Simulator', 'Strategy']",0,18,3,"['Sandbox', 'Open world']",Yes,1190400,"['Arc System Works', 'NIS America']","['Arc System Works', 'Toybox Inc.']",NA,Bird view / Isometric,"[10032, 26574, 34823, 37419, 44242, 51577, 55689, 102163, 111187, 117717]",NA,"""From the legendary creator, Mr. Yasuhiro Wada (TOYBOX Inc.), comes Birthdays the Beginning: a new sandbox game in which players create cube-shaped worlds that give rise to diverse and unique lifeforms. With careful experimentation, players can shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem!""",
Valkyria Revolution,54,14673,2017,16 year,NA,"['Role-playing (RPG)', 'Strategy']",2,0,3,"['Action', 'Fantasy', 'Warfare']",Yes,2073600,"['Deep Silver', 'Sega', 'Sega Games']",['Media.Vision'],NA,Third person,"[19164, 19404, 24426, 25921, 26845, 27092, 28010, 55199, 96217, 106987]",Gouache Engine,"A new spin off game in the Valkyria franchise, this game may be a prequel to the ""Valkyria Chronicles"" series and uses a new battle system, LeGION system, that should allow for much larger battles.

A Demo for this game will be released with ""Valkyria Chronicles Remastered"" that is set to be released on February 10th 2016.","All it takes is a single spark to start the inferno of war, and in the story of Valkyria Revolution, players will experience that firsthand. Five lifelong friends consumed by personal revenge plunge an entire continent into a terrible war, sacrificing the lives of countless innocents for a cause based on twisted half-truths and outright lies. This “Circle of Five” use their combined influence in their political and military positions to motivate their small, economically blockaded homeland to rise up and become a powerful resistance against its imperialist oppressors. Will the Circle of Five be remembered as heroic liberators, or will their selfish motives expose them as traitorous conspirators who sacrificed untold lives just to carry out a personal vendetta? Players will watch this history unfold in Valkyria Revolution and find out the truth behind the events..."
Dragon Quest VIII: Journey of the Cursed King,89,1819,2004,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure']",0,0,1,"['Action', 'Fantasy']",Yes,560000,['Square Enix'],['LEVEL-5'],NA,Third person,"[421, 425, 426, 832, 1219, 1280, 3349, 6990, 9927, 11292]",NA,"Dragon Quest VIII: Journey of the Cursed King is the eighth installment in the Dragon Quest series, developed by Level-5 and published by Square Enix for the PlayStation 2 video game console. It was also later released for the Nintendo 3DS in 2015.

It is a traditional Japanese-style role-playing game with random enemy encounters, simple turn-based combat mechanics, and management of a party consisting of four characters, each belonging to a clearly defined class. Unlike its predecessors in the series and most Japanese RPGs in general, the game features a continuous world with fairly vast landscapes and integrated towns and dungeons, as opposed to world map traveling and locations represented by icons. The game features full camera rotation and optional first-person view.

Like in the previous Dragon Quest games, many objects can be interacted with; for example, barrels can be physically lifted, carried, and broken, to reveal items hidden within.","The court jester Dhoulmagus of the kingdom of Trodain stole a powerful magical scepter sealed beneath the royal castle. Using the power of the scepter, Dhoulmagus destroyed the castle, placed a curse upon the kingdom and its people, and turned King Trode into a troll and the princess into a horse. A sole surviving castle guard journeys with the king, the princess, a reformed bandit named Yangus and a few other companions in search of the evil jester and a way to break the curse."
Gravity Rush 2,80,12528,2017,Tout Public,NA,"['Platform', 'Adventure']",18,0,1,['Action'],Yes,1121400,['Sony Interactive Entertainment'],['SIE Japan Studio'],NA,Third person,"[18869, 20342, 24426, 28070, 28309, 30245, 36198, 55190, 56033, 80916]",NA,"Another mind-bending adventure awaits gravity queen Kat as a new danger emerges to threaten the fabric of the universe itself. Still searching for clues behind the mystery of her origin, and with the powerful Raven at her side, Kat must master three unique gravity attack styles as she takes on enemies and massive bosses.",
Urban Empire,62,18425,2017,NA,NA,"['Simulator', 'Strategy']",5,15,1,[],Yes,1190400,['Kalypso Media'],['Reborn Games'],No,Bird view / Isometric,"[17519, 17613, 19376, 29173, 31515, 36346, 55590, 55689, 65827, 112754]",NA,"In Urban Empire you take control of a mayoral dynasty and lead your city and people through 200 years of history. Establish infrastructures, plan city districts, debate political decisions at the town council, bribe or blackmail your opponents, empower the democratic rights of your people or ignore them and reign supremely by yourself – the decision is yours!

Urban Empire is a ‘City Ruler’, pioneering a new breed of strategy game that combines city builder features with political scheming and adds profound social and historical events into the mix, creating a whole new gameplay experience where players must employ strategic planning and political savvy to successfully grow their cities in their role as Mayor.","Beginning in the 1820s, establish your city through five different eras, each with its own threats and opportunities. Master the challenges of the centuries, face political struggles, experience world-changing events and pioneering inventions, and create your own unique Urban Empire!"
Don Bradman Cricket 17,83,26748,2016,Tout Public,NA,"['Simulator', 'Sport']",0,2,3,[],Yes,2073600,['Tru Blu Entertainment'],['Big Ant Studios'],Yes,Third person,"[17130, 19376, 112846, 114285, 115869, 116353, 116667, 118871, 119422, 120126]",NA,"Don Bradman Cricket 17 brings a new revolutionary control system delivering the best batting, bowling and fielding experience by providing you an even greater level of variety and precision of play. 
 
You Are Invincible!",
Resident Evil 7: Biohazard,86,19562,2017,18 year,NA,"['Shooter', 'Puzzle', 'Adventure']",20,34,7,"['Action', 'Horror', 'Survival']",Yes,919800,['Capcom'],['Capcom'],NA,First person,"[3188, 7351, 9498, 9727, 11118, 11156, 11270, 19531, 19561, 26192]",RE Engine,"Resident Evil 7: Biohazard is the first game of the Resident Evil series to switch from 3rd-person to fully 1st-person perspective. A complete refresh of gameplay systems simultaneously propels the survival horror experience to another level. It is as much horror as it is survival, boosting up scare elements and minimizing downright shooting action. The game allows use of Sony's PSVR Headset to play in VR mode.","Resident Evil 7: Biohazard is set in mid-2017 somewhere in the southern United States after the dramatic events of Resident Evil 6. The game features a new protagonist named Ethan Winters, a civilian searching for his missing wife Mia which leads him to a derelict plantation mansion occupied by an infected family."
Tales of Berseria,79,18812,2016,16 year,NA,['Role-playing (RPG)'],1,18,3,"['Action', 'Fantasy', 'Open world']",Yes,1190400,"['Bandai Namco Entertainment America', 'Bandai Namco Entertainment Europe', 'Bandai Namco Entertainment']",['Bandai Namco Studios'],Yes,Third person,"[2933, 19164, 22387, 24426, 27304, 81249, 96217, 103303, 105049, 115653]",NA,"In Tales Of Berseria players embark on a journey as they assume the role of Velvet, a young woman whose once gentle nature has been replaced and overcome with a festering anger and hatred after a traumatic experience three years prior to the events within Tales Of Berseria imbued her left hand with a special ability. Along her journey, Velvet will meet a whole cast of characters, including a young boy named Laphicet. If Velvet is the embodiment of ""darkness,"" then Laphicet is created in the image of ""light"" and will be an important ally to Velvet.","In the vast land of a kingdom made of continents and countless archipelagoes, inhabitants work to advance shipbuilding and sailing technologies, and climate varies greatly ranging from severe winters to everlasting summers.

There, Velvet’s life took a complete turn after a certain incident that woke her up three years ago. She is becoming an entity that will greatly shock the world."
Yakuza 0,85,11397,2015,18 year,NA,"['Role-playing (RPG)', 'Simulator', ""Hack and slash/Beat 'em up"", 'Adventure']",0,9,4,"['Action', 'Fantasy', 'Historical', 'Drama', 'Sandbox', 'Open world']",Yes,2073600,"['Sega Games', 'Sega', 'Sega Corporation']","['Ryū Ga Gotoku Studios', 'Sega Games']",NA,Third person,"[1877, 9243, 10776, 11156, 17379, 17548, 19560, 26574, 36198, 47823]",NA,"The glitz, glamour, and unbridled decadence of the 80s are back! Yakuza 0 is a prequel set in 1988 to the Yakuza series, taking place before the first game. Fight like hell through Tokyo and Osaka with protagonist Kazuma Kiryu and series regular Goro Majima. Play as Kazuma Kiryu and discover how he finds himself in a world of trouble when a simple debt collection goes wrong and his mark winds up murdered. Then, step into the silver-toed shoes of Goro Majima and explore his “normal” life as the proprietor of a cabaret club.",
Memoranda,58,26399,2017,16 year,NA,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0,10,6,['Mystery'],Yes,2073600,"['Digital Dragons', 'Carbon Fire Studio']",['Bit Byterz'],NA,Side view,"[236, 13189, 18011, 25222, 26223, 27266, 27725, 54678, 81275, 106992]",GameMaker Studio 2,"Memoranda is a 2D point and click adventure game inspired by author Haruki Murakami’s surreal short stories.

The game tells the story of a young lady who gradually realizes that she is forgetting her own name. But is she really losing her memory?",
Double Dragon IV,49,26621,2017,Tout Public,NA,"['Fighting', ""Hack and slash/Beat 'em up""]",0,12,4,['Action'],Yes,2073600,['Arc System Works'],['Arc System Works'],Yes,Side view,"[1652, 1655, 4755, 6787, 6790, 9929, 14704, 19133, 27419, 79335]",NA,"""The next entry in the side-scrolling action game series Double Dragon is finally here!

The story picks up after the elimination of the Shadow Warriors in Double Dragon II!""",
Angels with Scaly Wings,67,27068,2017,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']",0,6,8,"['Drama', 'Mystery']",Yes,2073600,['Ratalaika Games'],['Radical Phi'],NA,NA,"[25311, 26145, 26574, 29348, 35994, 79134, 80916, 96217, 106987, 109339]",NA,Angels with Scaly Wings is a unique sci-fi visual novel with slice of life and dating sim elements set in a world populated by dragons.,"After the discovery of a mysterious portal, you are selected as one of the few humans to travel to the world of dragons. While you serve as an ambassador, you learn more about this strangely familiar place, and discover that your human colleague knows more than he’s letting on… It will be up to you and the friends you make to uncover the conspiracy that threatens the newly discovered world - and in the process, you may even find love."
Digimon World: Next Order,68,13561,2016,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Adventure']",2,19,4,"['Action', 'Fantasy', 'Science fiction']",Yes,2073600,"['Bandai Namco Entertainment Europe', 'Bandai Namco Entertainment America', 'Bandai Namco Entertainment']",['B.B. Studio'],NA,Third person,"[22387, 24426, 25311, 28010, 36198, 55038, 55199, 96217, 106987, 114009]",NA,Digimon World: Next Order is an upcoming Digimon role-playing game. The game's story centers around two potential main characters: Japanese third-year high school students Takuto and Shiki.,
Divide,50,18364,2017,Tout Public,NA,"['Adventure', 'Indie']",4,3,2,"['Action', 'Science fiction']",Yes,NA,['Exploding Tuba Studios'],['Exploding Tuba Studios'],NA,Bird view / Isometric,"[25311, 28070, 36198, 55173, 55190, 56033, 96217, 105269, 107318, 111130]",NA,"Divide is a character-driven, science fiction action/adventure game with a modern take on isometric adventures of the past. Search for clues that reveal new insight into the story, interact with fully realized characters, and combat enemies by hacking out of sight, or launching a direct assault.",
Dynasty Warriors: Godseekers,70,25639,2016,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",0,0,3,"['Action', 'Fantasy', 'Historical', 'Warfare']",Yes,2073600,"['Koei Tecmo America Corporation', 'Koei Tecmo']",['Omega Force'],NA,Bird view / Isometric,"[6985, 7615, 13196, 19404, 26845, 27092, 28182, 96217, 115653, 119171]",NA,"Dynasty Warriors: Godseekers unfolds during the chaotic end days of the Han dynasty, when ancient China was overwhelmed by uprisings and internal strife within its imperial court. The story follows renowned warrior Zhao Yun and his close friend Lei Bin, who unwittingly liberate a young girl, Lixia, from a mystical prison. The two friends and the mysterious Lixia then find themselves entangled in a pivotal struggle for the salvation of the world, wherein they must navigate the maelstrom that is Three Kingdoms era China, meet countless great warriors and take part in historic battles. In their efforts to unravel the mystery behind Lixia's imprisonment, Zhao Yun and Lei Bin uncover a hidden, terrible fate, forcing them to make difficult decisions in a battle that will echo throughout history.","""The final days of the Later Han Period in China...
Political strife has led to unrest and the rise of rebelling peasants, known as the ""Yellow Turbans"", has brought ceaseless conflict to the land.

Among this chaos, in the country of Changshan lives a young warrior known as Zhao Yun, who has a lore-master friend named Lei Bin.
One day, Lei Bin hears a rumor about a ""buried person"" discovered in a ""mysterious shrine"" by the remnants of the Yellow Turbans, and he convinces Zhao Yun to investigate it.
While Zhao Yun is more interested in the danger the rebels could pose, Lei Bin can only think of the ""great historical discovery"" they might make. However, what they discover inside the cave is a young woman who appears to be frozen inside a column of ice.

When the young men are attacked by the Yellow Turbans, the girl awakens, and they find out that her name is Lixia. Together, Lixia, Zhao Yun and Lei Bin embark on a great journey.

The tyranny and ruin brought on by the despot Dong Zhuo, the chaos wrought by warlords struggling for power and the Battle of Chibi that tore the continent in three...
This is the story of Zhao Yun and his allies as they travel through the maelstrom of the Three Kingdoms-era China, meeting countless great heroes and growing into heroes themselves.
And finally, their journey will lead to a legendary battle, which will echo down through the very annals of history..."""
Poi,65,19278,2015,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",0,13,7,"['Action', 'Fantasy']",Yes,1190400,['Polykid'],['Polykid'],Yes,Third person,"[11646, 19150, 24426, 26855, 28070, 36198, 55173, 55190, 56033, 96217]",Unity,"Poi is a 3D adventure platformer throwback to the 90s era of classic platforming games. Explore big worlds, compete in challenge levels, meet quirky characters and pull off classic platforming feats on a journey to become a Master Explorer.",
Fire Emblem Heroes,72,26841,2017,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)']",1,0,3,"['Action', 'Fantasy', 'Historical', 'Warfare']",Yes,1608000,['Nintendo'],"['Intelligent Systems Co., Ltd.', 'Nintendo EPD']",NA,Bird view / Isometric,"[8746, 9243, 10388, 14394, 18623, 23345, 26845, 26940, 27209, 36553]",NA,"""Take part in strategic turn-based battles streamlined for on-the-go play with maps that fit in the palm of your hand! Lead your army with easy touch and drag controls, including the ability to attack by simply swiping an ally over an enemy.""","""A world with two kingdoms: the Emblian Empire, which wishes to rule all worlds, and the Askran Kingdom, which stands in its way.
You are a summoner with the special ability to call upon legendary Heroes from different Fire Emblem worlds. In order to save the Kingdom of Askr from destruction, join the Order of Heroes and face a never-ending challenge."""
A House of Many Doors,null,18302,2017,NA,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",0,3,2,"['Horror', 'Open world']",Yes,1190400,[],['Pixel Trickery'],NA,Bird view / Isometric,"[13189, 25646, 26574, 27266, 55282, 89597, 96217, 106987, 111130, 115653]",NA,"“Between the infinite worlds was infinite nothing. A void, a darkness between realities. But nothing is as crowded as is nothing. The House built itself in reaction to its own lack of existence.”

A House of Many Doors is an indie RPG written and coded by Harry Tuffs, with art by Catherine Unger and music by Zach Beever.

In A House of Many Doors you are an explorer, poet and spy, traversing and mapping the House – a vast parasite dimension that steals things and people from other worlds.

Exploring in a train that scuttles on mechanical legs, you will discover bizarre civilizations, befriend your crew, write procedurally-generated poetry, and cling to life and sanity.",
