Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Stories Untold,81,27094,2017,16 year,NA,"['Puzzle', 'Adventure', 'Indie']",1,13,5,"['Science fiction', 'Horror']",Yes,2073600,['Devolver Digital'],['No Code'],NA,Text,"[12482, 18011, 25222, 25646, 27266, 28070, 56033, 106992, 110737, 111130]",Unity,"Stories Untold is a compilation tape of four episodes from the now cancelled series of the same name, including a remaster of the original pilot episode “The House Abandon”.",
beatmania IIDX 28 BISTROVER,N/A,138945,2020,NA,NA,['Music'],0,0,1,[],Yes,NA,['Konami Amusement'],['Konami Amusement'],NA,NA,"[18981, 63793, 63933, 77720, 78969, 80106, 82995, 86847, 118456, 266561]",NA,"Beatmania IIDX 28 Bistrover is the 28th iteration of the beatmania IIDX series, a spinoff series of the beatmania series and part of the BEMANI franchise.

The game is played on a special controller consisting of 7 pianolike buttons and a turn table. Notes fall down across the screen and when they hit the judgement line it is time to press the button, or turn the turntable.

The Theme of BISTROVER is food and travel, the name itself is a combination of the words Bistro and Rover.

Some new features added to BISTROVER is more statistics and analysis on your results after a song, so you can better get an understanding of how you did. The Pacemaker (which keeps a track of how you are doing during a song) can now tell you how how far you are from a next grade, and updates to a new target during the song.",
The Last Blade: Beyond the Destiny,68,43987,2000,Tout Public,NA,['Fighting'],0,0,1,"['Fantasy', 'Historical']",Yes,2073600,['SNK'],['SNK'],NA,Third person,"[1244, 6026, 7213, 12328, 12571, 26845, 39244, 42302, 76882, 101608]",NA,"1863. History's hidden secret is revealed. During the age known as ""Bakumatsu"", 135 years ago, chaos rules! It's all yours: A new type of weapon fighting game in which Power and Speed weapons, in addition to various Repel moves can be used to experience a new sensation in video game thrills!",
No More Heroes,83,2272,2007,16 year,NA,"[""Hack and slash/Beat 'em up"", 'Adventure']",0,17,3,"['Action', 'Comedy', 'Sandbox', 'Open world']",Yes,539500,"['Marvelous', 'Ubisoft Entertainment', 'Rising Star Games']",['Grasshopper Manufacture'],NA,Third person,"[359, 501, 533, 549, 551, 552, 732, 733, 1020, 19441]",NA,"The journey to become the #1 assassin begins with a single slice. No More Heroes is the story of Travis Touchdown. He has received orders to kill a vagabond. In front of him appears the handsome assassin Helter Skelter. After a fierce skirmish, Travis eliminates Skelter, upon which Silvia Christel arrives. She informs Travis that his victory was done without UAA permission, but he nonetheless becomes the 11th best assassin. And so Travis’s journey begins. No More Heroes will offer an exhilarating action experience, a thrilling scenario, stylish visuals, and sounds.",
No More Heroes 2: Desperate Struggle,84,2273,2010,18 year,NA,"[""Hack and slash/Beat 'em up"", 'Adventure']",0,17,3,"['Action', 'Comedy']",Yes,2073600,"['Rising Star Games', 'Marvelous Entertainment', 'Marvelous', 'Marvelous Europe Ltd.', 'XSEED Games']",['Grasshopper Manufacture'],NA,Third person,"[20329, 24426, 28168, 28309, 30245, 36198, 47823, 80916, 103168, 114009]",NA,"No More Heroes 2: Desperate Struggle continues the tale of punk anti-hero Travis Touchdown, the Japanese anime Otaku, and pro wrestling-obsessed assassin. Travis finds himself at the bottom of the UAA (United Assassins Association) rankings and must wage war to become the No. 1 assassin once again. The follow-up to the popular No More Heroes will offer fans infectious, fun gameplay that allows you to wield not just one, but two swords and face multiple bosses simultaneously in bigger-than-ever boss battles.",
Part Time UFO,78,75957,2017,Tout Public,NA,"['Puzzle', 'Adventure', 'Arcade']",0,9,3,"['Action', 'Kids']",Yes,2073600,"['HAL Laboratory', 'Nintendo']",['HAL Egg'],NA,Side view,"[19241, 20342, 24426, 25646, 28070, 55190, 55984, 56033, 77529, 110503]",NA,"A mobile game developed by HAL Labs where players move objects around with a UFO character.

""In Part Time UFO, fly a UFO around and complete odd jobs.
Help out at a farm, support cheerleaders, cook up the ultimate dessert at a restaurant, build castles, and much more!
Wherever the UFO goes, there are sure to be plenty of jobs waiting.
At the center of all this is the UFO's super special awesome claw!
Use the claw crane to grab, move, and stack objects to complete jobs.""","""A UFO ARRIVES ON EARTH,
READY TO HELP THE PLANET'S CITIZENS
WITH ITS HANDY EXTENDABLE CLAW!"""
Pacer,77,27147,2020,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Indie']",2,9,3,"['Action', 'Science fiction']",Yes,1190400,['R8 Games'],['R8 Games'],NA,First person,"[13200, 17130, 25311, 34823, 36553, 37419, 76263, 105011, 105269, 118871]",Unreal Engine,"Pacer (formely known as Formula Fusion) is an anti-gravity racing game which pits your racing pedigree up against the rest of the world. Tackle the single player campaign and become the best pilot against the AI over leagues and championships, or play against the world in multiplayer and compete in a sports league where you can take either yourself or your team to the top step.",
Shin Megami Tensei III: Nocturne HD Remaster,76,135913,2020,16 year,NA,"['Role-playing (RPG)', 'Turn-based strategy (TBS)']",0,18,3,"['Fantasy', 'Drama']",Yes,2073600,"['Sega', 'Atlus', 'Ghostlight Ltd.']",['Atlus'],NA,Third person,"[7615, 9472, 13196, 19404, 37382, 49414, 96217, 99118, 112191, 115653]",Unity,"200X. Everyday life suddenly came to an end. Tokyo is transformed into a world of demons following an anomaly known as the ""Conception"". This is the story of our protagonist's journey through a changed Tokyo in his new body, and of he and his friends' trials and tribulations as they seek to recreate the world.","The world has been swallowed by chaos. As a demonic revolution descends into a broken Tokyo, the choices you make will determine if it stays that way.

Tokyo, 200X. A young high schooler spends his days blissfully unaware of the chaos about to befall his world. The rebirth of the world, an event which no human has ever witnessed takes place and wipes the world’s slate clean.

Chaos itself enfolds Japan's capital, and what was once a bustling center of life is now a ruined hellscape, where demons from folklore gather. Sucked into this hostile netherworld are our young protagonist and his two classmates, who are separated at different points on the compass.

While our protagonist is unconscious, two curious figures endow him with a Magatama, and hence the power to survive this harsh tribulation. Be it a blessing or a curse, he awakens to find himself reborn as a demon. And so begins his journey through a post-apocalyptic Tokyo, where new enemies and old friends carve a bloody path toward their visions of an ideal world..."
Watch Dogs: Legion,76,100413,2020,18 year,NA,"['Shooter', 'Role-playing (RPG)', 'Adventure']",93,41,6,"['Action', 'Science fiction', 'Stealth', 'Open world']",Yes,1800000,['Ubisoft Entertainment'],['Ubisoft Toronto'],NA,Third person,"[1877, 19164, 19564, 25300, 55038, 81249, 90099, 103303, 105269, 107318]",Disrupt Engine,"In Watch Dogs: Legion, near future London is facing its downfall... Unless you do something about it. Build a resistance, fight back, and give the city back to the people. It's time to rise up.","London’s fallen into a technological nightmare, but you’re sharp enough to adapt. Rally the resistance to use the city’s tech against the powers that be.

Where will you find your army? How about everywhere? Every Londoner has a reason to fight back. Play as literally any character – a bartender, an ex-spy, a graffiti artist, a fallen boxer, a well-connected lawyer, a stark raving mad grandma, anyone."
Angry Video Game Nerd I & II Deluxe,75,114146,2020,18 year,NA,"['Platform', 'Adventure', 'Indie', 'Arcade']",1,10,6,['Action'],Yes,2073600,['Screenwave Media'],['FreakZone Games'],NA,Side view,"[20342, 24426, 29032, 51485, 55190, 56033, 96217, 110503, 111130, 117311]",NA,"This deluxe collection brings you every stage from both of famously tough action platform games, remixed & re-balanced plus an all-new, never-before-seen final chapter to bring the experience together for the ultimate experience in nerd rage.

Featuring...

Enhanced Visuals!
Experience the 8-bit ugliness in a whole new way!

Updated Game Engine!
And by updated, we mean ""Rebuilt the first game from the ground up in the superior second game's engine."" Trust us, it feels better.

Improved level design and difficulty options!
Both games are infamously hard-as-nails, but Normal and Easy difficulties come with infinite lives, so take as many attempts as you need to beat the challenge. Level designs have been improved upon to really nail the balance between tough and fair.
Or perhaps you loved the limited lives and ludicrous overuse of instant-death blocks in the original release? We've got you covered. Just select ""Old School"" or higher from the difficulty menu and you'll be cursing the developers' name in no time.

Quality of Life Improvements!
Faster respawning (When you die, which will be often, you'll just pop right back out of the Toaster and get on with your day, just like nature intended!), multiple save slots, accessibility options and more mean that anybody can take on the challenge.

Surprises!
Perhaps you've never played either of these games, perhaps you're new to the sequel, or maybe you have spent years achieving the world speedrun record for both, but whatever your experience with the series, there are plenty of surprises in store for you!

New Chapter, Completing The Story!
""Wait, the game had a story"" You ask? To which we say: ...Kinda! But there's more of it now! Beat both games to unlock the epic finale!

And more!","The Angry Video Game Nerd has been sucked into Game Land! It's up to you to guide him through three terrible and treacherous retro game worlds!

Angry Video Game Nerd Adventures and Angry Video Game Nerd II: Assimilation come together for the ultimate Nerd experience! This is the definitive way to play the series... and more!"
The Dark Pictures Anthology: Little Hope,71,122120,2020,18 year,NA,['Adventure'],3,36,6,"['Horror', 'Survival', 'Mystery']",Yes,1190400,['Bandai Namco Entertainment'],['Supermassive Games'],Yes,Third person,"[18011, 26565, 26658, 55047, 55282, 109550, 111130, 116530, 119308, 120201]",Unreal Engine 4,"Trapped and isolated in the abandoned town of Little Hope, 4 college students and their teacher must escape the nightmarish apparitions that relentlessly pursue them through an impenetrable fog.",
Mad Rat Dead,79,135301,2020,Tout Public,NA,"['Music', 'Platform', 'Adventure']",0,3,2,['Action'],Yes,2073600,['NIS America'],['Nippon Ichi Software'],NA,Side view,"[20342, 24426, 28070, 29032, 55173, 55190, 56033, 87622, 103292, 111130]",NA,"You've got one day to live and a big score to settle in Mad Rat Dead! Combining elements of action platformers and rhythm games with a cartoon-meets-punk art style, this crazy caper has you guiding a newly-resurrected rat in his quest for vengeance. Move in time with the music, smash through hordes of enemies, and rewind to escape hairy situations!",
Pikmin 3 Deluxe,85,136498,2020,Tout Public,NA,"['Real Time Strategy (RTS)', 'Adventure']",1,9,1,"['Action', 'Science fiction']",Yes,2073600,['Nintendo'],[],Yes,First person,"[25311, 55038, 86477, 87622, 103292, 103301, 105269, 107318, 111130, 115283]",NA,"Prepare yourselves, brave explorers, and set-off for the lush planet PNF-404!

This new version for Nintendo Switch features multiple difficulty modes, new side-story missions featuring Olimar and Louie, and all the DLC from the original release.","Return to your ship before time runs out, or you (and your Pikmin) could be in big trouble. If you prefer a more casual approach, a variety of difficulty settings, lock-on targeting and optional hints have been newly added. With less pressure, you have more time to strategically command your Pikmin and take in the lush scenery."
Visage,81,18020,2020,18 year,NA,"['Puzzle', 'Simulator', 'Adventure', 'Indie']",13,38,4,"['Action', 'Horror']",Yes,2073600,['SadSquare Studio'],['SadSquare Studio'],NA,First person,"[19817, 25311, 25646, 27266, 28070, 55190, 56033, 89597, 111130, 114455]",Unreal Engine,"Each death has its visage. How will you face them?
Visage is a first-person psychological horror game. Explore a mysterious ever-changing house in a slow-paced, atmospheric world that combines both uncannily comforting and horrifyingly realistic environments, and enjoy a genuinely terrifying experience.","The game takes place in a secluded town in the 1980s. The house you are in has been there for centuries, and its foundations never seem to decay. Dozens of families have lived here. Many of them died brutally, while others lived their lives placidly in their beloved home. Is there something triggering inevitable deaths, or is it pure coincidence?"
Bakugan: Champions of Vestroia,53,135828,2020,Tout Public,NA,['Role-playing (RPG)'],1,0,1,"['Action', 'Science fiction', 'Kids', 'Open world']",Yes,2073600,['Warner Bros. Interactive Entertainment'],['WayForward'],NA,Third person,"[1877, 19164, 25300, 25311, 55038, 81249, 90099, 103303, 105269, 107318]",NA,"Bakugan: Champions of Vestroia is an all-new action role-playing game with an original story that expands on the hit TV series and brings the Bakugan universe to the Nintendo Switch for the very first time. The adventure takes players on the ultimate Bakugan journey as they befriend powerful creatures known as Bakugan, gear up and customize Bakugan teams for fiercely strategic battles, and master their skills to become the Champion of Vestroia. Players can also play online in head-to-head multiplayer.",
Jurassic World Evolution: Complete Edition,75,138196,2020,16 year,NA,"['Simulator', 'Strategy', 'Adventure']",0,11,1,['Science fiction'],Yes,2073600,"['Universal Pictures', 'Frontier']",[],NA,NA,"[13200, 17130, 24620, 25311, 34823, 35994, 79134, 103232, 109339, 111187]",NA,"Build your own Jurassic World for the first time or relive the adventure on the go with Jurassic World Evolution: Complete Edition! Packed with every piece of downloadable content available, Jurassic World Evolution: Complete Edition for Nintendo Switch includes all three major narrative expansions – Jurassic World Evolution: Return to Jurassic Park, Jurassic World Evolution: Claire’s Sanctuary, and Jurassic World Evolution: Secrets of Dr. Wu- as well as four Dinosaur Packs and the Raptor Squad Skin Collection.","Take charge of operations on the legendary islands of The Cinco Muertes Archipelago and bring the wonder, majesty and danger of dinosaurs to life. Build for science, entertainment or security interests in an uncertain world where life always finds a way.

Bioengineer over 60 dinosaurs that think, feel and react intelligently to the world around them. Play with life itself to give your dinosaurs unique behaviours, traits and appearances, then contain and profit from them to fund your global search for lost dinosaur DNA.

Control the big picture with deep management tools or go hands-on to confront challenges on the ground or in the air. Expand your islands and choose your own journey in an captivating narrative featuring iconic characters from across the film franchise and decades of Jurassic World lore at your fingertips.

Embark on a journey with captivating stories, challenging missions and more remarkable dinosaurs with three major expansions:

Jurassic World Evolution: Return to Jurassic Park
Jurassic World Evolution: Claire’s Sanctuary
Jurassic World Evolution: Secrets of Dr. Wu"
Shadowverse: Champion's Battle,82,134301,2020,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure', 'Card & Board Game']",0,1,1,[],Yes,2073600,"['Marvelous USA, Inc.']",[],No,NA,"[19404, 25311, 27092, 28182, 35994, 102420, 103232, 109339, 113402, 115653]",NA,"Late to your first class as the newest transfer student at Tensei Academy, you run into Hiro Ryugasaki, self-professed super fan of the popular card battle game Shadowverse. He introduces you to his friends and they eagerly show you how to play the game.
Explore all the unique locations in and around your new school, where events and encounters await where you least expect them! Team up with your friends to help your classmates, enter in various tournaments, and aim to become national champion, all while working to save the Shadowverse Club.","On his first day at Tensei Academy, the transfer student protagonist meets Hiiro Ryuugasaki and learns about Shadowverse and the school’s Shadow Club.

The protagonist decides to join the Shadow Club to play Shadowverse. However, the Shadow Club has ceased activity and is on the verge of being shutdown!

Determined not to give up, Hiiro and the protagonist decide to try to revive the Shadow Club. As a result, the protagonist gets wrapped up in various events…

“Your battle evolves”—now!"
Descenders,75,52200,2019,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Arcade']",1,32,6,['Action'],Yes,2073600,['No More Robots'],['RageSquid'],No,Third person,"[15851, 27378, 47161, 103218, 112078, 114285, 114432, 118871, 119422, 120126]",Unity,"""Descenders is extreme downhill freeriding for the modern era, with procedurally generated worlds, and where mistakes have real consequences. Will you lead your team to glory and become the next legendary Descender?""",
Dirt 5,79,133301,2020,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Adventure']",3,27,6,['Action'],Yes,8294400,['Codemasters'],['Codemasters Cheshire'],NA,First person,"[25311, 35994, 47161, 105011, 110411, 114285, 118871, 119161, 119422, 120126]",Ego Engine,"Dirt 5 is the bold new off-road racing experience created by Codemasters. Blaze a trail across the most iconic routes in the world. Drive the widest roster of cars from rally icons, to trucks, to GT heroes and lots more. Play through a star-studded Career, four-player split-screen, innovative online modes, livery editor and more new features, DIRT 5 is the next generation of extreme racing.",World-renowned voice talents Troy Baker and Nolan North head up the cast of DIRT 5’s story-driven Career mode. Earn sponsorships and unique rewards and take on a fierce rival in our biggest ever Career.
Need for Speed: Hot Pursuit Remastered,75,139346,2020,Tout Public,NA,['Racing'],2,30,4,['Action'],Yes,2073600,['Electronic Arts'],"['Criterion Games', 'Stellar Entertainment']",No,First person,"[11999, 80382, 82090, 100800, 109292, 113895, 115283, 118871, 119207, 120487]",Chameleon,"Feel the thrill of the chase and the rush of escape behind the wheels of the world’s hottest high-performance cars in Need for Speed Hot Pursuit Remastered– a heart-pumping, socially competitive racing experience.","Racers and Cops never sleep in Seacrest County with the racers doing their best to outrun the law with a range of exclusive cars, and the cops trying to stop them with equal speed and horse power, you have a two choices in game, either your with the law or against it."
Tropico 6,78,36649,2019,16 year,NA,"['Simulator', 'Strategy']",10,35,8,[],Yes,2073600,"['Kalypso Media', 'KalypsoMediaGroup']",['Limbic Entertainment'],Yes,Bird view / Isometric,"[17519, 17613, 18425, 29173, 31515, 36346, 55590, 55689, 65827, 112754]",NA,El Presidente is back! Prove yourself once again as a feared dictator or peace-loving statesman on the island state of Tropico and shape the fate of your very own banana republic through four distinctive eras.,
Ark: Survival Evolved,70,10239,2015,16 year,NA,"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",5,62,9,"['Action', 'Survival', 'Sandbox', 'Open world']",Yes,2073600,"['Studio Wildcard', 'Snail Games', 'Snail Games USA']",['Studio Wildcard'],No,First person,"[9243, 10776, 17379, 17548, 19249, 19541, 26574, 36198, 47823, 81680]",Unreal Engine,"Ark: Survival Evolved takes on the survival genre with a unique blend of emergent multiplayer cooperation and competition. Players awake naked and starving on the beach of a mysterious island among a herd of other confused humans. On ARK, they must then hunt, harvest, craft, research technology, and build shelters to protect against scorching days, freezing nights, volatile weather systems, dangerous wildlife, and potential enemies.

Use cunning strategy and tactics to tame and ride the many dinosaurs and other primeval creatures roaming the dynamic, persistent ecosystems across land, sea, air, and even underground. Build your character’s strengths and gain items, skills, and pet creatures using in-depth role-playing systems. Start a tribe with hundreds of other players to survive and dominate competing tribes...and ultimately discover the ARK’s true purpose.",
Assassin's Creed Valhalla,80,133004,2020,18 year,NA,"['Role-playing (RPG)', 'Adventure']",24,40,6,"['Action', 'Historical', 'Stealth', 'Open world']",Yes,2847500,['Ubisoft Entertainment'],['Ubisoft Montreal'],NA,Third person,"[19564, 26574, 34155, 55199, 81249, 96217, 103054, 103303, 106987, 115653]",AnvilNext,"In Assassin's Creed Valhalla, become Eivor, a legendary Viking raider on a quest for glory. Explore a dynamic and beautiful open world set against the brutal backdrop of England’s Dark Ages. Raid your enemies, grow your settlement, and build your political power in the quest to earn a place among the gods in Valhalla.","Driven from Norway by endless wars and dwindling resources in the ninth century CE, players will lead Eivor's clan of Norsemen across the icy North Sea to the rich lands of England's broken kingdoms. Players must carve out a new future for their clan, reliving the ruthless fighting style of Viking warriors with a revamped combat system that includes the ability to dual-wield weapons against a greater variety of enemies than ever before.

To secure resources players can lead raids to select locations using their longship to earn much-needed riches and resources. As the Vikings begin to settle in their new home, they encounter resistance from the Saxons including King Aelfred of Wessex, who denounces them as heathens and looks to be the sole ruler of a civilized England. Against all odds, Eivor must do what is necessary to keep Valhalla within reach.[4]"
Borderlands 3,81,19164,2019,18 year,NA,"['Shooter', 'Role-playing (RPG)']",53,30,7,"['Action', 'Fantasy', 'Comedy', 'Open world']",Yes,2073600,['2K Games'],['Gearbox Software'],Yes,First person,"[47823, 54775, 55038, 55199, 81249, 96217, 103303, 106987, 113636, 115653]",Unreal Engine 4,"The original shooter-looter returns, packing bazillions of guns and a mayhem-fueled adventure! Blast through new worlds and enemies as one of four new Vault Hunters. Play solo or with friends to take on insane enemies, score loads of loot and save your home from the most ruthless cult leaders in the galaxy.",
Bright Memory,55,134072,2020,16 year,NA,"['Shooter', 'Adventure', 'Indie']",0,19,2,"['Action', 'Science fiction']",Yes,8294400,['PLAYISM'],['FYQD-Studio'],NA,First person,"[21326, 25311, 28070, 54844, 55038, 96217, 103292, 105269, 107318, 111130]",Unreal Engine 4,"Bright Memory is a lightning-fast fusion of the FPS and action genres, created by one-man development studio FYQD using Unreal Engine. Combine a wide variety of skills and abilities to unleash dazzling combo attacks. SRO (Supernatural Science Research Organization) agent Shelia's adventure is about to begin.","This game depicts the maiden adventure of a woman named Shelia in the year 2020.

The 1000-year-old relic swords known as ""Kanshou and Bakuya"", discovered through SRO research, have been found to comprise a unique multilayered structure, containing a mysterious substance in their cores. This substance, known as the ""Soul of Jiu Xuan"", possesses the ability to reanimate the dead. In an attempt to take possession of the substance, the ""SAI"" - a massive terrorist organization controlling its own army - has used a cutting-edge piece of technology known as a ""Quantum Transporter"" to infiltrate the SRO research facility and steal top-secret and incredibly dangerous data. To make matters worse, while attempting to calibrate coordinates on the Quantum Transporter, Shelia mistakenly activates the device, immediately transporting everyone in the vicinity to the Floating Island - an airborne continent near the North Pole, undisturbed in its slumber for over 1000 years. It is soon discovered that the various beasts and corpses of those who once populated the island have been reanimated by the ""Soul of Jiu Xuan"", and they're coming for Shelia..."
Dead by Daylight,64,18866,2016,18 year,NA,['Strategy'],0,35,7,"['Action', 'Horror', 'Survival', 'Stealth']",Yes,2073600,"['Behaviour Interactive', 'Starbreeze Publishing']",['Behaviour Interactive'],Yes,First person,"[17379, 19817, 24765, 26192, 26574, 26658, 68287, 111130, 114455, 115304]",Unreal Engine,"Dead by Daylight is an asymmetrical multiplayer (4vs1) horror game where one player takes on the role of the savage Killer, and the other four players play as Survivors, trying to escape the Killer and avoid being caught and killed.","Survivors play in third-person and have the advantage of better situational awareness. The Killer plays in first-person and is more focused on their prey.

The Survivors' goal in each encounter is to escape the Killing Ground without getting caught by the Killer - something that sounds easier than it is, especially when the environment changes every time you play."
Destiny 2: Beyond Light,73,134830,2020,16 year,NA,"['Shooter', 'Adventure']",2,35,6,"['Action', 'Science fiction']",Yes,8294400,['Activision'],['Bungie'],NA,First person,"[25311, 55038, 68286, 87622, 103292, 103301, 105269, 106805, 107318, 113362]",NA,"A new power is born out of the ancient Pyramid Ship above Europa's frozen frontier, and a dark empire has risen beneath, united under the banner of the Fallen Kell of Darkness, Eramis. Join your fellow Guardians and bring down the empire at any cost – even if it means wielding the Darkness itself.",
Devil May Cry 5: Special Edition,89,138932,2020,18 year,NA,"[""Hack and slash/Beat 'em up""]",0,20,2,['Action'],Yes,8294400,['Capcom'],['Capcom Development Division 1'],NA,Third person,"[10223, 54775, 76253, 87622, 100800, 103168, 113109, 113895, 115283, 118490]",NA,"Devil May Cry 5: Special Edition features improved visuals and gameplay at up to 120 frames per second. Alongside all previously-released downloadable content, other additions include Vergil as a playable character, ray tracing graphics options, and two additional game modes: Legendary Dark Knight mode, which significantly increases the number of enemies in each level, and Turbo mode, which increases the game speed by 20%.",
Dirt 5,79,133301,2020,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Adventure']",3,27,6,['Action'],Yes,8294400,['Codemasters'],['Codemasters Cheshire'],NA,First person,"[25311, 35994, 47161, 105011, 110411, 114285, 118871, 119161, 119422, 120126]",Ego Engine,"Dirt 5 is the bold new off-road racing experience created by Codemasters. Blaze a trail across the most iconic routes in the world. Drive the widest roster of cars from rally icons, to trucks, to GT heroes and lots more. Play through a star-studded Career, four-player split-screen, innovative online modes, livery editor and more new features, DIRT 5 is the next generation of extreme racing.",World-renowned voice talents Troy Baker and Nolan North head up the cast of DIRT 5’s story-driven Career mode. Earn sponsorships and unique rewards and take on a fierce rival in our biggest ever Career.
Enlisted,N/A,26431,2020,18 year,NA,"['Shooter', 'Simulator']",4,8,5,"['Historical', 'Warfare']",Yes,2073600,['Gaijin Entertainment'],['Darkflow Software'],NA,First person,"[17446, 23345, 31480, 55029, 76263, 78550, 79134, 106112, 112083, 119177]",Dagor Engine,"Enlisted is a squad-based first person MMO shooter covering key battles from World War II. The game carefully recreates weapons, military vehicles and the atmosphere of that era, while demonstrating really massive clashes of numerous soldiers, tanks and aircraft with artillery and naval support.

Most of the Enlisted game modes simulate a battle involving several infantry platoons and gives the player control over a squad of soldiers with various roles (i.e. submachine gun soldier, sniper, radio operator, rifleman and others), a whole military vehicle crew or an aircraft pilot. One of the fighters is controlled directly, while others move and shoot independently following the player's general orders. In a situation where all the soldiers in the squad have fallen, a player respawns with the next available squad. This decision makes Enlisted battles look massive and spectacular while keeping the input of each individual player in the overall team victory quite significant.",
Evergate,70,105453,2020,16 year,NA,"['Platform', 'Puzzle', 'Adventure', 'Indie']",0,11,5,['Action'],Yes,2073600,['PQube'],['Stone Lantern Games'],NA,Side view,"[20342, 24426, 25646, 28070, 55173, 55190, 56033, 89597, 106992, 110503]",NA,"Enter the afterlife. Overcome fate. Reclaim what was lost.

This challenging puzzle platformer weaves a heart-warming story through stunning artwork, emotive music and genre-bending mechanics.",
The Falconeer,65,121709,2020,Tout Public,NA,"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",3,27,8,"['Action', 'Fantasy', 'Open world']",Yes,2073600,['Wired Productions'],['Tomas Sala'],NA,Third person,"[19164, 25311, 26574, 55038, 81249, 96217, 103303, 105269, 106987, 113360]",Unity3D,"The Falconeer is an open-world air combat game, featuring frenetic aerial dogfights and deep exploration of the mysterious open-world of The Great Ursee. Generations of poisonous decisions and treason swirl in the deep, as factions clash in a fight to preserve the past or flee its terrible consequences.","Generations of poisonous decisions and treason swirl in the deep, as factions collide.

Become the Falconeer and soar through the skies aboard a devastatingly powerful Warbird. Uncover secrets lost to the sea as you join or oppose different factions and clans scattered throughout the mysterious world of The Great Ursee. Take advantage of multiple Falconeer classes with individual stats, weapons and warbirds that can be upgraded through winning battles, completing quests, discovering secrets, or applying Mutagens or Chants. Use ocean thermals and energy to dive, dodge, barrel-roll, and twist to gain an advantage.

The Falconeer is an open-world air combat game, featuring fast, brutal aerial dogfights and deep exploration of an incredible fantasy open-world set not only above the clouds, but also amongst the waves and down through the sunken, ocean depths."
Fortnite,78,1905,2017,Tout Public,NA,"['Shooter', 'Role-playing (RPG)', 'Strategy', 'Adventure']",16,27,9,"['Action', 'Survival', 'Sandbox', 'Open world']",Yes,2073600,['Epic Games'],['Epic Games'],Yes,Third person,"[1877, 17379, 17548, 19561, 25076, 26192, 26574, 27092, 36926, 44076]",Unreal Engine 5,"Fortnite is the completely free online game where you and your friends fight to be the last one standing in Battle Royale, join forces to make your own Creative games, or catch a live show at Party Royale.",
Forza Horizon 4,92,82090,2018,Tout Public,NA,['Racing'],15,39,3,"['Action', 'Open world']",Yes,8294400,['Xbox Game Studios'],['Playground Games'],Yes,First person,"[19164, 37419, 81249, 103303, 105011, 113895, 115785, 118871, 119161, 176672]",ForzaTech,"Dynamic seasons change everything at the world’s greatest automotive festival. Go it alone or team up with others to explore beautiful and historic Britain in a shared open world. Collect, modify and drive over 450 cars. Race, stunt, create and explore – choose your own path to become a Horizon Superstar.",
Fuser,81,131970,2020,Tout Public,NA,"['Music', 'Simulator']",1,18,4,['Party'],Yes,2073600,['NCSOFT'],['Harmonix Music Systems'],NA,NA,"[17613, 36346, 63933, 65827, 86847, 87017, 101573, 103315, 112754, 119256]",NA,"A nonstop virtual music festival where you control the music! Combine elements of the world’s most popular songs to create your own sound or partner with friends on epic collaborations, then share your amazing mixes and headlining performances with the world!",
Gears 5,84,103292,2019,18 year,NA,"['Shooter', 'Adventure']",18,39,3,['Action'],Yes,8294400,['Xbox Game Studios'],['The Coalition'],Yes,Third person,"[52189, 55038, 75242, 76877, 87622, 95340, 105269, 106805, 107318, 111130]",Unreal Engine 4,"From one of gaming’s most acclaimed sagas, Gears is bigger than ever, with five thrilling modes and the deepest campaign yet. With all-out war descending, Kait Diaz breaks away to uncover her connection to the enemy and discovers the true danger to Sera – herself.","The world is crumbling. The Swarm has corrupted the Coalition’s robot army and is descending upon human cities. With danger closing in, Kait Diaz breaks away to uncover her connection to the enemy and discovers the true danger to Sera – herself."
Gears Tactics,80,103291,2020,18 year,NA,"['Strategy', 'Turn-based strategy (TBS)', 'Tactical']",6,29,3,"['Action', 'Warfare']",Yes,8294400,['Xbox Game Studios'],['Splash Damage'],NA,Bird view / Isometric,"[13196, 19549, 26845, 28182, 34024, 36258, 80961, 102057, 107218, 117497]",Unreal Engine 4,"Gears Tactics is the fast-paced, turn-based strategy game from one of the most-acclaimed video game franchises – Gears of War. Outnumbered and fighting for survival, recruit and command your squad to hunt down an evil mastermind who makes monsters.",
