Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Star Wars: The Force Unleashed,73,475,2008,16 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,0,11,"['Action', 'Fantasy', 'Science fiction']",Yes,2073600,"['THQ Wireless', 'LucasArts', 'Aspyr Media']","['LucasArts', 'Aspyr Media', 'Aspyr Media']",No,Third person,"[137, 494, 547, 564, 571, 1006, 4999, 7020, 7599, 36198]",Ronin,"Star Wars: The Force Unleashed is a Star Wars video game that takes place between the films Star Wars: Episode III Revenge of the Sith and Star Wars: Episode IV A New Hope. It is the centerpiece of the Star Wars: The Force Unleashed multimedia project,

Star Wars: The Force Unleashed completely re-imagines the scope and scale of the Force and casts players as Darth Vader’s ""Secret Apprentice,"" unveiling new revelations about the Star Wars galaxy seen through the eyes of a mysterious new character armed with unprecedented powers.

The game showcases Digital Molecular Matter (DMM), an extremely detailed and realistic material physics engine developed by Pixelux, and Euphoria, a realistic bio-mechanical A.I. engine by NaturalMotion","Darth Vader's secret apprentice, codenamed Starkiller, is trained in the Dark Side to defeat the enemies of the Empire, but must find his own path when his master betrays him."
Chernobylite,75,115054,2021,18 year,NA,"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Adventure']",9,30,5,"['Action', 'Science fiction', 'Horror', 'Survival']",Yes,1190400,['All In! Games'],['The Farm 51'],NA,First person,"[1877, 13210, 17379, 25311, 26574, 44076, 55038, 105049, 105269, 107318]",Unreal Engine 4,"Chernobylite is a science-fiction survival horror experience, mixing the free exploration of its disturbing world with challenging combat, unique crafting, and non-linear storytelling. Play as a physicist, one of the Chernobyl Power Plant's ex-employees, and investigate the mysterious disappearance of your beloved. Try to survive and reveal the contamination zone's twisted secrets. Remember, the military presence is not your only concern.

Get ready for a thrilling adventure of survival, conspiracy, horror, love, and obsession. One that will prove to you that it's not about how you face your fears, it's about how you survive them.","April 26th, 1:23 AM Ukrainian time, 1986. The day when Chernobyl nuclear catastrophe happened and the life of 350,000 people changed forever. At the time you were just a young, passionate, naive physicist working at the facility. And like many, you’ve lost what was most dear to you – your girlfriend.

30 years later you’re still struggling with the demons of the past. So to finally put them to rest, you are getting back to what’s now called the Chernobyl Exclusion Zone."
Lumote: The Mastermote Chronicles,64,173097,2022,Tout Public,NA,"['Platform', 'Puzzle', 'Adventure', 'Indie']",0,18,6,"['Action', 'Open world']",Yes,1184000,['Wired Productions'],['Luminawesome Games'],NA,Third person,"[20342, 24426, 25646, 28070, 55173, 55190, 56033, 89597, 106992, 110503]",NA,"Meet Lumote, the squishiest bioluminescent creature, in this beautiful 3D puzzle platformer. Take control of the world’s inhabitants on a quest into the Great Depths to seize control from the Mastermote.",
MotoGP 22,76,191857,2022,Tout Public,NA,"['Racing', 'Simulator', 'Sport']",0,31,6,['Action'],Yes,5898240,['Milestone'],['Milestone'],No,First person,"[47161, 103218, 107196, 114285, 116667, 117855, 118871, 119422, 120126, 120487]",NA,Start your engines! MotoGP 22 is the most immersive and realistic chapter of the racing simulator series MotoGP yet! Immediate fun from day one with the 2022 official season and the new split-screen mode to challenge your friends.,
Pocky & Rocky Reshrined,81,144285,2022,Tout Public,NA,"['Shooter', 'Arcade']",1,14,4,"['Action', 'Fantasy']",Yes,6220800,['Natsume Inc.'],['Tengo Project'],NA,Bird view / Isometric,"[19164, 22799, 43367, 47823, 54775, 55038, 96217, 103292, 103369, 105049]",NA,"Pocky & Rocky Reshrined follows the adventures of a young Shinto shrine maiden named Pocky and her companion, Rocky the raccoon, as they take on the Nopino Goblins!

A third sequel in the series, Pocky & Rocky Reshrined is currently being developed by Tengo Project and expected for release on PlayStation 4 and Nintendo Switch in the second half of 2021. Tengo Project consists of staff who worked on the original, as well as Wild Guns: Reloaded and Ninja Saviors: Return of the Warriors.",
Roguebook,78,119249,2021,Tout Public,NA,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie', 'Card & Board Game']",1,31,8,['Fantasy'],Yes,1431000,['Nacon'],['Abrakam'],NA,Bird view / Isometric,"[13196, 14394, 20331, 24426, 24765, 26268, 26845, 40477, 115653, 119171]",NA,"Enter an ever-changing world full of legendary encounters and stories. Craft your cards, assemble the perfect deck and defeat the Roguebook itself... or die trying.

Roguebook is a single-player roguelike deck-builder that takes place in a procedurally generated world.",
Teardown,80,122666,2020,Tout Public,NA,"['Puzzle', 'Simulator', 'Strategy', 'Indie']",5,9,3,"['Action', 'Sandbox']",Yes,1190400,['Tuxedo Labs'],['Tuxedo Labs'],No,First person,"[25311, 26574, 34823, 35994, 36553, 37419, 51577, 55689, 65827, 78550]",NA,Prepare the perfect heist in this simulated and fully destructible voxel world. Tear down walls with vehicles or explosives to create shortcuts. Stack objects to reach higher. Use the environment to your advantage in the most creative way you can think of.,
Ragnorium,N/A,138637,2020,NA,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,6,1,['Action'],Yes,1190400,['Devolver Digital'],['Vitali Kirpu'],NA,NA,"[25311, 26574, 28182, 35994, 79134, 96217, 103232, 106987, 109339, 113402]",NA,Ragnorium is a planet recolonization simulator where players are tasked with leading clone colonists in a self-sustainable settlement while attempting to survive the oncoming Holy Crusade.,
Demon Gaze Extra,N/A,148525,2021,16 year,NA,['Role-playing (RPG)'],0,10,3,[],Yes,2073600,['Kadokawa Games'],['Cattle Call'],NA,NA,"[19567, 24426, 25921, 28010, 56036, 57372, 59427, 79255, 99118, 115280]",NA,"An enhanced version of dungeon-crawler Demon Gaze. Among the new features are improved graphics and production, as well as updated controls and the possibility of new content that takes place after the conclusion of the main story.",
King Arthur: Knight's Tale,76,139883,2021,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",0,19,3,"['Fantasy', 'Historical']",Yes,1190400,['NeoCore Games'],['NeoCore Games'],NA,Bird view / Isometric,"[7615, 9472, 13196, 19404, 26845, 27092, 93694, 111187, 112191, 115653]",Coretech 3,"King Arthur: Knights Tale mixes an XCOM-style turn-based battle system with traditional RPG mechanics, including character development, choices that impact the direction of your campaign, and upgrading your home base of Camelot.

The story follows Sir Mordred, who travels with a band of knights across Avalon in search of King Arthur. This is already an interesting twist on the classic legend, as Sir Mordred is King Arthur's nemesis, traditionally shown as the king's traitorous nephew.

In this version of the tale, Mordred has actually mortally wounded Arthur, and is now stalking him through the isle of Avalon to finish the job on command of The Lady of the Lake.","You are Sir Mordred, the nemesis of King Arthur, the former black knight of the grim tales. You killed King Arthur, but with his dying breath, he struck you down. You both died – and yet, you both live.

The Lady of the Lake, the ruler of the mystical island of Avalon brought you back to end a true nightmare.

She wants you to go on a knightly quest. She wants you to finish what you have begun. Kill King Arthur –
or whatever he has become after she took his dying vessel to Avalon."
Galactic Civilizations IV,67,169178,2022,Tout Public,NA,"['Strategy', 'Turn-based strategy (TBS)']",1,0,1,"['Science fiction', 'Sandbox', '4X (explore, expand, exploit, and exterminate)']",Yes,2073600,['Stardock Entertainment'],['Stardock Entertainment'],No,NA,"[8714, 11550, 13660, 16806, 17111, 24620, 34823, 102057, 111187, 117417]",NA,"As the all-powerful leader of a spacefaring civilization, you must seek out new star systems and discover the exciting potential of the subspace realm. There are thousands of worlds to colonize and dozens of civilizations - both old and new - to encounter.","Warfare. Planetary Conquest. Cultural Domination. Political Alliances. Technological Supremacy. How will you achieve victory?

Galactic Civilizations IV is a space-based 4X strategy game set in the 24th century. Humans have discovered faster-than-light travel, and aliens compete with humanity for dominion of the galaxy.

You begin the game with only your home planet and must research new technologies, explore the known galaxy, and colonize new worlds while keeping your people at home happy. At the same time, you will engage in trade, diplomacy, intrigue and war with other alien civilizations.

Galactic Civilizations IV builds on the successes of all its predecessors and adds so much more to the game. You will appoint leaders, explore star sectors, and enjoy a brand-new combat and invasion system. More in-depth research options, story driven missions, and a new 4-axis ideology system will fully immerse you into your role as a galactic leader.

Lead your civilization to prosperity and answer the age-old question: How Will You Rule Your Galaxy?"
Zombie Army 4: Dead War,72,119234,2020,18 year,NA,"['Shooter', 'Arcade']",4,28,5,"['Action', 'Fantasy', 'Horror']",Yes,8294400,['Rebellion Developments'],['Rebellion Developments'],Yes,Third person,"[520, 19164, 43367, 55038, 56033, 96217, 103292, 103369, 111130, 116530]",Asura,"Hitler's hordes are back for more in this spine-chilling shooter from the makers of Sniper Elite 4! Abominable occult enemies, epic weapons and a harrowing new campaign for 1-4 players await in 1940's Europe, as you fight to save humankind from undead armageddon.",
Echoes of Mana,N/A,174178,2022,NA,NA,"['Role-playing (RPG)', 'Adventure']",1,0,2,"['Action', 'Fantasy']",Yes,1147904,['Square Enix'],['Wright Flyer Studios'],No,Side view,"[27092, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"Under the Mana Tree, all lore and legends shall gather. Echoes of Mana is a free-to-play action RPG in the Mana series. Echoes of Mana will feature an original story that weaves together both new and beloved Mana series characters alike. Players will be able to enjoy the action gameplay they love from the series, and battle with friends through a multiplayer mode.",
The Stanley Parable: Ultra Deluxe,90,113119,2022,Tout Public,NA,"['Simulator', 'Adventure']",3,29,8,"['Comedy', 'Mystery']",Yes,1190400,['Crows Crows Crows'],['Crows Crows Crows'],NA,First person,"[11737, 12517, 13212, 28277, 38967, 79134, 80916, 81680, 105011, 108778]",Unity,"The Stanley Parable: Ultra Deluxe is an expanded re-imagining of 2013's The Stanley Parable. You will play as Stanley, and you will not play as Stanley. You will make a choice, and you will become powerless. You are not here to win. The Stanley Parable is a game that plays you.","When a simple-minded individual named Stanley discovers that the co-workers in his office have mysteriously vanished, he sets off to find answers.

You will play as Stanley, and you will not play as Stanley. You will make a choice, and you will have your choices taken from you. The game will end, the game will never end. Contradiction follows contradiction, the rules of how games should work are broken, then broken again. You are not here to win. The Stanley Parable is a game that plays you.

In The Stanley Parable: Ultra Deluxe, everything you remember has been recreated, yet it's different somehow. We've been here before, haven't we? Is Stanley still the same as he was back then? Or is it you who has changed?"
Bugsnax,75,134602,2020,Tout Public,NA,"['Puzzle', 'Adventure', 'Indie']",1,27,7,"['Action', 'Comedy', 'Mystery']",Yes,1612351,['Young Horses'],['Young Horses'],NA,First person,"[11737, 16992, 23733, 24426, 25646, 26226, 55190, 55984, 56033, 80916]",Irrlicht,"Bugsnax takes you on a journey to Snaktooth Island, home of the legendary half-bug half-snack creatures, Bugsnax. Invited by intrepid explorer Elizabert Megafig, you arrive to discover your host nowhere to be found, her camp in shambles, and her followers scattered across the island alone... and hungry!

It's up to you to solve the mysteries of Snaktooth Island: What happened to Lizbert? What are Bugsnax and where do they come from? But most of all, why do they taste SO GOOD?","Bugsnax takes you on a whimsical adventure to Snaktooth Island, home of the legendary half-bug half-snack creatures, Bugsnax. Invited by intrepid explorer Elizabert Megafig, you arrive to discover your host nowhere to be found, her camp in shambles, and her followers scattered across the island alone... and hungry!

It's up to you to solve the mysteries of Snaktooth Island: What happened to Lizbert? What are Bugsnax and where do they come from? But most of all, why do they taste so good?

With the BIGsnax update, you can explore a mysterious new island crawling with supersized Snax! Back on Snaktooth, you can complete challenges from your mailbox, collect decorations to personalize your hut, and most important of all: put hats on your favorite Snax!"
Cricket 22,63,175987,2021,Tout Public,NA,"['Simulator', 'Sport']",0,4,6,[],Yes,6220800,['Nacon'],['Big Ant Studios'],NA,First person,"[101573, 109606, 112846, 114285, 115869, 116352, 116353, 116667, 118871, 120126]",NA,"Cricket 22 is the official video game of the 2021–22 Ashes series of cricket matches, and the sequel to the 2019 game Cricket 19.
Cricket 22 delivers the Ashes, the Big Bash, The Hundred, and a multitude of other fan-favourite competitions! All-new mechanics, commentary, and a captivating, narrative driven career mode, will immediately immerse you in the ultimate cricket experience to date.",
Dorfromantik,82,134799,2021,Tout Public,NA,"['Puzzle', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",1,21,2,"['Non-fiction', 'Sandbox']",Yes,1190400,['Toukana Interactive'],['Toukana Interactive'],NA,Bird view / Isometric,"[17130, 26574, 31515, 34823, 38967, 51577, 55590, 55689, 65827, 79134]",Unity,"Dorfromantik is a peaceful building strategy and puzzle game where you create a beautiful and ever-growing village landscape by placing tiles. Explore a variety of colorful biomes, discover and unlock new tiles and complete quests to fill your world with life!",
Haiku the Robot,79,132565,2022,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",1,16,3,"['Action', 'Science fiction', 'Open world']",Yes,1190400,['Mister Morris Games'],['Mister Morris Games'],NA,Side view,"[20342, 24426, 25300, 25311, 28070, 35994, 55190, 89597, 105269, 107318]",Unity,"Enter a strange and unexplored land full of adorable robots, hidden secrets, and evil virus-infected machines. Discover different weapons, items, and abilities that will help you progress and discover new areas.","Haiku wakes up in a post-apocalyptic world where humans no longer exist. After the extinction of the human race, machines were the only intelligent beings left to inhabit the planet.

Four artificial intelligent beings soon evolved and developed a world of order and stability. Programs and machines lived in peace for many years, until the virus spread.

It corrupted the programs first, then after, the machines. The machines could not function without the correct programs and so the world began to break down.

It's up to Haiku to restore order!"
Layer Section & Galactic Attack S-Tribute,N/A,199159,2022,Tout Public,NA,"['Shooter', 'Arcade']",0,8,4,"['Action', 'Science fiction']",Yes,8294400,['City Connection'],['City Connection'],NA,Bird view / Isometric,"[43367, 55038, 57187, 68286, 68287, 103301, 105269, 107318, 111846, 113362]",NA,The vertical shooting game with gorgeous 2D animations and lock-on lasers is back with new features and online ranking!,
Parkasaurus,70,76422,2020,Tout Public,NA,"['Simulator', 'Strategy']",2,12,2,['Business'],Yes,1566720,['WashBear Studio'],['WashBear Studio'],NA,Bird view / Isometric,"[17613, 24620, 29173, 35463, 36346, 55590, 55888, 65827, 112754, 117717]",NA,"Parkasaurus is a zany Dinosaur Park management game, that challenges the player not only to provide guests with a unique dinosaur zoo experience, but to care for their dino friends by crafting the perfect exhibits, gifting them the cutest hats, and travelling back in time to rescue them from their demise!","Parkasaurus is a dinosaur tycoon management simulation where you take care of your dinosaurs by constructing well-designed exhibits, researching specialized technologies, and maximizing profits to expand into the ultimate dinosaur theme park. Do you favor development that favors your dinosaurs or the guests?

Design success - each dinosaur requires a unique biosphere, which means the shape of exhibit, materials used, ecology, plants, elevation and humidity all play a key role in the success of your Dinos.Unique privacy and biome systems that promote creative design."
Rogue Legacy 2,88,132058,2020,Tout Public,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",2,27,6,['Action'],Yes,1190400,['Cellar Door Games'],['Cellar Door Games'],NA,Side view,"[19150, 24426, 28309, 30245, 80916, 89597, 96217, 105269, 106987, 113360]",NA,"Rogue Legacy is back! But now it's got a 2 on the end of it!

Rogue Legacy 2 is a genealogical rogue-lite. That means it has all the trappings of a typical rogue-like (randomized runs, changing characters, and more), but with persistent upgrades, and persistent dead heirs. In this game, your legacy defines you. Spend your parents’ inheritance and grow the family manor to give your children a better fighting chance. Each child is unique, with their own traits and abilities. Your daughter could be a Ranger. She could also be vegan. It’s a new experience every time. Rogue Legacy 2 also lets you play how you want to. Go hard and fast, and dive deeper into the depths of a randomly-generated world. Or take it slow and steady and build your character up until you’re ready for greater challenges.",
Sherlock Holmes Chapter One,69,134161,2021,16 year,NA,"['Adventure', 'Indie']",3,36,4,"['Action', 'Thriller', 'Open world', 'Mystery']",Yes,1190400,['Frogwares'],['Frogwares'],NA,Third person,"[11737, 17548, 26574, 28070, 37419, 55984, 80916, 96217, 106987, 111130]",Unreal Engine,"In this story-driven detective thriller, a young Sherlock Holmes struggles to prove himself as he navigates an exotic, dangerous island in the Mediterranean to investigate the mystery of his mother’s death.

As Sherlock, your legacy is written by the decisions you make in this open world. Deception, violence, and deduction are just a few resources in your arsenal—your mysterious companion and sounding board, Jon, is another.

Whether you choose brute force to solve problems or stay one step ahead of your enemies by using your wits to spot vulnerabilities, you decide what each situation demands as you hone your investigative skills. It’s time to confront your past so you can become the legend you’re destined to be.","Before he was the world’s greatest detective, Sherlock Holmes was a brilliant rebel itching to prove himself. When an old wound compels him back to the Mediterranean shore where his mother died, it seems like the perfect opportunity to do just that—but beneath the vibrant urban veneer of the island, the rhythm of island life strikes a more ominous beat. Crime and corruption, a twisted sense of justice and morality... These are just a few stumbling-blocks in Sherlock’s quest for truth."
The House of the Dead: Remake,57,145787,2022,18 year,NA,"['Shooter', 'Indie', 'Arcade']",0,21,6,"['Action', 'Horror', 'Survival']",Yes,2073600,['Forever Entertainment S. A.'],['MegaPixel Studio S.A.'],NA,First person,"[11668, 25646, 26658, 32902, 43367, 56033, 76263, 105269, 109550, 111130]",NA,The House of the Dead: Remake is a remade version of the game introduced in 1997 in arcade platform. A classic arcade rail-shooter receives a whole new entourage and gameplay changes to suit modern gaming standards.,
Deadly Dozen Reloaded,N/A,193753,2022,NA,NA,"['Shooter', 'Strategy', 'Tactical']",0,11,1,['Action'],Yes,1184000,['Ziggurat Interactive'],['N-Fusion Interactive'],NA,Third person,"[19549, 34024, 36258, 38030, 58075, 76263, 95340, 103292, 107218, 119177]",NA,"Deadly Dozen Reloaded is a complete remake of the original squad-based 3rd person shooter. Made in a new engine with upgraded maps, graphics and missions, Reloaded takes this classic franchise and brings it to modern audiences with a bang.","The Deadly Dozen are an elite force of clandestine soldiers, sent into battle when the job needs to be done quickly and at all costs. They are wild, unruly, military misfits, perfect for the most dangerous missions of World War II. Traverse mine-filled landscapes, enemy bases, and tank guarded borders with your pick from Snipers, Demolition Experts, Medics, and more. Switch between your chosen squad to sweep the enemy landscape and best utilize their...talents."
Nintendo Switch Sports,72,191408,2022,Tout Public,NA,"['Simulator', 'Sport']",0,13,1,"['Action', 'Party']",Yes,1280000,['Nintendo'],['Nintendo'],Yes,Third person,"[25311, 35994, 36553, 37419, 55077, 76263, 103218, 114285, 118871, 119422]",NA,"Get moving in Nintendo Switch Sports with Golf, Soccer, Volleyball, Bowling, Tennis, Badminton, and Chambara (swordplay) using Joy-Con controllers!

Controls are intuitive, so you can hit the court (or lanes, or field, or arena) and get started. With controlled motions you can curve your bowling ball, add spin to a tennis shot, or even use a Joy-Con with the included Leg Strap accessory to kick the ball in a Soccer Shoot-Out. Family and friends can join in on the fun on the same system or online.",
Ravenous Devils,74,173033,2022,18 year,NA,"['Simulator', 'Indie']",2,26,6,"['Horror', 'Business']",Yes,1190400,['Troglobytes Games'],['Bad Vices Games'],NA,Third person,"[27744, 29173, 31515, 35463, 36269, 55282, 55590, 55888, 65827, 111130]",NA,An horror cooking simulator where you manage an evil family business. Improve your shops buying new tools and serve your customers.,"Manage a tailor shop and corpse-cooking business in a city where crime, corruption and poverty are commonplace. Percival and Hildred have just moved here with nothing but a dream: to get extremely rich.

Take control of Percival to manage the tailor shop, wait for the arrival of clients looking for new suits and dresses, kill them when the moment is right, and throw them down the trap door, leading to the kitchen. Not before stealing their outfits however, their materials ready to be made into brand new clothes: waste not, want not!"
Space Warlord Organ Trading Simulator,64,144317,2021,16 year,NA,"['Puzzle', 'Simulator', 'Strategy', 'Arcade']",0,10,4,"['Science fiction', 'Horror', 'Business']",Yes,1190400,['Strange Scaffold'],['Strange Scaffold'],NA,NA,"[13200, 17130, 24620, 25311, 29173, 34823, 55888, 102057, 111187, 117717]",NA,"Buy, sell, and trade organs in a strange and evolving universe. Dive into the quivering innards of alien capitalism in the sci-fi body horror market tycoon game you didn't know you needed.",
Lumote: The Mastermote Chronicles,64,173097,2022,Tout Public,NA,"['Platform', 'Puzzle', 'Adventure', 'Indie']",0,18,6,"['Action', 'Open world']",Yes,1184000,['Wired Productions'],['Luminawesome Games'],NA,Third person,"[20342, 24426, 25646, 28070, 55173, 55190, 56033, 89597, 106992, 110503]",NA,"Meet Lumote, the squishiest bioluminescent creature, in this beautiful 3D puzzle platformer. Take control of the world’s inhabitants on a quest into the Great Depths to seize control from the Mastermote.",
Dungeon Defenders: Awakened,74,116021,2020,16 year,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']",1,10,4,['Action'],Yes,2073600,['Chromatic Games'],['Chromatic Games'],Yes,NA,"[25311, 26574, 28182, 28309, 30245, 35994, 80916, 96217, 106987, 113402]",NA,"Defend the most dangerous and gorgeous (we say darngeous) dungeons as four plucky heroes with this unique combo of tower-defense gameplay, ability-based action RPG combat, ever-lasting endgame loot, couch co-op, and online multiplayer.

Experience the front-lines of tower defense with friends and fellow defenders — fighting off ferocious hordes in a stunning 3D fantasy world.

Four unique heroes, a satisfying RPG leveling system, and an ever-addictive endgame with procedurally generated loot — DD:A celebrates the creativity and collaboration that can only come from four friends trapped in a dungeon against endless waves of orcs with dynamite.",
Loot River,72,145092,2022,16 year,NA,"['Strategy', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",5,31,3,"['Action', 'Fantasy']",Yes,1190400,['straka.studio'],['straka.studio'],NA,Bird view / Isometric,"[19404, 25311, 27092, 35994, 54775, 96217, 103168, 106987, 111130, 113360]",NA,"Set in a series of procedurally generated labyrinths, Loot River is a dungeon crawling action roguelike that combines tense, real-time combat and dark fantasy settings with spatial block-shifting.","Prepare to journey down an otherworldly river in search of knowledge and loot! Set in a series of procedurally-generated labyrinths, Loot River is a dungeon-crawling action-roguelike that combines the tense, real-time combat and dark fantasy stylings of Dark Souls with the spatial block-shifting puzzles of Tetris.

Armed with the power of the Relic, players can shift the ground beneath them, sliding floating ruins together in a series of tile puzzles. As players venture through these endless catacombs, they’ll encounter beasts, lost travellers, and bosses. These cosmic grottos offer a wealth of new weapons and gear to discover, as well as unholy knowledge to unearth for permanent upgrades.

Drawn to shards of an unholy relic, wandering nomads have found themselves in a perpetual cycle of life and death, losing their sanity as they journey through endless parallel realities, devouring each other to absorb the knowledge of their fellow travelers. No two journeys are ever the same as countless lost souls float through the Loot River."
Wildcat Gun Machine,63,139676,2022,Tout Public,NA,"['Shooter', 'Real Time Strategy (RTS)', 'Indie', 'Arcade']",0,42,4,"['Action', 'Science fiction']",Yes,1190400,['Daedalic Entertainment'],['Chunkybox Games'],NA,Bird view / Isometric,"[22799, 25311, 28512, 32902, 43367, 55038, 76263, 103298, 105269, 107318]",NA,"Wildcat Gun Machine is a bullet hell dungeon crawler where you take on hordes of disgusting flesh beasts with a wide variety of guns, giant mech robots, and cute kittens.",
Citizen Sleeper,82,152271,2022,16 year,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",2,3,7,['Science fiction'],Yes,1190400,['Fellow Traveller'],['Jump Over the Age'],NA,Text,"[1877, 25311, 28277, 55038, 80916, 96217, 105269, 106987, 107169, 107318]",Unity,"Roleplaying in the ruins of interplanetary capitalism. Live the life of an escaped worker, washed-up on a lawless station at the edge of an interstellar society. Inspired by the flexibility and freedom of TTRPGs, explore the station, choose your friends, escape your past and change your future.","You are a sleeper, a digitised human consciousness in an artificial body, owned by a corporation that wants you back. Thrust amongst the unfamiliar and colourful inhabitants of the Eye, you need to build friendships, earn your keep, and navigate the factions of this strange metropolis, if you hope to survive to see the next cycle."
RiffTrax: The Game,79,194462,2022,16 year,NA,"['Quiz/Trivia', 'Indie', 'Card & Board Game']",0,6,4,"['Comedy', 'Party']",Yes,1190400,['Wide Right Interactive'],['Wide Right Interactive'],NA,Bird view / Isometric,"[11588, 16782, 19083, 28113, 102420, 103402, 119412, 124288, 144808, 181314]",NA,RiffTrax: The Game is a multiplayer party game where players compete to make bad movies funny. Do you have what it takes to be the next movie riffing genius? Grab your friends and make fun of some of the worst cinematic abominations ever created.,
Trek to Yomi,71,152203,2022,18 year,NA,"[""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",8,26,6,"['Action', 'Historical', 'Drama']",Yes,1184000,['Devolver Digital'],['Leonard Menchiari'],NA,Third person,"[25646, 28309, 75235, 76882, 78550, 79134, 80916, 96217, 106987, 111130]",Unreal Engine 4,"As a vow to his dying Master, the young swordsman Hiroki is sworn to protect his town and the people he loves against all threats. Faced with tragedy and bound to duty, the lone samurai must voyage beyond life and death to confront himself and decide his path forward.","As a vow to his dying Master, the young swordsman Hiroki is sworn to protect his town and the people he loves against all threats. Faced with tragedy and bound to duty, the lone samurai must voyage beyond life and death to confront himself and decide his path forward.

Experience an enthralling story of Hiroki during his fall against the forces of evil and heroic return to make good on his failed promise to save the people he swore to protect."
Elemental War 2,N/A,159268,2022,Tout Public,NA,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Indie']",0,29,9,['Fantasy'],Yes,1190400,['Clockwork Origins'],['Clockwork Origins'],Yes,Bird view / Isometric,"[7615, 9472, 13196, 19404, 96217, 106987, 109339, 113360, 113402, 116992]",Unity,"Elemental War 2 offers you the popular tower defense feeling combined with innovative game mechanics: as soon as you defeat an elemental – a particularly strong enemy that will demand everything from you – you’ll receive its element stone, which you can use to build new defense towers. As you keep collecting elements, you’ll always have new levels and tower combinations at your disposal.

Only if you skillfully combine the different towers and make use of their advantages will you be able to stand up to the monster hordes. Through in-game side quests, you’ll also unlock items that further enhance the abilities of your towers or decisively weaken your opponents at just the right time!

Elemental War 2 offers you dozens of hours of gameplay to develop strategies, complete all the quests and discover all the secrets of the game world. The lovingly hand-built maps offer you varied games and always new challenges!",
Danganronpa 2: Goodbye Despair Anniversary Edition,N/A,152400,2020,16 year,NA,"['Point-and-click', 'Adventure', 'Visual Novel']",0,11,4,"['Thriller', 'Mystery']",Yes,667557,['Spike ChunSoft'],['Spike ChunSoft'],NA,First person,"[236, 12579, 13189, 18011, 25222, 27725, 51528, 55984, 81275, 103266]",NA,"Danganronpa 2 is finally available on Nintendo Switch! Danganronpa 10th Anniversary Release: Part 2! This 10th Anniversary edition comes with a gallery feature that allows you to view event illustrations, scenes, and listen to voiced dialogue!","Jabberwock Island – once a popular tourist destination, this now uninhabited island remains oddly pristine. You and your classmates at the elite Hope’s Peak Academy have been brought to this island by your super-cute teacher for a “lovey-dovey, heart-throbbing school trip.” Everyone seems to be having fun in the sun…until Monokuma returns to restart his murderous game! Trapped on this island of mutual killing, your only hope of escape rests in solving the island’s mysteries. But be warned—sometimes the truth can be its own despair…"
Eiyuden Chronicle: Rising,71,152245,2022,Tout Public,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",3,23,6,"['Action', 'Fantasy']",Yes,2073600,['505 Games'],"['Rabbit and Bear', 'Rabbit & Bear Studios']",NA,Side view,"[22387, 24426, 28309, 36198, 47823, 55199, 80916, 96217, 106987, 113360]",Unity,"Eiyuden Chronicle: Rising is an action RPG set in the same world as Eiyuden Chronicle: Hundred Heroes. Featuring town-building mechanics, fast-paced combat, and important back-story for several of the Eiyuden Chronicle: Hundred Heroes cast of characters.","Drawn by lenses and other treasure in the nearby Runebarrows, our heroes learn that the town is struggling to rebuild after an earthquake and decide to help. Along the way, they’ll resolve disputes between eager adventurers and wary locals who don’t think the Barrows should be disturbed. And they’ll learn more about each other’s reasons for seeking treasure, deepening their bonds in the process.

As you will learn, these Runebarrows hide a great secret that has fateful implications for one of the characters. What begins as a simple treasure hunt turns into a dark conspiracy that will shake the world and plant seeds that carry over into the main story of Eiyuden Chronicle: Hundred Heroes.

The game will introduce a portion of Eiyuden Chronicle’s cast of characters in an original story with thrilling action and engaging town-upgrading elements."
