Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Carmageddon: Reincarnation,54,1883,2015,NA,,['Racing'],1,0,1,['Action'],Yes,NA,['Stainless Games Ltd.'],['Stainless Games Ltd.'],NA,First person,"[2552, 3222, 3277, 3772, 10388, 11646, 14593, 15443, 33153, 76110]",Beelzebub,"Carmageddon: Reincarnation (previously known as Carmageddon 4) is the fourth vehicular combat game in the Carmageddon series. The game was developed by Stainless Games, who also made Carmageddon and Carmageddon II: Carpocalypse Now.",
Sunset,N/A,14703,2015,NA,,"['Shooter', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,17,3,"['Comedy', 'Drama', 'Warfare', 'Romance']",Yes,230880,['Tale of Tales'],['Tale of Tales'],NA,First person,"[11646, 15409, 17130, 25311, 29173, 31515, 33153, 55590, 78550, 79134]",Unity,"It's 1972 and a military coup has rocked Anchuria. You, Angela Burnes, are trapped in the metropolitan capital of San Bavón. Your paradise has turned into a warzone. You take up a job as a housekeeper. Every week, an hour before sunset, you clean the swanky bachelor pad of the wealthy Gabriel Ortega.",
Til Morning's Light,77,18996,2015,NA,,['Adventure'],0,0,1,[],Yes,NA,[],['Amazon Game Studios'],NA,Bird view / Isometric,"[73808, 73823, 73825, 73886, 73908, 73951, 73970, 73974, 76185, 87622]",NA,A first person exploration game taking place during the 1970's in a single apartment.,
Swords & Soldiers II,75,19975,2015,Tout Public,,"['Puzzle', 'Real Time Strategy (RTS)', 'Strategy']",0,6,1,"['Action', 'Fantasy']",Yes,1280000,['Ronimo Games'],['Ronimo Games'],No,Side view,"[6985, 24426, 27092, 34269, 56967, 78550, 107218, 113201, 119156, 120184]",NA,Sharpen your beard and groom your axe! Side-scrolling strategy at its finest!,
NASCAR '15,N/A,44560,2015,Tout Public,,"['Racing', 'Simulator']",0,0,1,[],Yes,NA,NA,NA,NA,NA,"[27378, 40470, 44178, 80382, 101573, 109292, 116667, 117855, 118871, 120126]",NA,"It's your turn to get race against the superstars of America's top motorsport with NASCAR '15. The official game of the premier motorsports organization, NASCAR '15 has been updated with all new 2015 NASCAR Sprint Cup Series paint schemes and features the career mode, teams and tracks, and enhanced online multiplayer and leagues. Take the wheel from your favorite driver and drop into a 200 MPH traffic jam, with the complete race weekend experience. Or, start as a rookie and create your own NASCAR career.",
Audiosurf 2,76,9707,2013,NA,,"['Music', 'Indie']",0,1,3,[],Yes,1190400,['Dylan Fitterer'],['Dylan Fitterer'],NA,Third person,"[2956, 9278, 14954, 16992, 17130, 18981, 20329, 33153, 55190, 76110]",NA,"By blending gameplay with music visualization, Audiosurf puts you inside your music in a way nothing else can. Use your own music to create your own experience. The shape, the speed, and the mood of each ride is determined by the song you choose.",
Badland: Game of the Year Edition,85,20042,2015,Tout Public,,"['Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",0,13,9,"['Action', 'Fantasy']",Yes,2073600,['Frogmind'],['Frogmind'],Yes,Side view,"[20342, 24426, 25646, 28070, 29032, 55190, 56033, 96217, 106987, 110503]",NA,"BADLAND: Game of the Year Edition is redesigned for the consoles and Steam and builds on the beautiful, hand-painted graphics of the original with enhanced Full-HD visuals. The controls have been expanded for the analog stick and triggers, a change that each level of the game has been carefully tuned to accommodate.",
Guilty Gear XX Accent Core Plus R,69,9146,2012,Tout Public,,"['Fighting', 'Arcade']",0,14,4,['Action'],Yes,2073600,['Arc System Works'],['Arc System Works'],NA,Side view,"[4052, 8537, 10605, 43367, 87728, 89550, 103269, 103369, 109277, 117533]",NA,"Ultimate battle action, and the epitome of the GUILTY GEAR XX series now on Steam!
Bonus soundtracks included!",
Magicka 2,69,9807,2015,16 year,,"['Role-playing (RPG)', 'Adventure']",0,16,2,"['Action', 'Fantasy', 'Comedy']",Yes,2073600,['Paradox Interactive'],['Pieces Interactive'],Yes,Bird view / Isometric,"[19164, 27092, 36198, 55038, 55199, 81249, 96217, 103303, 106987, 113360]",NA,"The world’s most irreverent co-op action adventure returns! To rid the world of evil, again, up to four Wizards, and their guide Vlad, will traverse Midgård armed with the next iteration of the famous Magicka dynamic spellcasting system, as players reprise their roles as the most overpowered, unpredictably funny Wizards ever known to fantasy!",
Octodad: Dadliest Catch,69,4788,2014,Tout Public,,"['Platform', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,23,10,"['Action', 'Comedy', 'Educational', 'Kids', 'Party']",Yes,2073600,['Young Horses'],['Young Horses'],Yes,Third person,"[3188, 3222, 11423, 16992, 19082, 25311, 26574, 35994, 51945, 55190]",NA,"Octodad: Dadliest Catch is a game about destruction, deception, and fatherhood. The player controls Octodad, a dapper octopus masquerading as a human, as he goes about his life. Octodad's existence is a constant struggle, as he must master mundane tasks with his unwieldy boneless tentacles while simultaneously keeping his cephalopodan nature a secret from his human family.","Octodad: Dadliest Catch is the sequel to the splash hit, Octodad! This time, our cephaloprotagonist has gotten himself in a bind between his wife’s mounting mistrust, and a disastrous trip to the local aquarium! Are you dad enough to control the titular octopus father as he strives to hide his nautical nature from his family while keeping his tangled tentacles intact?"
Roundabout,74,15852,2014,16 year,,"['Puzzle', 'Adventure', 'Indie']",0,5,6,"['Action', 'Comedy']",Yes,1190400,['No Goblin'],['No Goblin'],NA,Bird view / Isometric,"[1906, 3222, 7344, 9727, 11646, 16992, 20329, 55173, 55190, 56033]",Unity,"Drive a constantly spinning limousine around town! Roundabout is a '70s B-Movie game where you pick up passengers, find secret collectibles, take on dangerous missions, and fall in love in a far out open world puzzle adventure - all while driving a revolving limo!",
Ultra Street Fighter IV,84,6656,2014,Tout Public,,"['Fighting', 'Arcade']",0,28,5,['Action'],Yes,11862016,"['1C-SoftClub', 'Capcom']",['Capcom'],No,Side view,"[494, 564, 1006, 1244, 3022, 7350, 8479, 9278, 11208, 11646]",Taito Type X,"The world’s greatest fighting game evolves to a whole new level with Ultra Street Fighter IV. Continuing the tradition of excellence the series is known for, five new characters and six new stages have been added for even more fighting mayhem, with rebalanced gameplay and original modes topping off this ultimate offering.","Super Street Fighter IV takes place at the same time as SF4, several months after the events of Street Fighter II (thus is chronologically set between Street Fighter II and III). After M. Bison's survival following his encounter with Akuma, the S.I.N. corporation began another fighting tournament in order to draw out the most powerful fighters on Earth to complete the BLECE project. Each character has their own reasons for entering this tournament, but S.I.N.'s real desire is to lure Ryu to them in order to analyze the Satsui no Hadō, believed to be the last piece of data needed to complete BLECE."
Catlateral Damage,57,17966,2015,Tout Public,,"['Shooter', 'Simulator', 'Indie']",0,2,7,['Action'],Yes,1190400,['Manekoware'],['Manekoware'],NA,First person,"[3222, 3227, 3277, 7350, 9278, 9806, 10388, 11646, 19150, 33153]",NA,"Catlateral Damage is a first-person destructive cat simulator where you play as a cat on a rampage, knocking as much stuff onto the ground as possible. See the world through the eyes of a cat! Like other first-person games, you can walk and look around, jump, and crouch. Unlike other first-person games, your primary weapons are your two cat paws, which you can use to swipe at and knock objects onto the floor.",
Rogue Legacy,85,3221,2013,Tout Public,,"['Platform', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",0,9,8,"['Action', 'Fantasy', 'Comedy']",Yes,2073600,['Cellar Door Games'],"['Abstraction Games', 'Cellar Door Games']",Yes,Side view,"[533, 1035, 1879, 1906, 2132, 3025, 3188, 11646, 18182, 112185]",NA,"You control a family of characters one at a time, and when your character dies, you choose who his or her successor is, whether it is a barbarian son of yours who has OCD, your daughter who became a ninja even though she can't see well, an assassin who is fighting for the gays, or a miner who wants to collect gold! Traits are randomized each time upon death, leading to multiple playthroughs with 35 traits, each character will be unique.",
Badland: Game of the Year Edition,85,20042,2015,Tout Public,,"['Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",0,13,9,"['Action', 'Fantasy']",Yes,2073600,['Frogmind'],['Frogmind'],Yes,Side view,"[20342, 24426, 25646, 28070, 29032, 55190, 56033, 96217, 106987, 110503]",NA,"BADLAND: Game of the Year Edition is redesigned for the consoles and Steam and builds on the beautiful, hand-painted graphics of the original with enhanced Full-HD visuals. The controls have been expanded for the analog stick and triggers, a change that each level of the game has been carefully tuned to accommodate.",
Chaos Rings III,79,39228,2014,NA,,['Role-playing (RPG)'],0,0,3,"['Fantasy', 'Science fiction']",Yes,NA,['Square Enix'],['Media Vision'],NA,Third person,"[19404, 22790, 49414, 54775, 55038, 69007, 99118, 111187, 113910, 115653]",NA,"The newest addition to the popular mobile RPG series is finally here! Chaos Rings III is a full-scale RPG series for smartphone devices as part of a continuing series. The rich game world, deep storyline, and high-quality soundtrack have been praised throughout the world. Unexplored lands, hidden treasures, monsters, legends... everything an adventurer could want could be found on this one planet.

Worlds yet undiscovered, treasures that fulfill your wildest dreams, mythologies lost in the pages of history... a great journey, the dream of a thousand years, is about to begin.","There, on the blue star, is everything you desire.

On the floating continent high in the sky, you can find New Paleo. Explorers from all across the land flock to this hub city, seeking to fulfill their dreams and desires. But this is but a brief stop before their journey to their true destination, the azure planet of Marble Blue.

The protagonist lives on the outskirts of town with his sister, tending to the family's livestock. One night, led by a mysterious voice, he meets a beautiful woman, who says to him thus:

""You must go now. Marble Blue, the sparkling blue mother planet, awaits."""
Don't Starve: Giant Edition,75,21662,2014,Tout Public,,['Adventure'],0,1,5,['Action'],Yes,2073600,['Klei Entertainment'],['Klei Entertainment'],NA,NA,"[25646, 55199, 76253, 87622, 96217, 103292, 106805, 106987, 111130, 115280]",NA,An uncompromising wilderness survival game full of science and magic.,
Geometry Wars 3: Dimensions,82,7705,2014,Tout Public,,"['Shooter', 'Arcade']",0,0,8,['Action'],Yes,2073600,['Sierra'],['Lucid Games'],Yes,Bird view / Isometric,"[19164, 31194, 43367, 55038, 56033, 75242, 76263, 95340, 103292, 119177]",NA,"Enjoy the next chapter in the award-winning Geometry Wars franchise and battle through waves of enemies on 3D grids in this frenetic arcade shooter! The game has over 50 single player levels including Adventure and Classic Arcade modes, 3D grids and over 10 battle modes and 4 unique companion drones. Enjoy both cooperative and Online Competitive Multiplayer modes!","Experience the full evolution of the award-winning Geometry Wars franchise and battle through waves of enemies on 3D grids in this frenetic arcade shooter!

Geometry Wars 3: Dimensions Evolved includes all of the great content & features from Geometry Wars 3: Dimensions and more:
- Over 100 total levels including 40 all-new
- Classic game modes in stunning HD
- 15 3D grids including 5 all-new and 12 battle modes including Pacifism, King, Claustrophobia and 4 all-new modes
- 6 unique companion drones including Attack, Collect, Ram, Snipe, Defend and the all-new Sweep drone
- New “Hardcore” mode for Geometry Wars purists with no drones or supers and a separate leaderboard
- Cooperative and Online Competitive Multiplayer modes
- Community and Friend Leaderboards"
Lara Croft: Relic Run,71,15384,2015,Tout Public,,['Arcade'],0,0,3,['Action'],Yes,NA,['Square Enix'],"['Simutronics', 'Crystal Dynamics', 'Square Enix']",NA,Third person,"[5589, 8309, 15851, 20342, 27209, 28751, 43367, 56033, 103329, 119207]",Unity,"Set shortly after Lara Croft and the Temple of Osiris, the game follows Lara as she goes in search of fellow archeologist Carter Bell. On her search, she uncovers a world-threatening conspiracy. Relics collected during play sessions unlock journal entries that reveal pieces of the story and make new locations available.","Set shortly after Lara Croft and the Temple of Osiris, the game follows Lara as she goes in search of fellow archeologist Carter Bell. On her search, she uncovers a world-threatening conspiracy. Relics collected during play sessions unlock journal entries that reveal pieces of the story and make new locations available."
The Talos Principle,85,7386,2014,Tout Public,,"['Puzzle', 'Adventure', 'Indie']",0,38,8,"['Action', 'Science fiction']",Yes,1190400,['Devolver Digital'],['Croteam'],NA,First person,"[533, 1906, 2939, 3188, 5601, 7211, 9498, 9727, 11270, 19441]",Serious Engine 4,"The Talos Principle is a philosophical first-person puzzle game from Croteam, the creators of the legendary Serious Sam series, written by Tom Jubert (FTL, The Swapper) and Jonas Kyratzes (The Sea Will Claim Everything).","As if awakening from a deep sleep, you find yourself in a strange, contradictory world of ancient ruins and advanced technology. Tasked by your creator with solving a series of increasingly complex puzzles, you must decide whether to have faith, or to ask the difficult questions: Who are you? What is your purpose And what are you going to do about it?"
Arcade Archives: Moon Cresta,N/A,70138,2014,Tout Public,,"['Shooter', 'Arcade']",0,7,2,"['Action', 'Science fiction']",Yes,2073600,['HAMSTER'],['Nichibutsu'],NA,Bird view / Isometric,"[306, 43367, 55038, 57187, 68286, 103292, 103301, 105269, 107318, 113362]",NA,"Arcade Archives: Moon Cresta is a port of the shooting game Moon Cresta. Players control Unit1 and Unit 2 and Unit3 of the airplane, and coalescing these airplanes, will defeat the enemies.",
Badland: Game of the Year Edition,85,20042,2015,Tout Public,,"['Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",0,13,9,"['Action', 'Fantasy']",Yes,2073600,['Frogmind'],['Frogmind'],Yes,Side view,"[20342, 24426, 25646, 28070, 29032, 55190, 56033, 96217, 106987, 110503]",NA,"BADLAND: Game of the Year Edition is redesigned for the consoles and Steam and builds on the beautiful, hand-painted graphics of the original with enhanced Full-HD visuals. The controls have been expanded for the analog stick and triggers, a change that each level of the game has been carefully tuned to accommodate.",
Splatoon,81,7335,2015,Tout Public,,"['Shooter', 'Platform']",24,5,1,"['Action', 'Science fiction']",Yes,1591500,['Nintendo'],"['Nintendo EAD Software Development Group No.2', 'Nintendo']",Yes,Third person,"[1877, 2135, 7344, 26761, 28070, 55038, 57187, 103301, 105269, 107318]",NA,"Splatoon is primarily a team-based third-person shooter which is playable by up to eight players in 4-vs-4 matches, although the game also features a single-player campaign. Players control characters called Inklings, wich can change between human form and squid form. Transforming into a squid allows players to swim through ink of their own color, even up walls and through grates, hiding from the enemy and replenishing their ink supply in the process.",
The Fruit of Grisaia,N/A,11456,2011,Tout Public,,"['Adventure', 'Visual Novel']",0,3,4,"['Drama', 'Romance']",Yes,1190400,"['PROTOTYPE', 'Sekai Project', 'Frontwing']",['Frontwing'],NA,Text,"[8968, 11457, 11458, 11778, 12151, 12579, 17906, 19075, 110779, 114150]",NA,"The Fruit of Grisaia is a Japanese adult visual novel, the first in a series of visual novels by Front Wing. The game is a romance visual novel in which the player assumes the role of Yuji Kazami. Much of its gameplay is spent on reading the story's narrative and dialogue.",
Hatred,43,7857,2015,18 year,,"['Shooter', 'Indie']",2,19,2,"['Action', 'Thriller']",Yes,1190400,['Destructive Creations'],['Destructive Creations'],NA,Bird view / Isometric,"[32902, 36198, 43367, 55173, 55190, 56033, 75242, 76263, 105269, 107318]",Unreal Engine,"Hatred is an isometric shooter with disturbing atmosphere of mass killing, where player takes the role of a cold blood antagonist, who is full of hatred for humanity. It's a horror, but here YOU are the villain. Wander the outskirts of New York State, seek for victims on seven free-roam levels. Fight against law enforcement and take a journey into the antagonist's hateful mind. Gather equipment of the dead ‘human shields’ to spread Armageddon upon society. Destroy everything on your way of hunt and fight back when it's disturbed...",The game stars an unnamed man (commonly known as The Antagonist) as he begins a genocide crusade against humanity. His motivations are left mostly unknown beyond an unnatural Hatred for the human race.
Massive Chalice,73,15861,2015,16 year,,"['Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie']",0,11,4,"['Action', 'Fantasy', 'Historical']",Yes,1190400,['Double Fine Productions'],['Double Fine Productions'],No,NA,"[8965, 9243, 9278, 9938, 10297, 10388, 11646, 14394, 22387, 33153]",NA,"Massive Chalice is a single player turn-based tactics game within a multi-generational strategy campaign where you must unite your kingdom under a powerful dynasty as an immortal King or Queen to eliminate the demonic threat, and reforge the Massive Chalice.",
Class of Heroes 2G,N/A,43009,2010,Tout Public,,"['Fighting', 'Puzzle', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",0,0,1,"['Action', 'Fantasy']",Yes,921600,"['MonkeyPaw Games', 'ACQUIRE Corp.']",['ZeroDiv'],NA,First person,"[24426, 27092, 28182, 55199, 81249, 96217, 101608, 106987, 115653, 119171]",NA,"When crisp air turns foul, and hideous beasts creep forth to dine on the flesh of innocents, a call will go forth. A call for brave adventurers skilled enough to protect the weak and... cowardly. And when the pale moon runs crimson, and blackness devours the land with a thick fog of death, the call will turn to a howl - a plaintive, pleading shriek. In that desperate moment, the students of Crostini Academy of Adventuring Arts stand ready to quell the darkness with staff and blade. Choose from 10 races and 18 classes to build a party, then dive into dozens of locations with over 100 death-dealing Labyrinth maps crawling with over 250 monsters. Collect artifacts, conquer adversity, explore inter-dimensional travel, cheat death, then get back to campus to collect the A on your final!",
Heroes of the Storm,86,7313,2015,Tout Public,,['MOBA'],16,0,2,"['Action', 'Fantasy', 'Science fiction']",Yes,2287800,['Blizzard Entertainment'],['Blizzard Entertainment'],Yes,Bird view / Isometric,"[115, 1279, 5570, 11231, 11544, 23193, 28070, 55038, 79392, 96217]",In House Engine,"Heroes of the Storm is a multiplayer online battle arena video game by Blizzard Entertainment. The game brings together characters (known in the game as heroes) from multiple Blizzard universes, such as Warcraft and StarCraft and puts them against each other in an arena in a 5 versus 5 battle. Heroes of the Storm features multiple game modes, such as co-op (PCs vs. NPCs) and versus (PCs vs. PCs).","In an environment called The Nexus with eternal fights, heroes from famous Blizzard franchises such as World of Warcraft, StarCraft, Diablo and Lost Vikings are grouped per franchise and role to battle for control of the battleground."
Lord of Magna: Maiden Heaven,68,20020,2014,16 year,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']",0,1,1,[],Yes,1280000,['XSEED Games'],"['Marvelous', 'Marvelous Entertainment']",NA,Bird view / Isometric,"[25311, 26574, 28129, 29348, 35994, 76397, 79134, 103232, 109339, 113402]",NA,"A young innkeeper's peaceful days suddenly become anything but whet he comes across a beautiful maiden encased in a massive crystal.

Now in possession of a mysterious power known only as ""Lachryma,"" he finds himself on a quest to reunite the girl with her sisters-- and with each heroine's arrival, the mystery behind their appearance deepens...",
Skulls of the Shogun: Bone-a-Fide Edition,81,51906,2013,Tout Public,,['Strategy'],0,10,3,[],Yes,2000000,['17-BIT'],[],NA,NA,"[17613, 24620, 36269, 36346, 65827, 76340, 77038, 77597, 111043, 112754]",NA,"Washing up on the shores of the afterlife, players meet and join forces with vibrant ghost-samurai warriors, magical animal-monks, and mustachioed samurai generals on the way to capture Skulls of the Shogun. With its roots in classic turn-based strategy gaming, Skulls of the Shogun retains depth and adds a smooth, simple interface that makes it accessible and enjoyable even to players new to the genre. Players immerse themselves in battle with fun and unique game play features amidst lush, eerie environments. Also featuring 4-player local and networked multi-player and an original score inspired by old samurai films and dub, Skulls of the Shogun offers simple-yet-deep, refined and offbeat game-play.",
The Escapists,74,9241,2015,Tout Public,,"['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Tactical', 'Adventure', 'Indie']",2,14,7,"['Action', 'Stealth', 'Comedy', 'Sandbox']",Yes,893340,['Team17'],['Mouldy Toof Studios'],No,Bird view / Isometric,"[11423, 16992, 17379, 18167, 22387, 25311, 26574, 33153, 35994, 81680]",Unity,All that stands between you and your freedom is a perfectly executed escape plan. The Escapists provides players the opportunity of experiencing a light-hearted insight into everyday prison life with the main objective being that of breaking out.,
Hitman: Sniper,N/A,19488,2015,16 year,,"['Shooter', 'Strategy']",0,14,2,['Action'],Yes,921600,['Square Enix'],['Square Enix Montréal'],NA,First person,"[17130, 17379, 19085, 19164, 19301, 21564, 51945, 75242, 95340, 103292]",NA,"Hitman: Sniper is a mobile game developed by Square Enix Montreal, and is their second Hitman mobile game after Hitman GO.

BECOME THE ULTIMATE SILENT ASSASSIN
Step into the shoes of Agent 47 in Hitman Sniper and discover the most compelling sniper experience on mobile.

TACTICAL MISSIONS IN MONTENEGRO
Hone your strategic skills and orchestrate the perfect assassination kill shot.

SURVIVOR CHALLENGE IN DEATH VALLEY
Non-stop action as the zombie hunter in a true test of your skills and speed of execution.

MORE THAN 150 MISSIONS AND 10 DIFFERENT CONTRACTS
Improve your skills for the perfect assassination as you uncover secrets and subterfuges.

16 UNIQUE GUNS
Eliminate targets, collect weapon parts and complete blueprints to unlock the most powerful guns.

COMPETE AGAINST YOUR FRIENDS FOR THE FIRST PLACE IN THE LEADERBOARDS
Boost your score and climb up the contract killer ranks to become the world's finest silent assassin.",
Trans-Galactic Tournament,N/A,77963,2015,Tout Public,,"['Shooter', 'Real Time Strategy (RTS)']",0,0,1,"['Action', 'Science fiction']",Yes,NA,[],"['Kiz Studios', 'Hibernum Creative']",NA,Third person,"[1877, 55038, 57187, 68286, 68287, 103301, 103329, 105269, 107318, 113362]",NA,A free to play sci-fi MOBA designed for the PlayStation 4.,
Wander,28,10920,2015,Tout Public,,"['Simulator', 'Adventure']",0,0,2,"['Sandbox', 'Open world']",Yes,NA,['Wander MMO'],['Wander MMO'],NA,NA,"[1877, 9243, 17379, 17548, 26574, 37419, 44242, 105011, 106279, 115653]",CryEngine,"Ever wonder what sort of secrets are hidden amongst nature? Now's your chance to find out. Soar through the skies, swim the depths of the ocean, and explore the lush rainforests in Wander, the non-combat explorative-based indie MMO. Slow moving and relaxing, with lots of trees and no explosions.",
SteamWorld Dig,82,5772,2013,Tout Public,,"['Platform', 'Puzzle', 'Adventure', 'Indie']",0,29,10,['Action'],Yes,2073600,[],['Image & Form'],NA,Side view,"[11646, 14593, 16992, 18182, 20329, 24426, 36198, 55173, 55190, 56033]",NA,"SteamWorld Dig is 2D a platform game that revolves around mining for resources and ores. The objective of the game is to investigate the mines underneath the old Western town Tumbleton in order to unearth the secrets lurking below. The player controls Rusty who is equipped with a pickaxe but the player is given options to upgrade the tools used for digging as progression is made in the game. Besides health, the player also needs coal for light, and water for special abilities.
SteamWorld Dig has platform elements in that the player runs, jumps and encounter foes, but the main objective is mining. That means that the player builds – or rather deconstructs – the game world and creates platforms that way. The player collects resources and other hidden resources which can be brought back to the surface and exchanged for cash. When the player progress in the game new abilities are unlocked. Each playthrough, the mines are randomized, making items and treasure appear in different locations. If the player gets stuck there is a self destruct function, but the players can also buy ladders in the store at the surface to get out of tricky situations.
When progressing deeper down in the cave, the player encounters various enemies with different attack patterns and weak spots. The game features multiple worlds, each with a completely different environment. Dying results in a reparation penalty fee, and the player respawns back on the surface. All the loot that has been accumulated when the player dies can be picked up again.",
Hustle Kings,75,52232,2009,Tout Public,,['Sport'],0,0,4,[],Yes,8294400,['Sony Computer Entertainment'],['VooFoo Studios'],NA,Third person,"[100, 1291, 1352, 1991, 2150, 2556, 7570, 11423, 21575, 25371]",NA,"VooFoo Studios' acclaimed PlayStation Network game Hustle Kings is coming to Vita, with intuitive touch screen controls and more.",
Operation Abyss: New Tokyo Legacy,66,20021,2015,16 year,,"['Role-playing (RPG)', 'Adventure']",0,6,2,"['Fantasy', 'Science fiction']",Yes,1190400,"['5pb.', 'NIS America']",['Experience Inc.'],NA,First person,"[19150, 26845, 36198, 55038, 55199, 81249, 96217, 103303, 106987, 115653]",NA,"Operation Abyss is a first person RPG dungeon crawler with turn-based battles using a customized team of 6 characters from a total of 10 classes.

Operation Abyss: New Tokyo Legacy is a combined remake of the first two games in the Generation Xth trilogy, Code Hazard and Code Breaker, by Experience Inc. based on the Wizardry series. They were only released in Japan.

The sequel ""Operation Babel: New Tokyo Legacy"" is the remake of the third Generation Xth game, Code Realize.","""Two girls are key players in the incident...What do they know!?

Multiple reports of kidnapping have shaken Tokyo to its core. Regrettably, these reports are not baseless rumors...

The victims are mainly young people and their numbers have been steadily rising. Variants and members of a mysterious group have been sighted at the scene of the kidnappings. Students from Hinowa Academy—the very school attended by members of the Xth Squad—are in danger.

In pursuit of the truth, closely held secrets will be exposed...

But this is far from the only incident plaguing the city.

There are reports of strange incidents known as Sprawl Terrors, in which buildings and people suddenly vanish into thin air. A powerful enemy with mysterious origins opposes your efforts to investigate this phenomena. Furthermore, there appear to be some familiar faces among your enemies.

As the situation grows more desperate, loyalties will be questioned!"""
Alone in the Dark: Illumination,19,7716,2015,NA,,"['Shooter', 'Adventure']",0,11,1,"['Action', 'Horror']",Yes,1190400,"['Atari, Inc.']",[],NA,Third person,"[25646, 28309, 36646, 47823, 55038, 80916, 103292, 106805, 111130, 114455]",Unreal Engine,"A darkness has fallen over the town of Lorwich. Monstrous hordes emerge from beyond the realm of nightmares to sow chaos on the land. As one of four heroes, you must battle the minions of the old ones with the force of arms, and the power of illumination.

Inspired by the writing of H.P. Lovecraft, Atari’s Alone in the Dark series is recognized as the “Father of the Survival Horror Genre”. Alone in the Dark: Illumination explores this dark legacy in a terrifying action-horror experience.

Battle through dynamic environments filled with bloodthirsty beasts. Build your party as you rescue your companions including the Witch, Engineer and Priest, each with a unique set of special abilities and weapons.

Danger lurks in every shadow. While your friends may help, at the end of the night you are always Alone in the Dark.",
Adventures of Pip,74,14681,2015,16 year,,"['Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",0,2,7,['Action'],Yes,2073600,['Tictoc Games'],['Tic Toc Games'],NA,Side view,"[3222, 19150, 20342, 24426, 28070, 55173, 55190, 56033, 89597, 110503]",NA,"Play as the ultimate digital underdog in the Adventures of Pip,an action-platformer with a fresh gameplay twist inside a retro 32-bit world. Alas, Pip is an unlikely 1-pixel hero yet has the unique ability to absorb the pixels of his defeated enemies to evolve into three different forms. Players will skillfully switch between these three forms while exploring five worlds on an epic 10-hour campaign to defeat the Skeleton Queen. Adventures of Pip features a soundtrack by Jake “virt” Kaufman, composer for Shantae and the Pirates Curse, Bloodrayne: Betrayal, Shovel Knight, and more. The game will be available in June 2015 on Steam (PC/MAC), Nintendo WiiU, and coming soon to Xbox One, and PS4.",
Dr. Mario: Miracle Cure,69,11068,2015,Tout Public,,['Puzzle'],0,5,1,[],Yes,1280000,['Nintendo'],"['Arika Co., Ltd.', 'Nintendo']",NA,Side view,"[10603, 19222, 25905, 41349, 80229, 86974, 87507, 88511, 90788, 95776]",NA,Use new power-ups in the ultimate Dr. Mario game on the go!,
Transistor,83,3022,2014,Tout Public,,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",4,21,6,"['Action', 'Science fiction']",Yes,2065920,['Supergiant Games'],['Supergiant Games'],NA,Bird view / Isometric,"[7344, 7350, 9278, 9938, 10388, 11646, 14394, 22387, 25311, 33153]",NA,"An unconventional tactical action RPG in which after a powerful group called the Camerata cause measureless destruction through the ambiguous settlement of Cloudbank, Red, a famous singer in the city, goes on a journey along with her lover who is trapped inside the Transistor, a powerful machine with mysterious properties, to get to the bottom of the situation and get her lost voice back.",
Lego Jurassic World,70,9918,2015,Tout Public,,"['Puzzle', 'Adventure']",2,34,11,"['Action', 'Science fiction']",Yes,2073600,"['WB Games', 'Warner Bros. Entertainment Inc.', 'Feral Interactive']",['TT Games'],Yes,Third person,"[20342, 24426, 25311, 25646, 28070, 55038, 55190, 56033, 105269, 107318]",NA,"Following the epic storylines of Jurassic Park, The Lost World: Jurassic Park and Jurassic Park III, as well as Jurassic World, LEGO Jurassic World is the first videogame where players will be able to relive and experience all four Jurassic films.",
Fallout Shelter,71,11119,2015,16 year,,"['Role-playing (RPG)', 'Simulator', 'Strategy']",0,6,6,"['Science fiction', 'Survival']",Yes,2073600,['Bethesda Softworks'],['Bethesda Game Studios'],NA,Side view,"[9789, 17111, 25311, 26145, 26574, 33153, 35994, 44076, 109339, 111187]",Unity,"Fallout Shelter puts you in control of a state-of-the-art underground Vault from Vault-Tec. Build the perfect Vault, keep your Dwellers happy, and protect them from the dangers of the Wasteland.

Vault-Tec has provided the tools, but the rest is up to you. What are you waiting for? Get started building your Vault today for free.",
