Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Animal Crossing: Pocket Camp,72,58630,2017,Tout Public,NA,['Simulator'],0,8,2,"['Sandbox', 'Kids']",Yes,2073600,['Nintendo'],['Nintendo EPD'],NA,Third person,"[5589, 9243, 16992, 17000, 17130, 17379, 44242, 106279, 109462, 119579]",NA,"Animal Crossing on the go!

Get back to nature in Animal Crossing: Pocket Camp, the new Animal Crossing mobile game where you take on the role of campsite manager!

You're in charge, so you can decorate your own campsite however you like! Make it fun, make it cute, make it sporty—it’s up to you to craft the kind of furniture and amenities that will make your camp a must-see for animals visiting the area.

Help Animals As You Explore!

While visiting different recreational spots, you'll meet new animals who could use a little help. They'll be looking for fish, fruit, bugs, and other things to get their camping adventures started—and when you help them out, you'll earn Bells and craft materials in return!

Craft Furniture and Amenities

The craft materials you earn by fulfilling animals’ requests can be used to craft all sorts of furniture and amenities for your campsite.

Just open up the Craft menu and place an order with Cyrus, the hardworking handyman from Re-Tail on the Road. Then sit back and wait! Or, if you're in a hurry, you can move your order to the very front of the line by using Leaf Tickets. You can purchase Leaf Tickets with real money, or earn them through regular gameplay.

Your Campsite. Your Way.

The joy of Animal Crossing: Pocket Camp is creating a space that suits you and your style.

Your campsite can be anything you like—from a traditional space that celebrates nature to a flashy fun house with concerts and rides. It's all up to you!

You can also customize your camper, visit your friends' campsites to get ideas for your own, and meet new animal friends as you explore recreational areas!

Host Animals at Your Campsite

As you grow your friendships with different animals, they'll want to visit your campsite. Craft and decorate with their favorite items, and you’ll be able to host them whenever you like—even if you change up your decorations completely!",
Project Nimbus: Code Mirai,73,68315,2018,Tout Public,NA,['Shooter'],0,0,1,"['Action', 'Science fiction']",Yes,2073600,"['GameTomo', 'KISS ltd', 'KISS']","['GameTomo', 'GameCrafterTeam']",NA,Third person,"[306, 27283, 55038, 57187, 68286, 95340, 103292, 105269, 107318, 113362]",NA,"Project Nimbus: Code Mirai is an exciting mech-based flying game inspired by the Gundam, Macross and Ace Combat series. It features vibrant graphics, blistering action gameplay and an epic storyline.",
Superbeat: Xonic,81,12875,2015,Tout Public,NA,"['Music', 'Arcade']",0,2,4,[],Yes,2073600,"['Atlus', 'Acttil', 'Arc System Works', 'Rising Star Games', 'PM Studios']",['Nurijoy'],NA,Auditory,"[11711, 18981, 63793, 63933, 76901, 77720, 78969, 82995, 87150, 154811]",NA,"SUPERBEAT: XONiC is an upcoming rhythm game developed by Nurijoy, a company formed by former employees of Pentavision. It is considered a spiritual successor to the DJMax music game series and its gameplay is based on the 2014 arcade game Beatcraft Cyclon, also made by Nurijoy. The gameplay of SUPERBEAT: XONiC consists of tapping notes to the beat of a song, either with the PlayStation Vita's face buttons or touchscreen. Modes, in order of difficulty, include 4 TRAX mode, 6 TRAX, and 6 TRAX FX. When selecting any mode, 3 tracks are played in succession and the player's performance is evaluated at the end. Local scores can be uploaded to a global online leaderboard if connected to the internet. SUPERBEAT will feature over 50 different tracks from a variety of genres, including soulful house, RnB, indie pop, progressive metal, and big beat and many more, and will include a collection of original music from producers such as 3rd Coast, ND Lee, Tsukasa and others.",
Portal Knights,71,20392,2017,Tout Public,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",2,32,6,"['Action', 'Fantasy', 'Survival', 'Historical', 'Sandbox']",Yes,2073600,"['505 Games', 'Digital Bros']",['Keen Games'],Yes,First person,"[9243, 10776, 17379, 17548, 26574, 36198, 47823, 96217, 106987, 113360]",NA,"Leave the familiar world behind and step into the fantastic unknown with Portal Knights! Play with your friends in this action-packed crafting adventure across dozens of sandbox islands connected by ancient portals.
No one can remember how long it’s been since the peaceful world was torn apart by The Fracture, plummeting it into darkness. Is there any soul brave enough to reunite the shattered realm? Craft your adventure. Forge your hero. Become the ultimate Portal Knight!","Travel between randomly generated 3D sandbox worlds — each one with unique environments, creatures, and resources for crafting. Explore caves, mineshafts, and dungeons filled with surprises.

In order to travel to different worlds, the player will need to collect Portal Shards, which can then be crafted into Portal Stones. By placing the Portal Stones in Portal Structures, the player will then be able to access a new world.

There are currently 44 different islands to visit."
Resident Evil: Revelations,82,978,2012,16 year,NA,"['Shooter', 'Adventure']",0,6,1,"['Action', 'Horror', 'Survival']",Yes,42974550,['Capcom'],"['Capcom', 'Tose']",Yes,First person,"[494, 564, 960, 1006, 1164, 1377, 3042, 3188, 5647, 7323]",MT Framework,"Resident Evil: Revelations is a survival horror game that restores elements of the series' nature, as opposed to the survival action of Resident Evil 5. The game features a single-player mode where the player must complete a series of episodes that involve solving puzzles and defeating enemies, and a multiplayer mode where players may fight their way through altered single-player scenarios.","Set shortly after the events of Resident Evil 4, the game follows counter-terrorism agents Jill Valentine and Chris Redfield as they try to uncover the truth behind a bio-terrorist organization that plans to infect the Earth's oceans with a virus."
Resident Evil: Revelations 2,75,7725,2015,18 year,NA,"['Shooter', 'Adventure']",0,31,7,"['Action', 'Horror', 'Survival']",Yes,3000000,"['Capcom', 'Sony Computer Entertainment']",['Capcom'],Yes,Third person,"[471, 536, 978, 1009, 3042, 5647, 7331, 7334, 19441, 19561]",MT Framework,"Resident Evil: Revelations 2 is the retail version of the episodic survival horror series that was originally released as four downloadable episodes. This physical version combines the entire story along with some extras, but not all the available DLC. The PC version did not receive a retail release, but the same content was bundled on Steam. The game comprises four episodes, each of which feature two separate stories. This sequel bears a stronger tone to the concept of survival horror than titles such as Resident Evil 5 and Resident Evil 6. Elements of ammunition management as well as stealth or sneaking come into play in the gameplay.",
Little Witch Academia: Chamber of Time,58,36506,2017,Tout Public,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,15,2,"['Action', 'Fantasy', 'Comedy']",Yes,NA,['Bandai Namco Entertainment'],"['APLUS Co., Ltd.']",NA,Third person,"[19164, 24426, 28010, 54775, 55038, 55199, 96217, 103168, 106987, 114009]",NA,"Little Witch Academia: Chamber of Time is a heart-pounding 3D action RPG beat ‘em up featuring an original storyline carved from the popular anime series by Studio Trigger.

Little Witch Academia: Chamber of Time features main characters from the anime and original storylines for players to explore as they make their way through Luna Nova Magical Academy.","Having been inspired by a famous witch named Shiny Chariot, an ordinary girl named Atsuko (Akko) Kagari enrolls at Luna Nova Magical Academy, a prestigious school for young girls training to become witches. Before starting summer vacation, Akko and her new classmates find out about an inexplicable phenomenon at Luna Nova caused by the Seven Wonders, which has been passed down for several centuries. Now it’s up to Akko as she takes on the adventure to unravel the mystery surrounding the Seven Wonders."
Syberia II,80,6185,2004,Tout Public,NA,"['Point-and-click', 'Puzzle', 'Adventure']",0,21,8,"['Drama', 'Mystery']",Yes,2073600,"['XS Games', 'Mediaquest', 'The Adventure Company', 'Meridian4', 'Microids']","['MC2-Microïds', 'Microids']",NA,Third person,"[236, 890, 18011, 25222, 27725, 54678, 55190, 55984, 81275, 120872]",Virtools Engine,Syberia II is a third person point and click adventure game that revolves around Kate Walker embarking on a desperate search for Hans Voralberg.,
Seven: The Days Long Gone,68,18908,2017,NA,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",7,21,1,"['Action', 'Fantasy', 'Science fiction', 'Stealth', 'Sandbox']",Yes,36879570,['IMGN.PRO'],"[""Fool's Theory""]",No,Bird view / Isometric,"[1877, 17548, 25311, 35994, 47823, 55038, 96217, 105269, 106987, 113360]",Unity,"Seven: The Days Long Gone is an open-world, isometric role-playing game, in which you play as Teriel, a master thief sent on a mission that will shake the foundations of the Vetrall Empire. Free roam across the vibrant prison island of Peh, and choose whether to help or exploit its many citizens.

If there’s one place that Master Thief Teriel avoids at all costs, it’s the prison island of Peh. But when a daring heist takes an unexpected turn, Teriel finds himself shackled on an airship bound for the infamous island. To make matters worse, the daemon inside his head makes it very clear that the thief will never leave unless he does exactly what he’s told.

In Seven: The Days Long Gone you play as Teriel. You must use all of your cunning and clandestine skills to escape a web of deceit and betrayal, and ultimately survive Peh.",
Xenoblade Chronicles 2,83,26766,2017,16 year,NA,"['Role-playing (RPG)', 'Adventure']",8,6,1,"['Action', 'Fantasy', 'Science fiction']",Yes,1590000,['Nintendo'],['Monolith Soft'],NA,Third person,"[25311, 27092, 55038, 55199, 81249, 96217, 103303, 105269, 106987, 113360]",NA,"The next adventure is on the Nintendo Switch console set on the backs of colossal, living Titans. Discover each Titan's diverse regions, culture, wildlife, equipment, and hidden secrets. Find, bond with, and command weaponized life forms known as Blades to earn abilities and enhance them. Uncover the history of Alrest and the mystery of its endless ocean of clouds.","As the giant beasts march toward death, the last hope is a scavenger named Rex and Pyra, a living weapon known as a Blade. Can you find the fabled paradise she calls home? Command a group of Blades and lead them to countless strategic victories before the world ends.

Each Titan hosts its own distinct cultures, wildlife, and diverse regions to explore. Search the vast open areas and labyrinthine corridors for treasure, secret paths, and creatures to battle and index.

During these escapades you'll get to know a large cast of eclectic characters, including the weaponized life forms known as Blades. Gather these allies, bond with them to increase their power, and utilize their special Arts to devastate enemies. But to save the world of Alrest, you must first demystify its cloudy past."
Caveman Warriors,52,29250,2017,Tout Public,NA,"['Platform', 'Adventure', 'Indie', 'Arcade']",0,8,6,"['Action', 'Comedy']",Yes,2073600,"['EastAsiaSoft', 'Rainy Frog', 'JanduSoft']",['JanduSoft'],Yes,Side view,"[20342, 29032, 51485, 55190, 56033, 81183, 96217, 110503, 111130, 117311]",NA,"Jump back in time and free your inner caveman. Smash heads in Caveman Warriors, a local cooperative 2D platformer game. Play solo, with one, two or three friends. Work together to become unstoppable! Choose one of the playable characters, but don’t worry! You can change your character at anytime in the game and play with them all! Each level has different enemies, watch out as they can catch you unguarded.",
Dead Rising 4: Frank's Big Package,72,57693,2017,Tout Public,NA,"[""Hack and slash/Beat 'em up"", 'Adventure']",1,0,1,"['Action', 'Horror']",Yes,2073600,"['Microsoft Studios', 'Capcom']",['Capcom Vancouver'],NA,NA,"[25646, 26658, 68271, 76253, 87622, 103168, 103295, 111130, 115283, 116530]",NA,"Just in time for the holidays, Dead Rising 4: Frank’s Big Package is a special delivery that will let players unwrap the Dead Rising 4 main game, in addition to all other previously released game content. The new bundle will also introduce a game mode called “Capcom Heroes,” an all-new way to experience the Dead Rising 4 story that lets Frank West wear over a dozen outfits and perform outrageous special attacks inspired by classic Capcom characters.

BIG in features, BIG in content. Dead Rising 4: Frank’s Big Package provides everything that a Dead Rising fan could ever ask for. This exclusive bundle offers a generous amount of game content, with instant access to immense, over-the-top zombie action that includes:

Dead Rising 4: Latest version of the main game with all difficulty settings.

All downloadable content: Stocking Stuffer Holiday Pack, Frank Rising and Super Ultra Dead Rising 4 Mini Golf.

All bonus content: Street Fighter Outfit Pack, My Bloody Valentine Pack, Candy Cane Crossbow, Slicecycle, Sir-Ice-A-Lot, Ugly Winter Sweater and X-Fists.",
Nine Parchments,66,23330,2017,Tout Public,NA,['Role-playing (RPG)'],0,17,4,['Action'],Yes,56260000,['Frozenbyte'],['Frozenbyte'],Yes,Bird view / Isometric,"[22387, 27092, 36198, 54775, 54842, 55190, 55199, 56033, 96217, 106987]",NA,"Nine Parchments is a co-operative blast'em up game of magic mayhem from Frozenbyte! 
 
Runaway apprentice wizards seize the opportunity to complete their spellbooks by going after the lost Nine Parchments. 
 
As the would-be wizards rapidly acquire powerful new spells without learning proper safety measures, it's natural their hasty progress results in plenty of deadly accidents... 
 
Nine Parchments combines real-time spell-shooting action with RPG elements - level up your character and collect magical loot, filling your wardrobe with a myriad of wizard hats and powerful staves.",
A Hat in Time,79,6705,2017,16 year,NA,"['Platform', 'Adventure', 'Indie']",10,22,5,"['Action', 'Fantasy']",Yes,2073600,"['Gears for Breakfast', 'Humble Games']",['Gears for Breakfast'],Yes,First person,"[3222, 22387, 24426, 28070, 28168, 36198, 47823, 55173, 96217, 106987]",Unreal Engine,A Hat in Time is a cute-as-heck 3D platformer featuring a little girl who stitches hats for wicked powers! Freely explore giant worlds and recover Time Pieces to travel to new heights!,
WWE 2K18,66,31558,2017,16 year,NA,"['Fighting', 'Simulator', 'Sport']",21,0,4,"['Action', 'Non-fiction']",Yes,2073600,['2K Sports'],"['Visual Concepts', ""Yuke's""]",Yes,Bird view / Isometric,"[1877, 2265, 5297, 7846, 11057, 19516, 36911, 103218, 119422, 121435]",NA,"This latest entry in 2k Sports WWE series boasts a next generation graphics engine, the largest roster of any WWE game before it with the rosters updated gimmick sets and show stylings to closely resembles the current TV product, and the first WWE 2k only be released on current generation hardware.

Seth Rollins was revealed to be the cover star, and the game's slogan is ""Be Like No One.""",
Dreadnought,N/A,7336,2017,Tout Public,NA,"['Shooter', 'Simulator']",12,16,2,"['Action', 'Science fiction']",Yes,9036288,['Grey Box'],['Yager Development'],NA,Third person,"[1877, 19301, 21564, 25311, 55038, 68286, 76263, 103301, 105269, 107318]",NA,"Players take command of massive capital ships in the sky within the title’s core competitive and cooperative multiplayer suite and its episodic, single-player, story-driven campaign. Distinguished by a range of classes, subclasses, and varied progression paths, each warship is a force to be reckoned with, bristling with dynamic armaments and fully customizable to make your opponents crumble beneath the might of your bow.",
Earth Defense Force 5,72,27283,2017,Tout Public,NA,['Shooter'],0,13,2,"['Action', 'Science fiction']",Yes,1190400,"['D3 Go!', 'D3 Publisher']",['Sandlot'],Yes,Third person,"[306, 55038, 57187, 68286, 89550, 95340, 103292, 105269, 107318, 113362]",NA,"Stand and fight for humanity. This arcade shooter takes place in the year 2022, as the Earth Defense Force fends off an all-out attack by unknown life forms. Become an EDF soldier, battle against endless hordes of immense enemies, and restore peace to the earth.",
Kamen Rider: Climax Fighters,N/A,56666,2017,Tout Public,NA,['Fighting'],0,0,1,['Action'],Yes,NA,"['Daewon Media', 'Bandai Namco Entertainment']",['Eighting'],NA,Third person,"[4052, 8537, 72605, 76852, 89550, 101608, 103288, 106307, 109277, 114145]",NA,Kamen Rider returns to the fighting game genre after a brief absence.,
SpellForce 3,73,17583,2017,Tout Public,NA,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy']",7,18,1,"['Action', 'Fantasy']",Yes,997200,['THQ Nordic'],"['Grimlore Games', 'THQ Nordic']",Yes,Bird view / Isometric,"[18869, 19301, 19404, 22387, 27092, 28168, 36198, 81680, 96217, 119171]",NA,SpellForce 3 is the perfect blend between RTS and RPG! The game goes back to the roots of the SpellForce saga. The story takes place before the acclaimed SpellForce: The Order of Dawn and the players becomes a part of a rich high fantasy world named Eo.,"""It is the year 518, before the Convocation. The rebellion of the four royal houses against the crown of Nortander instigated by a renegade mage has been quashed by the Queen with the help of a loyal house, but it was a Pyrrhic victory; the war has devastated the country and public order has broken down in many regions, where the law of the strongest now reigns. As if that wasn’t enough, the Queen was seriously injured in the last battle of the war and has been lying in a coma ever since, so the supreme commander of the royal forces is now in charge of state affairs either until she awakens or dies, in which case her niece will step up as her successor. The Lord Marshal rules with an iron fist in his attempt to restore stability to the country and has, among other things, used magic, which is prohibited in Nortander unless under exceptional circumstances.

But there is a glimmer of light in these dark times. There are growing signs that Aonir, the Godfather, has returned to Eo. Increasing numbers of people are looking to Aonir as the only God, and pray he will lead Nortander to another golden age.

Although your father was one of the rebel mages, as a member of the royal army you have remained loyal to the Queen. Will you uphold your responsibilities toward Nortander?"""
Yakuza Kiwami 2,85,55090,2017,18 year,NA,"['Role-playing (RPG)', 'Adventure']",1,9,3,['Action'],Yes,2073600,"['Sega', 'Sega Games']",['Ryū Ga Gotoku Studios'],NA,Third person,"[26950, 28309, 30245, 36198, 47823, 55199, 80916, 81249, 96217, 106987]",Dragon Engine,"Yakuza Kiwami 2 is a remake of Yakuza 2, and is an action-adventure game set in an open world environment and played from a third-person perspective. Combat is based on that previously seen in Yakuza 6. A new ""Majima Saga"" story scenario features recurring series anti-hero Goro Majima as a playable character.","A year after leaving his former life in the Tojo Clan behind, ex-yakuza Kazuma Kiryu is called back into action when the clan's Fifth Chairman, Yukio Terada, is murdered by assassins from a rival organization, the Omi Alliance. Returning to Kamurocho, Kiryu must find a new chairman for the Tojo Clan and prevent an all-out war between the Tojo and the Omi, bringing him into conflict with Ryuji Goda, the legendary ""Dragon Of Kansai"" of the Omi Alliance."
Hello Neighbor,38,18167,2017,Tout Public,NA,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']",199,25,7,"['Action', 'Horror', 'Thriller', 'Stealth', 'Comedy', 'Sandbox', 'Open world']",Yes,2073600,['tinyBuild'],['DYNAMIC PIXELS'],NA,First person,"[17548, 25311, 25646, 26574, 27092, 35994, 36198, 55190, 56033, 107614]",Unreal Engine,Hello Neighbor is a stealth horror game about sneaking into Mr.Petersons house to figure out what horrible secrets he's hiding in the basement. You play against an advanced AI that learns from your every move. Really enjoying climbing through that backyard window? Expect a bear trap there. Sneaking through the front door? There'll be cameras there soon. Trying to escape? The Neighbor will find a shortcut and catch you.,"In Hello Neighbor, the player finds themselves moving into a new house across the street of a mysterious neighbor, who seems to be keeping a secret in his basement. The player's task is to break into the neighbor's home and gather items needed to unlock and access his basement. As the player explores the neighbor's house, he must not be spotted by the neighbor, or he will be chased down and, if the player is not quick enough to escape, caught. If the player is caught, he will be sent back to his own house and will have to break in again."
LocoRoco 2 Remastered,85,37147,2017,Tout Public,NA,"['Puzzle', 'Adventure']",0,0,1,['Action'],Yes,8294400,['Sony Interactive Entertainment'],['SIE Japan Studio'],NA,Side view,"[20342, 24426, 25646, 28070, 55190, 56033, 87622, 103292, 106992, 111130]",NA,"Armed with a deadly song that withers all living things, the evil Moja army has returned – and only you can help the LocoRoco save the world in this classic puzzle platformer, remastered in HD for PlayStation 4.","The peaceful world of the LocoRoco is under attack! Moja Corps are back, and they’re armed with a deadly song that sucks the life out of any living thing."
Arcana Heart 3: Love Max Six Stars,N/A,44228,2014,Tout Public,NA,"['Fighting', 'Arcade']",0,5,2,['Action'],Yes,1190400,"['Arc System Works', 'Examu']",['Examu'],NA,Side view,"[5490, 8537, 10605, 36732, 36739, 43367, 89550, 101608, 103369, 117533]",NA,"""SixStarS!!!!!! has a full roster of modes to choose from including Story, Survival Score Attack, Trial Time Attack, Versus, Training, Replay Theater and more! And of course you will be able to battle players around the world with online matches. The popular Link Animations feature has been brought back and upgraded with the new characters.""","""It has been two months since the Kantou Incident—the name given to Angelia Avalon’s failed attempt to punch through the walls between dimensions in the Kantou region of Japan.

During the Incident, the Drexler Institute—an organization with ties to demons—began to stir, re-activating various projects in different parts of the world. The Japanese branch of the Drexler Institute was annihilated by the European Celestial Union, but found new life as the Rosenberg Branch of the European Celestial Union.

Soon after the Kantou Incident, large-scale dimensional rifts began to open all across Japan. This sudden uptick in celestial phenomena was seen as exceptionally odd by many, and some even whispered that it could be the result of secret research by the Drexler Institute. The Japanese branch of the Celestial Union was dispatched to investigate the phenomena, and they called on several angels from the National Academy of Metaphysics.

Several angels from the Rosenberg Branch of the Celestial Union were also dispatched, but they were soon intercepted by the Aesir.

Only six days remain until the destruction of Japan. """
Fearful Symmetry & The Cursed Prince,71,75932,2017,Tout Public,NA,"['Puzzle', 'Indie']",0,6,2,[],Yes,1190400,['SOEDESCO Publishing'],['Gamera Interactive'],NA,NA,"[18011, 20342, 25222, 25646, 26223, 27266, 55190, 81275, 106992, 109129]",NA,Fearful Symmetry is a fun puzzle game with a unique brain-teasing twist. Control two characters at the same time; both in different dimensions. It’s up to you to move the characters simultaneously in opposite directions to guide them through treacherous puzzles filled with traps.,
Ōkami HD,90,20744,2012,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,4,5,"['Action', 'Fantasy', 'Historical', 'Comedy']",Yes,2287800,['Capcom'],"['Clover Studio', 'Capcom']",NA,Third person,"[19164, 27092, 28168, 55038, 55199, 81249, 96217, 103303, 106987, 113360]",NA,"Experience the critically acclaimed masterpiece with its renowned Sumi-e ink art style in breathtaking high resolution. Take on the role of Amaterasu, the Japanese sun goddess who inhabits the form of a legendary white wolf, on a quest to defeat Orochi, an eight-headed demon and tyrannical monster responsible for turning the world of Nippon into a ruined wasteland.",
Party Planet,46,71594,2017,Tout Public,NA,"['Adventure', 'Arcade']",0,0,1,['Party'],Yes,2073600,['Mastiff'],['Teyon'],NA,NA,"[56033, 86880, 87514, 90965, 92589, 103369, 108759, 114111, 119207, 221085]",NA,A mini-game compilation for the Switch,
The End Is Nigh,84,36846,2017,16 year,NA,"['Platform', 'Adventure', 'Indie']",2,3,5,['Action'],Yes,2073600,"['Tyler Glaiel', 'Edmund McMillen', 'Nicalis, Inc.']","['Tyler Glaiel', 'Edmund McMillen']",NA,Side view,"[20342, 24426, 28168, 28309, 30245, 35994, 36198, 55190, 80916, 111130]",NA,"The End Is Nigh is a sprawling adventure platformer where the player takes control of Ash, one of few 'things' that have 'survived' the ""end of the world.""
Follow Ash as he flops his way through a future of pain and suffering. Feel his stress levels rise as you throw him into an endless swarm of decaying, mutant creatures and help aid his final epic quest... to simply make a friend.",
Enter the Gungeon,82,11182,2016,Tout Public,NA,"['Shooter', 'Adventure', 'Indie', 'Arcade']",3,21,7,"['Action', 'Fantasy']",Yes,1821600,['Devolver Digital'],['Dodge Roll'],Yes,Bird view / Isometric,"[3222, 3227, 11646, 18182, 19150, 22387, 26226, 26855, 36198, 56033]",Unity,"Enter the Gungeon is a gunfight dungeon crawler following a band of regretful misfits seeking to shoot, loot, dodge roll and table-flip their way to personal absolution by reaching the legendary Gungeon’s ultimate treasure: the gun that can kill the past. Select a hero and battle your way to the bot¬tom of the Gungeon by surviving a challenging and evolving series of floors filled with the dangerously adorable Gundead and fearsome Gungeon bosses armed to the teeth. Gather precious loot, discover hidden secrets, and chat with opportunistic merchants and shopkeepers to purchase powerful items to gain an edge.",
Finding Paradise,81,36044,2017,Tout Public,NA,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Arcade']",1,31,4,"['Science fiction', 'Drama']",Yes,2073600,['Freebird Games'],['Freebird Games'],NA,Bird view / Isometric,"[18011, 24426, 25222, 25311, 28070, 81275, 96217, 105269, 106992, 107318]",RPG Maker XP,A story-driven experience about two doctors traversing through a dying man's memories to artificially fulfill his last wish.,"Finding Paradise follows the two doctors’ travels as they unravel the perplexing memories of a patient named Colin Reeds, to fulfill a wish that seems rather paradoxical… to change something yet change nothing at all.

And just what exactly is his wish?"
Gorogoa,84,9136,2017,Tout Public,NA,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0,17,7,"['Fantasy', 'Mystery']",Yes,2073600,['Annapurna Interactive'],['Jason Roberts'],NA,Side view,"[236, 18011, 20329, 23733, 26226, 28070, 36198, 54678, 55190, 56033]",Unity 2018,"Gorogoa is a beautiful hand-drawn story suspended inside a completely unique puzzle. Arrange and combine lavishly illustrated panels, each one a separate interactive window into a living game world.","Gorogoa isn't just a game - it's a work of art, expressing itself through soulful, charming illustrations and distinguished puzzle mechanics."
Gungrave VR,41,71456,2017,Tout Public,NA,['Shooter'],0,20,3,"['Action', 'Science fiction', 'Horror', 'Comedy']",Yes,1190400,"['Red Entertainment', 'Marvelous']",['Iggymob'],NA,First person,"[19164, 28751, 37016, 55038, 57187, 68286, 103301, 105269, 105482, 107318]",NA,"Deadman assassin Brandon ""Beyond the Grave"" Heat returns in a virtual reality requel to the original title.",
Never Stop Sneakin',71,74161,2017,Tout Public,NA,"['Shooter', 'Puzzle', 'Strategy', 'Indie', 'Arcade']",1,3,3,"['Action', 'Science fiction', 'Stealth', 'Comedy']",Yes,2073600,['Humble Hearts'],['Humble Hearts'],No,Bird view / Isometric,"[8422, 19164, 25311, 28070, 28751, 43367, 56033, 68286, 105269, 107318]",NA,The Department of Sneakin' is the world's most elite stealth agency. Your mission: stop time-traveling master criminal Amadeus Guildenstern.,"Can you believe it? That madman, Amadeus Guildenstern, just traveled through time and kidnapped all the U.S. Presidents!

Yes, all of them! Even the bad ones!

If you're going to fix history, you'll need the help of the world's most elite stealth operatives: The Department of Sneakin'.

Infiltrate the enemy base, avoid their patrols, and hack their systems to gain valuable intel. Build your Sneakin' HQ, and figure out how to stop Guildenstern's time-traveling scheme!"
Yooka-Laylee,68,10031,2017,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",24,21,7,"['Action', 'Fantasy', 'Open world']",Yes,15000000,['Team17'],['Playtonic Games'],Yes,Third person,"[3222, 10148, 10388, 14593, 19150, 22387, 24426, 36198, 55190, 56033]",Unity,"Explore huge, beautiful worlds, meet (and beat) an unforgettable cast of characters and horde a vault-load of shiny collectibles as buddy-duo Yooka (the green one) and Laylee (the wisecracking bat with the big nose) embark on an epic adventure to thwart corporate creep Capital B and his devious scheme to absorb all the world’s books… and convert them into pure profit!",
Omega Quintet,58,9907,2014,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure']",0,4,2,[],Yes,1190400,"['Compile Heart', 'Idea Factory', 'Ghostlight Ltd.']",['Galapagos RPG'],NA,Third person,"[25311, 26574, 27092, 28182, 33153, 35994, 103232, 109339, 113402, 115280]",NA,"Omega Quintet is a hybrid between an idol simulation game and a Japanese role-playing game for the PlayStation 4. The player plays as Takuto, the manager of the Verse Maidens, an idol group that use the power of song and dance to fight off a phenomenon called the ""Beep"" and save the world.","Omega Quintet takes place in a world that is being damaged by a phenomenon known as the “Beep,” which has been degenerating the life of humankind by affecting their minds. The game's prominent characters are the ""Verse Maidens"", an idol group with the power to fight off the Beep. These powers are used to fight the Beep and save mankind, by giving them hope and dreams. The members of the Verse Maidens are Otoha, Kyoka, Kanadeko, Nene, and Aria. Otoha is new member of the Verse Maidens, who is hard worker who is always positive, but is also still growing and can be prone to making clumsy mistakes. Kyoka has a strong sense of responsibility who does her job as a Verse Maiden while caring for others, and also has a hard time expressing feelings. Kanadeko has an explosive personality and often makes decisions without thinking clearly, Nene is very timid and often nervous and weak-willed, whom often shies away and hides behind Kanadeko, and Aria, whom is the eldest member of the Verse Maidens, whom is mysterious and tends to distance herself with her speech and behavior. Other characters include Takuto, protagonist of Omega Quintet, described as a positive guy whom acts as the Verse Maidens' manager and bodyguard, Momoka, a veteran Verse Maiden, Ayumi, Momoka's manager, Shiori, Kyoka's coach, Godou, the leader of the neighbourhood watch, and Tomekichi, a fan of the Verse Maidens, and is the leader of one of the supporting fan groups.

The game features ""costume destruction"" in a manner similar to Senran Kagura, which happens when the girls get parts of their clothing torn off as a result of taking repeated damage from enemies. Another feature in the game is the ""PVS (Promotion Video System)"", which allows players to make their own dance video and custom live performances to their liking. This is done choosing over 150 dances for the characters. Omega Quintet lets players make light waves and effects using the PlayStation Move controller, and they can feature in the music video itself by using the PlayStation 4 camera. During the game's fights, its Voltage Gauge fills up when Takuto protects the idols when the player attacks the enemies. When it rises to a certain point, the player can activate Live Mode, which gives the idols bonuses. The player must also adjust the turn order successfully, as team attacks are formed if characters act one after each other."
Romancing SaGa 2,70,11312,1993,Tout Public,NA,['Role-playing (RPG)'],0,4,11,['Fantasy'],Yes,2073600,"['Square', 'Square Enix']","['Square', 'ArtePiazza']",NA,NA,"[19164, 19404, 22387, 49414, 54775, 55199, 96217, 99118, 106987, 115653]",NA,"The Emperor or Empress of Avalon begins the game as King Leon and later plays as his various heirs down through the game years. Leon hands his kingdom over to his son, Gellard. At the end of Gellard's reign, the player is able to choose his or her own successor and pass on Gellard's abilities to them. At the end of each generation, he or she will be given a choice of four heirs. Their identity is based on a combination of chance and anyone whom the player has assisted or allied within in a past generation.",
