Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Penguin Wars,N/A,48919,1990,NA,NA,['Arcade'],0,0,1,"['Comedy', 'Kids']",Yes,NA,['UPL'],['UPL'],NA,Third person,"[22690, 41064, 87029, 90965, 92589, 108759, 109581, 116685, 121249, 227928]",NA,"Penguin Wars (ぺんぎんくんWARS Pengin-kun WARS?) is an arcade game released in 1985 by UPL. It was ported to the original Game Boy (1990), MSX and Nintendo Entertainment System by ASCII under the title Penguin Wars. The Game Boy version of the game is known as King of the Zoo in Europe and Penguin-Kun Wars Vs. in Japan.",
Sphinx and the Cursed Mummy,78,4164,2003,18 year,NA,"['Platform', 'Puzzle', 'Role-playing (RPG)', 'Adventure']",0,12,6,"['Action', 'Fantasy']",Yes,1184000,"['THQ Nordic', 'THQ']",['Eurocom Entertainment Software'],NA,Third person,"[19150, 24426, 27092, 28070, 55038, 55190, 55199, 89597, 96217, 106987]",EngineX,"Sphinx and The Cursed Mummy is an original 3rd person action-adventure inspired by the mythology of ancient Egypt. Travelling the world via magical portals to foil the evil plans of Set. Sphinx's Journey will require all his wits, agility, and special powers. He will also rely on his reluctant hero friend, The Mummy, to help when being inconspicuous is the only solution. By finding the stolen magical crowns of Egypt, Sphinx can stop Set and save the world.",
Dragon Marked For Death,69,55199,2019,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",1,10,3,"['Action', 'Fantasy']",Yes,810000,['Inti Creates'],['Inti Creates'],Yes,Side view,"[27092, 28010, 55038, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"Dragon Marked For Death is a side-scrolling 2D action RPG that can played solo or with up to four players in local or online multiplayer.

Use your newly acquired powers to take on quests from villagers and raise your status in the kingdom. How you perform in these quests can have a direct effect on the game's final outcome. Choose from four playable characters (Empress, Warrior, Shinobi, or Witch) and defeat your enemies to gain experience and level up. You'll receive points as you level up that can increase your attack power, defense, agility, and other parameters. Customize your character in a way that best suits your individual playstyle!","You play as the survivors of the Dragonblood Clan who set out to take revenge on the Kingdom of Medius, who destroyed their home and captured the Dragonblood Oracle, Amica. To obtain the power they need to enact their revenge, they forge a pact with the Astral Dragon Atruum."
Piczle Colors,N/A,114419,2019,Tout Public,NA,['Puzzle'],0,8,1,['Action'],Yes,2073600,['Rainy Frog'],"['Rainy Frog', 'Score Studios']",NA,NA,"[20342, 24426, 25646, 28070, 55173, 55190, 55984, 56033, 60044, 89597]",NA,"Piczle Colors isn't your typical grid-based color logic-puzzle! Like other puzzles of this type, hints next to each row and above each column tell you how many blocks of each color go in each row or column. By following these hints you can paint each part of the grid and reveal an image. However, these hints do NOT tell you the order they come in!

Smaller puzzles ease you into this new way of thinking. You can work your way through 6 levels with 50 puzzles each, ranging in size from 5x5 to 15x10. Each puzzle lets you start with a randomly cleared row and column if you need a helping hand, but clearing puzzles without using hints earns you coins, which you can use to unlock Piczle Colors' many cool extra features!","Inventive genius professor Matrix has created a paint, Piczle Paint 3000, that can leech the color out of anything it covers. Needless to say his inventions, including this one, are not safe in the hands of Score-chan. Can you help her and Gig undo the great chaos created by her inevitable mishandling of Piczle Paint 3000? Also there is Dbug the cat who is naturally more concerned with cat matters."
Planetarian: The Reverie of a Little Planet,N/A,11413,2004,Tout Public,NA,"['Adventure', 'Visual Novel']",0,8,7,"['Science fiction', 'Drama']",Yes,2073600,"['Sekai Project', 'PROTOTYPE', 'Visual Arts', ""Visual Art's MottoSP"", ""Visual Art's Motto""]",['Key'],NA,First person,"[19564, 25311, 35994, 37016, 54842, 55038, 62151, 90099, 105269, 114150]",Real Live,"Planetarian: The Reverie of a Little Planet is a Japanese post-apocalyptic visual novel developed by Key and is rated for all ages. The story centers on a middle-aged man who comes across a malfunctioning robot in a dead city. The man, known simply as ""the junker"", stays with this robot for a time and attempts to fix the projector of the planetarium where the story takes place.","""Why don't you come to the planetarium?
The beautiful twinkling of eternity that will never fade, no matter what.
All the stars in the sky are waiting for you.""

It is thirty years after the failure of the Space Colonization Program.
Humanity is nearly extinct. A perpetual and deadly Rain falls on the Earth.
Men known as ""Junkers"" plunder goods and artifacts from the ruins of civilization.
One such Junker sneaks alone into the most dangerous of all ruins -- a ""Sarcophagus City"".
In the center of this dead city, he discovers a pre-War planetarium.
And as he enters he is greeted by Hoshino Yumemi, a companion robot.
Without a single shred of doubt, she assumes he is the first customer she's had in 30 years.
She attempts to show him the stars at once, but the planetarium projector is broken.
Unable to make heads or tails of her conversation, he ends up agreeing to try and repair the projector..."
Sunless Skies,87,24427,2019,Tout Public,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",2,1,3,"['Fantasy', 'Science fiction', 'Horror', 'Historical']",Yes,750000,['Failbetter Games'],['Failbetter Games'],NA,Bird view / Isometric,"[24426, 25311, 36198, 55038, 96217, 105269, 106987, 107318, 113360, 115653]",Unity,"SAIL THE STARS. BETRAY YOUR QUEEN. MURDER A SUN.
Set a course for the heavens in your steam locomotive! Lose yourself in a changing universe where even time can be bought. A Victorian Gothic adventure for PC, Mac and Linux.

It is the dawn of the 20th century, and the British Empire has taken to the stars! As the captain of a spacefaring locomotive you’ll behold wonders and battle cosmic abominations in the heavens.

The stars are alive. They are the Judgements: vast intelligences that govern all things. But they are dying. One by one, something is snuffing them out, leaving their thrones empty.

Unfettered by trivial things like gravity, the Empire’s ambition is savage. They have built a new Sun. The Empress reigns from the Throne of Hours, which gives her control over time.

Your Captain and crew must carve out a life between the stars. Will you support her majesty and the establishment, or the working class rebels who yearn for freedom from the Workworlds?

Learn who you are, in the dark. Die, and leave the world the way you want it for your successor…",
Ace Combat 7: Skies Unknown,80,14758,2019,Tout Public,NA,"['Shooter', 'Simulator']",23,28,4,"['Action', 'Warfare']",Yes,2073600,['Bandai Namco Entertainment'],['Project Aces'],No,First person,"[8422, 10964, 15536, 18088, 28751, 58075, 68286, 76263, 106805, 119177]",Unreal Engine,"Leveraging the trueSKYTM technology and developed utilizing Unreal Engine 4, Ace Combat 7 will astound players with beautifully rendered skies and highly detailed cityscapes but also set the stage for the most engaging aerial battles in the franchise’s storied 20 year history accompanied with an immersive soundtrack. Ace Combat 7 will take the elements that the series is known for to a whole new level! Aces who have proven their combat prowess in Ace Combat 7’s campaign mode can take their dogfighting skills further with furious online multiplayer battles.

PlayStation4 players will also be able to get immersed in ACE COMBAT 7’s realism through exclusive features developed specifically for PlayStationVR.",
Wargroove,84,27441,2019,Tout Public,NA,"['Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",6,26,4,"['Fantasy', 'Warfare']",Yes,2073600,['Chucklefish Games'],['Chucklefish Games'],Yes,Bird view / Isometric,"[7615, 9472, 13196, 19404, 26268, 26845, 26940, 36258, 93694, 102057]",NA,"Wargroove is a turn-based strategy game for up to 4 players, in which each player takes control of an army and its commander unit to wage war on their enemies! Wargroove is extremely easy to pickup, with accessibility at the forefront of its design, and very difficult to master, with deep gameplay mechanics that complement strategic play.","Wargroove is a modern take on the simple yet deep turn-based tactical gameplay popularised in the 2000s by handheld games such as Advance Wars. As big fans of those games we were disappointed to find that nothing in this genre was available on current generation platforms and set out to fill the gap ourselves. Wargroove aims to recreate the charm and accessibility of the titles that inspired it whilst bringing modern technology into the formula. This modern focus allows for higher resolution pixel art, robust online play and deep modding capability, ultimately creating the most complete experience for Advance Wars and TBS fans."
Apex Legends,89,114795,2019,16 year,NA,['Shooter'],0,24,6,"['Action', 'Science fiction']",Yes,2073600,['Electronic Arts'],['Respawn Entertainment'],Yes,First person,"[73, 8173, 11156, 11544, 17379, 17447, 25657, 55038, 103281, 103329]",Source,"Conquer with character in Apex Legends, a free-to-play Hero shooter where legendary characters with powerful abilities team up to battle for fame & fortune on the fringes of the Frontier.

Master an ever-growing roster of diverse Legends, deep tactical squad play and bold new innovations that go beyond the Battle Royale experience—all within a rugged world where anything goes. Welcome to the next evolution of Hero Shooter.","A WORLD WHERE ANYTHING GOES

The Frontier War is over. After hundreds of years of conflict between the Interstellar Manufacturing Corporation and the Militia founded to fight them, the far-off region of space known as the Frontier can finally know peace.

But liberation can come at a cost: when the IMC and the Militia departed, they took everything of value and left the Frontier worlds in disarray. With no way to support themselves, the people of the Frontier had no choice but to leave their homes. The brave relocated to the Outlands.

A remote cluster of planets on the fringes of the Frontier, the Outlands are untouched by war and teeming with resources and opportunity. But life is cheap here, and danger lurks around every corner. Its pioneers, explorers, and outlaws used to spend their lives locked in an endless power struggle – now, they settle their differences in the Apex Games, a bloodsport where Legends from all corners of the Frontier compete for money, fame, and glory."
The Book of Unwritten Tales 2,80,9112,2015,16 year,NA,"['Point-and-click', 'Puzzle', 'Adventure']",1,16,10,"['Action', 'Fantasy', 'Comedy', 'Kids']",Yes,2073600,"['The Adventure Company', 'Nordic Games Publishing', 'Nordic Games Group', 'THQ Nordic']",['King Art'],NA,Side view,"[1593, 1942, 7350, 9174, 9938, 10232, 11646, 16992, 19082, 28113]",Unity,"Every world needs its heroes. However unlikely they may seem. Join Wilbur, Ivo, Nate and Critter in another classic point-and-click adventure in the wicked world of Aventásia. Help them fulfill their destiny. A destiny as yet unwritten.","""A few years have passed since our heroes heroically defeated the arch-witch Mortroga. And their lives, like the lives of most people in Aventásia, are still in turmoil. The War of the Two Towers is over, but the wounds it left upon the land are still bleeding.

The gnome Wilbur Weathervane is struggling with his new job as a teacher at the reopened School for Wizardry and Witchcraft. His magic wand is having a mind of its own and an assassination plot against the arch-mage overshadows the first democratic elections in Seastone.

Faced with political intrigues that threaten the delicate balance of peace, Wilbur is in dire need of his old friends. But the elf princess Ivo and the adventurer Nate have, after a brief romantic interlude, gone their separate ways.

Ivo has returned to her gilded cage in the elf kingdom, overprotected by her controlling mother.

Nate along with his trusty companion Critter has been taken prisoner on the flying island of his arch-enemy the Red Pirate.

But fate does not rest. A darkness has fallen upon the land, or rather, a pinkness. A magic force is turning mighty beasts into fluffy plush puppies and towering castles into oversized dollhouses. Can Aventásia be saved?"""
Etrian Odyssey Nexus,81,57012,2018,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",1,1,1,['Fantasy'],Yes,15185340,"['Atlus', 'Atlus USA', 'Sega Games']",['Atlus'],NA,First person,"[22387, 25921, 55038, 55199, 81249, 96217, 103303, 106987, 113360, 115653]",NA,"""A royal decree from Princess Persephone has prompted the gathering of the realm’s greatest explorers to the floating city of Maginia. Their goal—uncovering the mysteries of the archipelago of Lemuria, home to a great Yggdrasil Tree. Recruit explorers from 19 classes spanning the entire Etrian series, including the brand new “Hero” class, before setting out to Lemuria in search of treasure and glory!

The longtime trio of Yuji Himukai (Character Designer), Shin Nagasawa (Monster Designer), and Yuzo Koshiro (Composer) return to bring life to Etrian Odyssey Nexus’s world. With iconic representatives and locations from past Etrian games, over a hundred story-rich quests, variable difficulty settings, the return of accessibility features like auto-mapping (optional!), and much more, Etrian Odyssey Nexus is the definitive Etrian experience for both longtime fans and series newcomers!""

There are 19 character classes as well as a sub-class system and returning battle mechanics from previous games.

The last Etrian Odyssey game for the Nintendo 3DS. .","""A royal decree from Princess Persephone has prompted the gathering of the realm’s greatest explorers to the floating city of Maginia. Their goal—uncovering the mysteries of the archipelago of Lemuria, home to a great Yggdrasil Tree."""
V-Rally 4,58,90688,2018,Tout Public,NA,"['Racing', 'Simulator']",0,29,4,[],Yes,2073600,"['Bigben Interactive', 'Maximum Games', 'Nacon']",['Kylotonn Games'],NA,First person,"[27378, 40470, 44178, 101573, 110411, 114432, 116667, 117855, 118871, 120126]",NA,"Get ready to take on the challenges of rallies, rallycross, drifts, buggies and hill climbs, and set off on a spectacular journey across continents. At the wheel of the most legendary off-road vehicles in each category, you’ll have to be prepared to take on the most difficult routes in astonishing surroundings.
Over 50 car models will be featured, including the most famous in rallying and extreme motor sport. Ready for you to test drive, collect, upgrade, customize, and above all excel at!
As no trip is worth anything unless it is shared, V-Rally 4 will feature a career mode and an innovative online mode.","Dominate dangerous roads, hostile conditions and environments, constantly striving for more speed and with adrenaline boosting your reflexes. At the wheel of the most legendary off-road vehicles in each category, take on the most difficult routes in fabulous surroundings."
Art Sqool,46,110421,2019,Tout Public,NA,"['Platform', 'Simulator', 'Adventure', 'Indie']",0,1,3,"['Sandbox', 'Educational']",Yes,2073600,"['Glanderco', 'RedDeerGames']",['Julian Glander'],NA,Third person,"[26574, 29348, 37419, 51577, 79134, 87975, 105011, 106279, 109339, 113360]",Unity,"U r a froshmin at Art Sqool.
Ur assignments are generated & graded by an A.I.

Can a video game make you more creative?
Can a video game make you a better artist?
Can you graduate from Art Sqool? Idk,,, that's on u!",
BlazBlue: Central Fiction,84,11613,2015,16 year,NA,"['Fighting', 'Arcade']",3,11,4,"['Action', 'Fantasy', 'Science fiction']",Yes,1190400,"['Aksys Games', 'H2 Interactive Co., Ltd.', 'Arc System Works']",['Arc System Works'],No,Side view,"[4052, 24426, 28010, 28070, 55038, 89550, 101608, 103288, 103369, 114009]",NA,"BlazBlue: Central Fiction is a 2D fighting game developed by Arc System Works. It is the fourth game to the BlazBlue series, and is set after the events of BlazBlue: Chrono Phantasma. The game adds Naoto Kurogane and Hibiki Kohaku as playable characters. BlazBlue: Central Fiction marks the conclusion of the story surrounding protagonist Ragna the Bloodedge.",
God Eater 3,71,28010,2018,16 year,NA,"['Role-playing (RPG)', 'Adventure']",4,24,3,"['Action', 'Fantasy']",Yes,1751040,['Bandai Namco Entertainment'],"['Marvelous First Studio', 'Bandai Namco Entertainment']",Yes,Third person,"[24426, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"All of sudden, unknown life forms called “Oracle cells” begin their uncontrolled consumption of all life on Earth. Their ravenous appetite “devour” and remarkable adaptability earn them first dread, then awe, and finally the name “Aragami”. In the face of an enemy completely immune to conventional weapons, urban civilization collapses, and each day humanity is driven further and further toward extinction.

One single ray of hope remains for humanity. Following the development of “God Arcs”—living weapons which incorporate Oracle cells—their wielders, the “God Eaters,” appear. In a world ravaged by mad gods, these “God Eaters” fight a desperate war...

Create your character, and fight for the survival of human-kind in GOD EATER 3. Select your weapon from a wide range of God Arcs and face brand new Aragamis in dynamic high-speed battles. Explore devastated areas you have never seen in the previous GOD EATER games.",
Space Engineers,68,3239,2019,Tout Public,NA,"['Shooter', 'Simulator', 'Strategy', 'Adventure', 'Indie']",5,17,4,"['Action', 'Science fiction', 'Sandbox']",Yes,2073600,['Keen Software House'],['Keen Software House'],Yes,First person,"[9552, 17130, 19249, 25311, 26574, 34823, 35994, 79134, 105269, 107318]",VRAGE,"Space Engineers is a sandbox game about engineering, construction and maintenance of space works. Players build space ships and space stations of various sizes and utilization (civil and military), pilot ships and perform asteroid mining.

Space Engineers utilizes a realistic volumetric-based physics engine: all objects can be assembled, disassembled, damaged and destroyed.",
Conarium,71,24856,2017,16 year,NA,"['Puzzle', 'Adventure', 'Indie']",3,23,6,['Horror'],Yes,1950720,['Iceberg Interactive'],['Zoetrope Interactive'],NA,First person,"[18011, 20329, 25646, 27266, 36198, 54678, 55190, 56033, 106992, 111130]",Unreal Engine,"Conarium is a chilling Lovecraftian game, which follows a gripping story involving four scientists and their endeavor to challenge what we normally consider to be the ‘absolute’ limits of nature. Inspired by H.P. Lovecraft’s novella ""At the Mountains of Madness"", but largely set after the original story.

You, as Frank Gilman, open your eyes inside a room filled with strange, pulsating noises. Patterns of lights executing a Danse Macabre on the walls is presented by a queer device on the table. Having recalled nothing other than that you’re in Upuaut, an Antarctic base located near south pole, you find the place deserted and have a distinct feeling of something being terribly wrong. Somehow knowing that your memories cannot guide you enforces a strange feeling of vulnerability, a familiar yet alien sensation of being a part of a peculiar whole... Soon you will discover that having used the device during the expedition, you have died but then returned subtly changed, speaking of strange memories and of strange places. You have lost something important or gained something sinister...

Explore the antarctic base, as well as dreams and visions. Study clues, unlock secrets but avoid macabre beings at all cost.","""As Frank Gilman, a member of the Anthropology Department in the Miskatonic University, you have taken part in the Upuaut expedition led by Dr. Faust, attempting to pass beyond the limits of human consciousness by using a device called Conarium.

When you find yourself regaining consciousness, you are alone in the Antarctic expedition base, and you remember nothing. Soon you will discover that having used the device during the expedition, you have died but then returned subtly changed, speaking of strange memories and of strange places. You have lost something important or gained something sinister…"""
The King's Bird,67,11840,2018,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",1,7,4,['Action'],Yes,2073600,['Graffiti Games'],['Serenity Forge'],NA,Side view,"[3222, 19150, 20329, 22387, 23733, 26226, 36198, 55173, 55190, 56033]",NA,The King's Bird is a momentum-based precision-platformer that seamlessly combines parkour with aerial movement.,
The Liar Princess and the Blind Prince,72,82370,2018,16 year,NA,"['Platform', 'Puzzle', 'Adventure', 'Indie']",1,1,3,"['Action', 'Fantasy']",Yes,2073600,"['Nippon Ichi Software', 'NIS America']",['Nippon Ichi Software'],NA,Side view,"[20342, 24426, 25646, 28070, 29032, 55190, 56033, 96217, 106987, 110503]",NA,"The Liar Princess and the Blind Prince follows the tale of two lonely hearts brought together through a mutal misunderstanding. In it, you control the wolf, disguised as a princess, who guides the blind prince through a perilous forest in search of the witch capable of restoring his sight. The forest is home to a number of hostile creatures intent on ending your journey prematurely, as well as hazardous traps that put the prince in danger.",
Riot,N/A,74278,1970,NA,NA,[],0,0,0,[],Yes,NA,NA,NA,NA,Text,"[78402, 78419, 78828, 79064, 79116, 79659, 80069, 80070, 80508, 80514]",NA,A game written by Taylor Johnson for the Annual Interactive Fiction Competition.,
Final Fantasy IX,94,421,2000,Tout Public,NA,"['Role-playing (RPG)', 'Turn-based strategy (TBS)']",0,0,4,"['Fantasy', 'Drama', 'Open world']",Yes,240450,"['Square Electronic Arts', 'Square Enix']",['Square'],NA,Third person,"[384, 398, 425, 426, 427, 428, 832, 1219, 1804, 9927]",NA,"Final Fantasy IX is the ninth main installment in the FF series. The title is a return to the series's roots, with gameplay features and references to the past games featuring throughout, as well as a medieval fantasy setting and cartoonish art style as a break from the sci-fi slant style of Final Fantasy VII and Final Fantasy VIII.","Taking place on planet Gaia, the story follows a thief named Zidane Tribal, a member of a thief troupe who is tasked to kidnap the princess of Alexandria, Garnet Til Alexandros XVII. He teams up with her and a team of allies to stop Queen Brahne and her ally Kuja from waging a war with an army of black mages."
Tetris 99,83,115282,2019,Tout Public,NA,"['Puzzle', 'Arcade']",0,7,1,[],Yes,1280000,"['Nintendo', 'Nintendo of America', 'Nintendo of Europe']","['Arika Co., Ltd.']",No,Side view,"[18115, 25905, 56033, 87170, 89817, 90788, 90965, 95776, 110503, 119207]",NA,"A blockbuster battle royale!
99 players but only one will remain! Tetris 99 is the iconic puzzle game as you've never seen it before. Can you pick the right strategy to best 98 other players online - all at the same time?!",
Crackdown 3,60,7333,2019,18 year,NA,['Shooter'],26,19,2,"['Action', 'Science fiction', 'Open world']",Yes,7755000,['Microsoft Studios'],['Sumo Digital'],Yes,Third person,"[1877, 3772, 10239, 11171, 19541, 25076, 28168, 28552, 36950, 37016]",Unreal Engine,"Stop crime as a super-powered Agent of justice in Crackdown 3's hyper-powered sandbox of mayhem and destruction. Explore the heights of a futuristic city, race through the streets in a transforming vehicle, and use your powerful abilities to stop a ruthless criminal empire. Developed by original creator Dave Jones, Crackdown 3 delivers cooperative mayhem and an all-new multiplayer mode where destruction is your ultimate weapon.","Ten years after the events of Crackdown 2 (2010), a terrorist attack from an unknown source kills power around the entire world. The Agency is thrust back into action after the attack is traced to the city of New Providence. The player characters are called into the field by the Agency's Voice as a last resort to dismantle the mysterious organization Terra Nova."
DreamWorks Dragons Dawn of New Riders,57,111629,2019,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,7,5,"['Action', 'Fantasy']",Yes,2073600,['Outright Games'],['Climax Studios'],NA,Bird view / Isometric,"[28010, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"Join the new heroic duo, Scribbler and Patch, in an epic battle to save dragons and defeat the villain, Eir, who is controlling dragons to carry out her evil plans.",
Far Cry New Dawn,71,113111,2019,18 year,NA,"['Shooter', 'Adventure']",12,41,4,"['Action', 'Open world']",Yes,563960,['Ubisoft Entertainment'],['Ubisoft Montreal'],Yes,First person,"[1877, 19164, 19564, 55038, 81249, 90099, 103292, 103303, 105269, 106805]",AnvilNext,"Dive into a transformed vibrant post-apocalyptic Hope County, Montana, 17 years after a global nuclear catastrophe. Lead the fight against the Highwaymen, as they seek to take over the last remaining resources.","Seventeen years after a nuclear doomsday, Hope County, Montana, has changed in unexpected ways. Nuclear winter has given way to a ""superbloom,"" creating a lush, colourful landscape that survivors have begun to re-populate with makeshift buildings. It's a lawless frontier where people are struggling to get by - and you'll be able to experience it all with a friend in co-op, or on your own as a lone gunslinger."
Jump Force,56,103288,2019,Tout Public,NA,['Fighting'],10,0,3,"['Action', 'Fantasy']",Yes,2073600,['Bandai Namco Entertainment'],['Spike ChunSoft'],NA,Third person,"[47160, 54775, 55199, 89550, 96217, 101608, 103369, 106987, 109277, 113636]",Unreal Engine 4,"For the first time ever, the most famous Manga heroes are thrown into a whole new battleground: our world. Uniting to fight the most dangerous threat, the Jump Force will bear the fate of the entire human kind.",
Metro Exodus,82,37016,2019,18 year,NA,"['Shooter', 'Adventure']",110,38,6,"['Action', 'Science fiction', 'Horror', 'Survival']",Yes,25000000,['Deep Silver'],['4A Games'],NA,First person,"[13210, 19561, 19564, 26192, 28168, 36950, 55038, 102584, 105049, 105269]",4A Engine,"Metro Exodus is an epic, story-driven first person shooter from 4A Games that blends deadly combat and stealth with exploration and survival horror in one of the most immersive game worlds ever created. Explore the Russian wilderness across vast, non-linear levels and follow a thrilling story-line that spans an entire year through spring, summer and autumn to the depths of nuclear winter. Inspired by the novels of Dmitry Glukhovsky, Metro Exodus continues Artyom’s story in the greatest Metro adventure yet.","The year is 2036. A quarter-century after nuclear war devastated the earth, a few thousand survivors still cling to existence beneath the ruins of Moscow, in the tunnels of the Metro. They have struggled against the poisoned elements, fought mutated beasts and paranormal horrors, and suffered the flames of civil war. But now, as Artyom, you must flee the Metro and lead a band of Spartan Rangers on an incredible, continent-spanning journey across post-apocalyptic Russia in search of a new life in the East."
Yakuza Kiwami,80,12595,2016,18 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",2,9,4,"['Action', 'Open world']",Yes,2073600,"['Deep Silver', 'Sega Games']",['Ryū Ga Gotoku Studios'],No,Third person,"[10776, 25300, 26574, 28309, 30245, 36198, 80916, 81249, 103168, 103303]",NA,Yakuza Kiwami is a remake of the 2005 open world action-adventure game Yakuza.,
Aragami: Shadow Edition,73,100437,2018,16 year,NA,"['Platform', 'Strategy', 'Adventure', 'Indie']",0,9,6,"['Action', 'Fantasy', 'Stealth', 'Mystery']",Yes,2073600,['Merge Games'],['Lince Works'],Yes,Third person,"[236, 17548, 19150, 24426, 27092, 28070, 55190, 80916, 96217, 106987]",Unity,"Aragami: Shadow Edition includes the original base game, the expansion Aragami: Nightfall, and all currently released DLC. The game and expansion support full 2 player online co-op that is cross-platform with PC platforms.","You are Aragami, a vengeful spirit with the power to control the shadows. You’ve been summoned by Yamiko, a girl imprisoned in the city fortress of Kyuryu. Embark on a dark journey full of blood and secrets to discover the truth about aragami. Infiltrate the occupied city of Kyuryu with your supernatural powers and fight Light with Shadow. Uncover a story about twin souls bound together by destiny that surpasses time and memory.

In the prequel expansion story 'Nightfall', shadow assassins Hyo and Shinobu go after the mysterious ‘Alchemist’ in one last mission to bring back a long lost companion. Play as Hyo and Shinobu and use new Shadow Powers in a story campaign that will put your stealth skills to test."
Phoenix Wright: Ace Attorney Trilogy,81,21610,2014,Tout Public,NA,"['Puzzle', 'Simulator', 'Adventure', 'Visual Novel']",0,2,1,"['Comedy', 'Drama', 'Mystery']",Yes,12629760,['Capcom'],['Capcom'],NA,NA,"[236, 12579, 18011, 26223, 27725, 55984, 81275, 105196, 106992, 114150]",NA,"Defend the innocent and save the day! Courtroom hero Phoenix Wright lays down the law this Winter in the digital release of Phoenix Wright: Ace Attorney Trilogy. Experience the original trilogy like never before in clear, high-resolution re-drawn graphics and immersive 3D visuals optimized for the Nintendo 3DS system.

Join rookie lawyer Phoenix Wright through the early years of his career in his quest to find the truth behind all of the classic cases! Prepare for intense courtroom showdowns by investigating crime scenes, collecting evidence, and questioning witnesses. Use evidence and the testimonies of witnesses to your advantage as you battle for the innocence of your client. Nothing less of a full acquittal will do in this court of law. Find the contradictions in witnesses' testimonies to expose the truth!",
Spirit Hunter: NG,73,120556,2018,16 year,NA,"['Adventure', 'Visual Novel']",0,5,4,"['Horror', 'Mystery']",Yes,2073600,"['Aksys Games', 'Experience Inc.']",['Experience Inc.'],NA,Side view,"[13189, 18011, 25646, 26565, 27266, 27725, 55282, 111130, 116530, 119308]",NA,"While its predecessor, Spirit Hunter: Death Mark, found its spirits in distinct, horrifying locales, Spirit Hunter: NG weaves fear seamlessly into the mundane. Face down monsters in quiet residential streets, neighborhood parks, and even the protagonist’s own home. Be careful—terror lurks behind every corner.",
